PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20221040;10;2022;7215511;1;2;1;70;19;1;111.90143055;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215512;1;1;1;70;19;1;139.70316198;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215514;1;1;1;70;19;1;120.0300651;19;1;;;;;;;;;1;;60;2;4;MODISTA;1;2;2;2;;2;;.;7531;14;1410
20221040;10;2022;7215515;1;4;1;70;19;1;132.17563852;19;1;;;;;;;;;1;;1;1;8;ASEADORA DE LOCAL;1;10;2;2;;1;340000;.;9112;41;4112
20221040;10;2022;7215515;1;6;1;70;19;1;132.17563852;19;1;;;;;;;;;1;;600;0;3;VENTA DE LEÑA;4;1;2;2;;2;;.;5223;47;4759
20221040;10;2022;7215516;1;1;1;70;19;1;147.81499628;19;1;;;;;1;;24;500000;1;;24;0;7;VENDEDOR DE FRUTAS AL PORMENOR;1;2;2;2;;2;;.;5223;47;4721
20221040;10;2022;7215518;1;1;1;70;19;1;108.8167071;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215519;1;1;1;70;19;1;113.36497665;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215520;1;1;1;70;19;1;192.82765428;19;1;;;;;;;;;1;;180;1;4;AUXILIAR DE COCINA;1;4;2;2;;2;;.;9412;56;5611
20221040;10;2022;7215520;1;3;1;70;19;1;192.82765428;19;1;;;;;;;;;1;;82;1;3;AUXILIAR DE COCINA;1;2;2;2;;2;;.;9412;56;5611
20221040;10;2022;7215521;1;2;1;70;19;1;155.7384312;19;;;1;998;1;;;48;1000000;1;;256;0;3;GUIA DE ATERRIZAJE;1;8;2;2;;2;;5120;9333;52;5223
20221040;10;2022;7215522;1;1;1;70;19;1;100.7454092;19;;1;1;4;1;;;48;7000000;1;;3;1;7;ASEADORA DE LOCAL;1;3;2;2;;2;;9112;9112;92;9200
20221040;10;2022;7215522;1;2;1;70;19;1;100.7454092;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215524;1;2;1;70;19;1;79.600648932;19;1;;;;;2;5;;500000;1;;0;3;2;DISEÑEÑADOR ARQUITECTONICO;1;3;2;2;;2;;.;2161;41;4111
20221040;10;2022;7215524;1;3;1;70;19;1;79.600648932;19;1;;;;;2;5;;600000;1;;3;1;2;DELINEANTE DE ARQUITECTURA;4;1;2;2;;2;;.;2161;71;7111
20221040;10;2022;7215525;1;1;1;70;19;1;273.97561791;19;1;;;;;;;;;1;;120;0;8;ASESORA EN VENTAS DE UTENSILIOS DE COCINA;1;3;2;2;;2;;.;5223;47;4755
20221040;10;2022;7215525;1;2;1;70;19;1;273.97561791;19;;;1;998;1;;;48;1117000;1;;60;0;8;TRABAJADORA SOCIAL;1;7;2;2;;2;;2635;2635;85;8530
20221040;10;2022;7215527;1;1;1;70;19;1;180.04509764;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215530;1;1;1;70;19;1;337.01416929;19;1;;;;;;;;;1;;18;1;2;MEDICO GENERAL;1;10;2;2;;2;;.;2211;86;8610
20221040;10;2022;7215531;1;1;1;70;19;1;258.6762435;19;1;;;;;;;;;1;;72;0;4;CULTIVADOR DE FRUTAS Y VERDURAS;7;3;2;2;;2;;.;6111;01;0121
20221040;10;2022;7215532;1;1;1;70;19;1;108.84976275;19;1;;;;;2;5;;1117000;1;;1;0;3;AYUDANTE DE COCINA;1;3;2;2;;2;;.;9412;56;5611
20221040;10;2022;7215533;1;1;1;70;19;1;105.77255135;19;1;;;;;;;;;1;;96;0;5;SOLDADO PROFESIONAL;2;10;2;3;;2;;.;0210;84;8422
20221040;10;2022;7215533;1;3;1;70;19;1;105.77255135;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215533;1;5;1;70;19;1;105.77255135;19;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215535;1;1;1;70;19;1;101.8436916;19;1;;;;;1;;48;1117000;1;;1;2;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221040;10;2022;7215536;1;1;1;70;41;1;148.54462308;41;1;;;;;;;;;1;;120;0;4;VENDEDORA DE CHANCE;4;1;2;2;;2;;.;5223;92;9200
20221040;10;2022;7215536;1;3;1;70;41;1;148.54462308;41;1;;;;;;;;;1;;60;0;8;VENDEDORA DE PAN;4;8;2;2;;2;;.;5223;47;4729
20221040;10;2022;7215536;1;4;1;70;41;1;148.54462308;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215537;1;2;1;70;41;1;209.35722634;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215538;1;2;1;70;41;1;215.41027529;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215539;1;2;1;70;41;1;144.06633876;41;;1;1;12;4;;;48;800000;2;;;;;.;;;;2;;2;;9313;;;
20221040;10;2022;7215539;1;3;1;70;41;1;144.06633876;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215541;1;1;1;70;41;1;129.02773477;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215541;1;2;1;70;41;1;129.02773477;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215542;1;2;1;70;41;1;215.41027529;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215543;1;1;1;70;41;1;203.87942929;41;;1;1;4;1;;;30;1000000;1;;40;0;8;DOCENTE DE PREESCOLAR;1;5;2;2;;2;;2341;2341;85;8530
20221040;10;2022;7215544;1;1;1;70;41;1;235.92974503;41;;2;1;30;1;;;40;1500000;1;;60;0;1;DOCENTE DE PREESCOLAR;1;8;2;2;;2;;2342;2342;00;0000
20221040;10;2022;7215545;1;1;1;70;41;1;143.75149505;41;;2;1;30;1;;;40;1000000;1;;12;0;8;AUXILIAR ADMINISTRATIVO;1;10;2;2;;2;;4225;4110;35;3520
20221040;10;2022;7215548;1;1;1;70;41;1;237.13695095;41;1;;;;;;;;;1;;10;0;1;ABOGADA INDEPENDIENTE;4;1;2;3;;2;;.;2611;69;6910
20221040;10;2022;7215548;1;2;1;70;41;1;237.13695095;41;;1;1;4;1;;;48;1500000;1;;1;0;1;SUPERVISOR TRAFICO PESADO;1;7;2;2;;2;;2141;1324;49;4923
20221040;10;2022;7215549;1;1;1;70;41;1;241.22827034;41;1;;;;;;;;;1;;60;0;4;ASEO EN HOGAR;4;1;2;2;;2;;.;9111;81;8121
20221040;10;2022;7215549;1;4;1;70;41;1;241.22827034;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215550;1;1;1;70;41;1;149.35088362;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215550;1;3;1;70;41;1;149.35088362;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215551;1;3;1;70;41;1;120.30674485;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215551;1;4;1;70;41;1;120.30674485;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215552;1;1;1;70;41;1;251.03614635;41;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215555;1;3;1;70;41;1;204.25958771;41;;1;1;4;1;;;48;1000000;1;;8;0;8;VENTA DE ROPA POR CATALOGO;4;1;2;2;;2;;5223;3322;47;4792
20221040;10;2022;7215556;1;1;1;70;44;1;60.368529047;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215556;1;2;1;70;44;1;60.368529047;44;1;;;;;;;;;1;;240;2;4;PESCADOR ARTESANAL;4;2;2;2;;2;;.;6222;03;0312
20221040;10;2022;7215556;1;3;1;70;44;1;60.368529047;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215557;1;2;1;70;44;1;99.304381023;44;;2;1;52;1;;;40;800000;1;;12;2;8;SERVICIOS DE LIMPIEZA ASEO Y MANTENIMIENTO DE LAS INSTALACIONES PINTAR ETC;1;3;2;2;;2;;5223;9112;55;5511
20221040;10;2022;7215558;1;2;1;70;44;1;37.24289691;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215558;1;3;1;70;44;1;37.24289691;44;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215559;1;2;1;70;44;1;69.763072801;44;1;;;;;;;;;1;;84;2;6;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221040;10;2022;7215560;1;2;1;70;44;1;54.529144082;44;1;;;;;;;;;1;;144;2;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221040;10;2022;7215561;1;1;1;70;47;1;213.21557617;47;;1;1;4;3;;;8;800000;1;;4;4;8;DOMESTICA POR DIAS;3;1;2;2;;2;;9111;9111;97;9700
20221040;10;2022;7215562;1;2;1;70;47;1;154.00951174;47;1;;;;;;;;;1;;240;0;3;NIÑERA;3;1;2;2;;2;;.;5311;97;9700
20221040;10;2022;7215563;1;1;1;70;47;1;186.76791511;47;1;;;;;;;;;1;;32;0;4;AYUDANTE DE ALBAÑILERIA;4;1;2;2;;2;;.;9313;41;4111
20221040;10;2022;7215564;1;2;1;70;47;1;177.80655572;47;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215565;1;1;1;70;47;1;244.30569431;47;;1;1;1;1;;;48;1000000;1;;1;4;1;AUXILIAR DE COCINA;1;2;2;2;;2;;9412;9412;56;5611
20221040;10;2022;7215565;1;3;1;70;47;1;244.30569431;47;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215568;1;2;1;70;47;1;162.5075958;47;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215569;1;2;1;70;47;1;198.17855329;47;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215570;1;1;1;70;47;1;229.28834345;47;;1;1;8;1;;;48;1000000;1;;48;0;3;TAQUILLERA EN TRANSMILENIO;1;10;2;2;;2;;9112;5230;49;4921
20221040;10;2022;7215570;1;2;1;70;47;1;229.28834345;47;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215573;1;2;1;70;47;1;204.93292412;47;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215574;1;2;1;70;47;1;150.16432311;47;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215575;1;2;1;70;;1;282.07848254;52;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215576;1;2;1;70;;1;261.92873768;52;;1;1;2;1;;;48;1000000;1;;0;2;8;AUXILIAR DE VENTA;1;6;2;2;;2;;4110;5223;47;4711
20221040;10;2022;7215577;1;1;1;70;;1;219.17795762;52;1;;;;;;;;;1;;109;3;4;EMPLADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221040;10;2022;7215578;1;1;1;70;;1;262.01645188;52;1;;;;;;;;;1;;48;0;5;SIEMBRA DE PLATANO Y CACAO;4;3;2;2;;2;;.;6112;01;0122
20221040;10;2022;7215578;1;3;1;70;;1;262.01645188;52;1;;;;;;;;;1;;3;0;8;GUARDA DE SEGURIDAD;4;10;2;2;;2;;.;5414;84;8413
20221040;10;2022;7215579;1;1;1;70;;1;207.51513528;52;1;;;;;;;;;1;;260;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221040;10;2022;7215581;1;2;1;70;52;1;160.96187498;52;1;;;;;;;;;1;;12;0;5;OPERARIA DE BARRIDO;1;10;2;3;;2;;.;9613;38;3811
20221040;10;2022;7215581;1;3;1;70;52;1;160.96187498;52;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215582;1;2;1;70;52;1;137.0677613;52;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215583;1;3;1;70;52;1;151.35186873;52;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215585;1;1;1;70;52;1;171.9437735;52;1;;;;;;;;;1;;3;0;2;JORNALERO;4;1;2;2;;2;;.;9213;01;0150
20221040;10;2022;7215588;1;2;1;70;52;1;106.18756615;52;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215590;1;1;1;70;52;1;136.37104313;52;1;;;;;;;;;1;;60;0;4;VENTA DE ALIMENTOS;4;1;2;2;;2;;.;9411;56;5619
20221040;10;2022;7215590;1;4;1;70;52;1;136.37104313;52;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221040;10;2022;7215591;1;1;1;70;52;1;111.51162415;52;1;;;;;;;;;1;;362;4;5;DOCENTE;2;10;2;3;;2;;.;2330;85;8530
20221040;10;2022;7215591;1;2;1;70;52;1;111.51162415;52;;2;1;132;2;;;40;1500000;1;;132;4;9;BIBLIOTECARIA;1;6;2;2;;2;;2330;2622;85;8530
20221040;10;2022;7215592;1;1;1;70;52;1;112.656627;52;1;;;;;;;;;1;;29;0;4;MANIPULADORA DE ALIMENTOS;2;6;2;3;;2;;.;5120;85;8511
20221040;10;2022;7215592;1;3;1;70;52;1;112.656627;52;1;;;;;;;;;1;;0;2;9;ESTAMPILLADOR;1;3;2;2;;2;;.;8183;46;4632
20221040;10;2022;7215594;1;1;1;70;52;1;135.42875424;52;;1;1;4;3;;;48;800000;1;;1;1;8;SERVICIO DOMESTICO A HOGAR;3;1;2;2;;2;;9111;9111;97;9700
