DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
5030395;1;3;1;70;1;1;48;1; ;2;1;1; ;4;2;3; ; ; ; ; ;1; ; ; ; ; ;2; ;1200000;2; ;39;39;74;1;1;10;7430;05;1141,33345052339;05
5030395;1;4;1;70;1;20;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;42;45;51;1;2;10;5125;05;1141,33345052339;05
5030403;1;3;1;70;1;13;48;1; ;2;13;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;10;4521;05;1241,16459012388;05
5030419;1;2;1;70;1;3;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;10; ;05;977,411372161979;05
5030425;1;1;1;70;1;16;48;3; ;2;120;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;2;10;9500;05;1460,09977868366;05
5030430;1;3;1;70;1;28;48;1; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;54;95;1;2;10;9500;05;673,51187915683;05
5030432;1;2;1;70;1;12;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;10;4521;05;1220,58794407581;05
5030437;1;3;1;70;1;4;48;1; ;2;14;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;93;93;45;1;1;10;4552;05;1136,81004935308;05
5030444;1;5;1;70;1;52;48;1; ;2;79;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;1;2;21;45;18;1;2;10;1810;05;580,231737941893;05
5030445;1;1;1;70;1;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;10;4521;05;2284,73974240513;05
5030460;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;13;05;91;1;2;10;9199;05;600,619467412734;05
5030468;1;4;1;70;1;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;74;1;2;10;7492;05;1323,90606416744;05
5030471;1;4;1;70;1;24;48;1; ;2;110;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;19;45;26;1;2;10;2693;05;892,839723837312;05
5030480;1;2;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;45;1;1;10;4521;05;1902,0761625278;05
5030484;1;1;1;70;1;24;48;1; ;2;24;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;2;10;8042;05;1127,54426312253;05
5030486;1;5;1;70;1;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;1;10;5262;05;654,162869906489;05
5030491;1;1;1;70;1;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;2;10;4521;05;2261,20640898916;05
5030492;1;2;1;70;1;8;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;45;52;1;1;10;5233;05;2369,89773389436;05
5030495;1;4;1;70;1;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;150000;828116;2; ;85;93;45;1;1;10;4552;05;2517,28707730024;05
5030496;1;2;1;70;1;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;560000;828116;2; ;57;57;93;1;1;10;9302;05;1286,86524775537;05
5030505;1;3;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;53;55;1;1;10;5530;05;2102,69742188432;05
5030505;1;4;1;70;1;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;33;55;1;1;10;5530;05;2102,69742188432;05
5030511;1;3;1;70;1;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;828116;2; ;53;79;18;1;1;10;1810;05;2155,47909145605;05
5030511;1;4;1;70;1;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;15;1;1;10;1551;05;2155,47909145605;05
5030513;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;52;1;1;10;5237;05;1127,54426312253;05
5030515;1;3;1;70;1;105;48;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;13;13;80;1;2;10;8060;05;1195,67911297599;05
5030519;1;3;1;70;1;8;24;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;45;52;1;1;10;5233;05;1869,49602677123;05
5030528;1;1;1;70;1;16;48;1; ;2;16;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;40;51;1;2;10;5141;05;998,4850521756;05
5030528;1;2;1;70;1;8;48;1; ;2;8;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;1;70000;828116;2; ;45;45;51;1;1;10;5139;05;998,4850521756;05
5030540;1;2;1;70;1;4;48;1; ;2;4;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1100000;1200000;2; ;39;39;18;1;1;10;1810;05;1063,11537765014;05
5030541;1;4;1;70;1;4;48;1; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;79;18;1;1;10;1810;05;1432,01936091009;05
5030542;1;1;1;70;1;52;48;1; ;2;52;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;3; ;45;97;51;1;2;10;5132;05;1146,89327237287;05
5030543;1;3;1;70;1;12;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;55;1;1;10;5511;05;1189,47226811749;05
5030551;1;1;1;70;1;8;60;4; ;2;8;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;160000;828116;2; ;93;93;45;1;1;10;4552;05;733,417363458912;05
5030558;1;3;1;70;1;24;66;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;93;1;2;10;9309;05;1168,65879906889;05
5030573;1;3;1;70;1;2;48;1; ;2;2;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;900000;828116;2; ;59;45;52;1;1;10;5231;05;812,914524088574;05
5030573;1;4;1;70;1;10;48;1; ;2;12;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;88;45;52;1;1;10;5233;05;812,914524088574;05
5030574;1;2;1;70;1;12;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2400000;2; ;21;39;75;1;1;10;7530;05;1205,76233599577;05
5030578;1;4;1;70;1;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;45;55;1;2;10;5529;05;1341,27377979999;05
5030579;1;2;1;70;1;2;48;1; ;2;2;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;21;38;74;1;1;10;7499;05;2791,156430355;05
5030605;1;1;1;70;1;10;48;1; ;2;40;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;10;5233;05;972,887970991673;05
5030618;1;3;1;70;1;12;60;1; ;2;12;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;18;18;92;1;1;10;9241;05;2369,89773389436;05
5030630;1;1;1;70;1;102;48;1; ;2;260;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;828116;3; ;58;58;70;1;2;10;7020;05;3044,74471535078;05
5030635;1;1;1;70;1;16;48;1; ;2;16;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;02;02;45;1;2;10;4521;08;613,779118083031;08
5030661;1;3;1;70;1;24;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;45;52;1;2;10;5211;08;438,813282643449;08
5030668;1;14;1;70;1;2;72;1; ;2;3;1; ;9;2;9;PAGAR LA SALUD PARTICULAR; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;45;22;1;1;10;2212;08;503,219806542116;08
5030671;1;9;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;1;10;5521;08;516,8673215049;08
5030671;1;14;1;70;1;8;48;3; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;53;55;1;1;10;5521;08;516,8673215049;08
5030674;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;53;55;1;1;10;5521;08;391,306274673744;08
5030674;1;2;1;70;1;4;48;1; ;2;52;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;39;39;40;1;1;10;4010;08;391,306274673744;08
5030675;1;2;1;70;1;5;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1000000;2; ;30;45;24;1;1;10;2424;08;536,322890341412;08
5030681;1;5;1;70;1;2;48;1; ;2;240;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;59;52;1;1;10;5231;08;486,425244454274;08
5030681;1;7;1;70;1;8;48;1; ;2;16;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;87;95;28;1;1;10;2892;08;486,425244454274;08
5030689;1;3;1;70;1;4;48;1; ;2;18;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;55;53;55;1;1;10;5529;08;667,601248341955;08
5030690;1;6;1;70;1;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;10;5233;08;519,308542497305;08
5030692;1;1;1;70;1;8;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;92;1;1;10;9242;08;464,107403710391;08
5030695;1;1;1;70;1;4;48;1; ;2;12;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;95;58;75;1;1;10;7522;08;384,991152384525;08
5030696;1;1;1;70;1;9;48;1; ;2;10;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;33;52;1;1;10;5211;08;559,956987824106;08
5030697;1;1;1;70;1;259;48;1; ;2;259;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;52;1;2;10;5211;08;338,185235012808;08
5030700;1;6;1;70;1;104;60;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;25;1;2;10;2529;08;590,732776334173;08
5030700;1;8;1;70;1;3;24;3; ;2;18;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;54;54;95;1;1;10;9500;08;590,732776334173;08
5030701;1;2;1;70;1;8;40;1; ;2;156;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;59;43;51;1;1;10;5135;08;596,462256217766;08
5030706;1;1;1;70;1;40;40;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;59;53;55;1;2;10;5521;08;476,773393527106;08
5030714;1;1;1;70;1;4;48;1; ;2;5;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;828116;2; ;55;53;74;1;1;10;7499;08;292,642370400557;08
5030722;1;2;1;70;1;8;24;1; ;2;192;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;160000;2; ;45;54;95;1;1;10;9500;08;516,554752097747;08
5030732;1;1;1;70;1;102;48;3; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;57;93;1;2;10;9302;08;494,711321892701;08
5030732;1;3;1;70;1;24;48;4; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;20;85;24;1;2;10;2424;08;494,711321892701;08
5030738;1;2;1;70;1;36;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;13;54;85;1;2;10;8532;08;567,061249579268;08
5030744;1;2;1;70;1;40;48;1; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;53;55;1;2;10;5529;08;544,017021158621;08
5030751;1;5;1;70;1;8;40;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;60;1;1;10;6041;08;644,863678638106;08
5030751;1;6;1;70;1;4;48;1; ;2;8;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;45;52;1;1;10;5211;08;644,863678638106;08
5030758;1;6;1;70;1;52;48;1; ;2;52;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;99;50;1;2;10;5020;08;542,335819753046;08
5030761;1;2;1;70;1;16;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;08;45;64;1;2;10;6421;08;639,862378615915;08
5030776;1;2;1;70;1;12;40;1; ;2;40;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;38;74;1;1;10;7499;08;572,62086431261;08
5030780;1;2;1;70;1;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;19;85;1;2;10;8512;08;470,004956559596;08
5030802;1;2;1;70;1;259;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;55; ; ;1;2;10; ;08;572,62086431261;08
5030813;1;2;1;70;1;40;40;1; ;2;40;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;33;32;52;1;2;10;5239;08;613,779118083031;08
5030816;1;1;1;70;1;24;48;1; ;2;22;1; ;3;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;99;99;50;1;2;10;5020;08;509,735732055265;08
5030838;1;3;1;70;1;51;48;1; ;2;51;1; ;7;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;1;1;98;97;60;1;2;10;6041;11;3212,2428141508;11
5030838;1;5;1;70;1;126;48;1; ;2;126;1; ;7;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;98;98;63;1;2;10;6340;11;3212,2428141508;11
5030843;1;2;1;70;1;48;48;7; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;34;33;93;1;2;10;9301;11;5084,24079442102;11
5030845;1;4;1;70;1;4;48;1; ;2;4;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;85;42;52;1;1;10;5225;11;3803,5660688505;11
5030846;1;2;1;70;1;110;48;2; ;2;110;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;02;02;74;1;2;10;7491;11;3011,54864846523;11
5030856;1;3;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;33;44;66;1;2;10;6601;11;4176,58897421432;11
5030856;1;7;1;70;1;75;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;45;45;28;1;2;10;2893;11;4176,58897421432;11
5030858;1;10;1;70;1;2;48;1; ;2;2;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;600000;840000;2; ;45;45;52;1;1;10;5233;11;5684,99041468608;11
5030859;1;4;1;70;1;20;48;1; ;2;20;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;2;10;8511;11;2508,68218697488;11
5030859;1;5;1;70;1;16;48;1; ;2;2;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;900000;828116;2; ;38;59;85;1;2;10;8512;11;2508,68218697488;11
5030862;1;1;1;70;1;4;40;1; ;2;4;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;1;3500000;3000000;2; ;15;15;74;1;1;10;7430;11;2344,95561183472;11
5030866;1;1;1;70;1;5;48;4; ;2;5;4; ;4;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;2;95;95;70;1;1;10;7020;11;2544,90989644197;11
5030871;1;2;1;70;1;16;40;1; ;2;156;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;03;27;1;2;10;2729;11;3199,26517214659;11
5030873;1;1;1;70;1;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;45;51;1;2;10;5155;11;2888,82840485526;11
5030880;1;2;1;70;1;28;48;1; ;2;36;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;57;93;1;2;10;9302;11;4457,74863779392;11
5030882;1;1;1;70;1;52;48;1; ;2;52;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;98;92;74;1;2;10;7430;11;1881,65240132906;11
5030883;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;10; ;11;3803,5660688505;11
5030889;1;2;1;70;1;4;48;4; ;2;12;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;50;55;1;1;10;5530;11;2636,55534580393;11
5030893;1;8;1;70;1;24;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;55;53;55;1;2;10;5530;11;5233,28424954846;11
5030905;1;1;1;70;1;150;40;1; ;2;99;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;45;52;1;2;10;5233;11;2692,37753418538;11
5030914;1;1;1;70;1;4;48;1; ;2;4;4; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;79;79;18;1;1;10;1810;11;3968,18394699097;11
5030914;1;5;1;70;1;24;48;1; ;2;40;2; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;59;75;1;2;10;7512;11;3968,18394699097;11
5030915;1;1;1;70;1;52;40;1; ;2;156;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;2;10;5221;11;1637,44878718182;11
5030915;1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;38; ; ;1;2;10; ;11;1637,44878718182;11
5030918;1;1;1;70;1;12;48;1; ;2;16;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;10;5234;11;2760,95524602622;11
5030922;1;2;1;70;1;2;48;1; ;2;36;4; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;41;52;1;1;10;5223;11;3052,55497999543;11
5030924;1;1;1;70;1;3;48;1; ;2;3;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;10;5521;11;4108,52802682526;11
5030930;1;1;1;70;1;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1000000;1;1;98;98;60;1;1;10;6041;11;4333,22970556595;11
5030937;1;2;1;70;1;52;48;4; ;2;104;2; ;9;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;3000000;3; ;62;11;75;1;2;10;7521;11;3011,54864846523;11
5030964;1;8;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;92;1;1;10;9231;11;4501,72075424275;11
5030971;1;3;1;70;1;52;48;1; ;2;76;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2800000;1;1;07;07;75;1;2;10;7512;11;1962,22198384395;11
5030973;1;1;1;70;1;36;48;1; ;2;36;4; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;828116;3; ;70;13;80;1;2;10;8050;11;3022,62451531231;11
5030974;1;1;1;70;1;16;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;4000000;3; ;02;02;45;1;2;10;4530;11;3072,14945890979;11
5030974;1;2;1;70;1;40;40;1; ;2;40;1; ;7;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;828116;3; ;02;02;45;1;2;10;4530;11;3072,14945890979;11
5030983;1;3;1;70;1;5;40;1; ;2;5;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;34;11;1;1;10;1120;11;2344,95561183472;11
5030991;1;1;1;70;1;52;40;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;828116;2; ;39;36;60;1;2;10;6021;11;3899,85695974342;11
5030997;1;2;1;70;1;96;48;1; ;2;96;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;19;19;74;1;2;10;7491;11;3149,38349990708;11
5030997;1;3;1;70;1;120;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;38; ; ;1;2;10; ;11;3149,38349990708;11
5030999;1;2;1;70;1;50;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;840000; ; ;59; ; ;1;2;10; ;11;3482,03587019816;11
5031003;1;4;1;70;1;40;20;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;39;39;52;1;2;10;5234;11;2091,94267170507;11
5031025;1;2;1;70;1;24;48;3; ;2;24;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;10;9500;13;488,940054766218;13
5031043;1;1;1;70;1;16;40;1; ;2;16;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;37;37;75;1;2;10;7512;13;346,067809107036;13
5031045;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;828116;2; ;13;32;60;1;1;10;6042;13;407,133905578853;13
5031045;1;4;1;70;1;24;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;97;60;1;2;10;6042;13;407,133905578853;13
5031045;1;6;1;70;1;52;48;4; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;97;60;1;2;10;6042;13;407,133905578853;13
5031056;1;4;1;70;1;8;50;4; ;2;8;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;98;98;51;1;1;10;5125;13;372,038406333394;13
5031061;1;3;1;70;1;20;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;828116;2; ;45;53;15;1;2;10;1589;13;354,724173445073;13
5031065;1;2;1;70;1;6;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;52;1;1;10;5231;13;341,470970400284;13
5031066;1;5;1;70;1;8;40;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;95;1;1;10;9500;13;307,492402749497;13
