DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4319499;1;2;1;70;05;12;48;1; ;2;16;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;58;75;1;1;7522;05;05;950,21397159839
4319512;1;5;1;70;05;32;32;1; ;2;14;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;2;5233;05;05;966,401364284184
4319513;1;3;1;70;05;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;95;45;1;2;4521;05;05;1245,59908588163
4319517;1;3;1;70;05;4;48;1; ;2;8;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;13;80;1;1;8060;05;05;1303,97732004486
4319519;1;2;1;70;05;52;48;8; ;2;52;8; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;60;60;01;1;2;0111;05;05;1156,19459902888
4319519;1;4;1;70;05;8;48;1; ;2;16;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5241;05;05;1156,19459902888
4319519;1;5;1;70;05;4;47;1; ;2;4;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;1;7020;05;05;1156,19459902888
4319521;1;1;1;70;05;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ;1;ESTA EN TRAMITE; ;1;30000;13;16;22;1;2;2231;05;05;1011,28814583227
4319531;2;1;2;70;05;4;48;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;95;45;1;1;4522;05;05;1334,16745530121
4319533;1;2;1;70;05;4;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;92;1;1;9214;05;05;1044,66329788258
4319534;1;6;1;70;05;20;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;53;55;1;2;5521;05;05;873,765116542576
4319540;1;2;1;70;05;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5530;05;05;1333,94256238505
4319540;1;6;1;70;05;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;81;81;36;1;1;3612;05;05;1333,94256238505
4319544;1;1;1;70;05;2;48;1; ;2;12;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;41;52;1;1;5233;05;05;1055,49606624341
4319548;1;1;1;70;05;36;48;4; ;2;2;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;520000;13;13;75;1;2;7530;05;05;1011,28814583227
4319549;1;4;1;70;05;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737700;97;97;74;1;1;7495;05;05;841,522408449624
4319549;1;5;1;70;05;3;48;1; ;2;3;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737700;97;97;74;1;1;7495;05;05;841,522408449624
4319553;1;2;1;70;05;2;48;1; ;2;2;1; ;2;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;800000;95;95;45;1;1;4552;05;05;1148,07167031441
4319554;1;2;1;70;05;8;48;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;05;05;1192,27959072555
4319562;1;1;1;70;05;17;48;1; ;2;17;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;50;1;2;5020;05;05;1030,41027108058
4319565;1;2;1;70;05;1;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;05;05;915,943535569621
4319573;1;1;1;70;05;52;48;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;53;39;19;1;2;1929;05;05;1062,64055672314
4319579;1;1;1;70;05;6;48;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;92;17;1;1;1730;05;05;903,143682943584
4319587;1;2;1;70;05;4;48;1; ;2;60;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;74;1;1;7493;05;05;1009,24799544606
4319598;1;2;1;70;05;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;05;05;1063,78542313089
4319603;1;3;1;70;05;4;72;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;780000;39;55;75;1;1;7512;05;05;2569,7103895931
4319606;1;3;1;70;05;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;05;1167,27650861263
4319608;1;2;1;70;05;48;48;1; ;2;98;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;05;1167,19379556272
4319621;1;2;1;70;05;16;48;1; ;2;48;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;56;79;18;1;2;1810;05;05;846,556457943638
4319627;1;1;1;70;05;14;48;1; ;2;14;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;51;1;2;5135;05;05;1101,67107091975
4319631;1;5;1;70;05;3;48;1; ;2;3;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;900000;97;55;70;1;1;7020;05;05;1360,29451129684
4319661;1;1;1;70;05;3;48;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8011;05;05;1030,41027108058
4319718;1;5;1;70;08;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;08;598,407818209384
4319726;1;2;1;70;08;36;48;1; ;2;48;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;45;52;1;2;5211;05;08;625,147668448976
4319726;1;5;1;70;08;12;48;1; ;2;72;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;45;64;1;1;6421;05;08;625,147668448976
4319728;1;1;1;70;08;1;48;1; ;2;1;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;44;98;60;1;1;6031;05;08;552,204048620518
4319730;1;9;1;70;08;16;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;05;08;371,63973594156
4319731;1;3;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;05;08;381,483020521575
4319731;1;5;1;70;08;8;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;38;74;1;1;7499;05;08;381,483020521575
4319731;1;6;1;70;08;8;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;15;1;1;1522;05;08;381,483020521575
4319736;1;1;1;70;08;8;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ;1; ; ; ; ;2; ;33;32;55;1;1;5511;05;08;537,088893620974
4319753;1;3;1;70;08;52;56;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;08;383,561476420358
4319767;1;2;1;70;08;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;08;404,738094779271
4319778;1;5;1;70;08;16;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;64;1;2;6421;05;08;677,952996036767
4319780;1;2;1;70;08;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;08;507,786668769224
4319783;1;2;1;70;08;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;1;5233;05;08;407,674066959552
4319796;1;4;1;70;08;12;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5219;05;08;688,923838834014
4319808;1;3;1;70;08;50;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;52;1;2;5211;05;08;698,817385083461
4319812;1;6;1;70;08;30;30;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;45;1;2;4530;05;08;357,133855492985
4319818;1;2;1;70;08;8;48;1; ;2;104;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;05;08;647,789657896838
4319820;1;1;1;70;08;16;24;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;08;548,538462801873
4319825;1;3;1;70;08;12;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;52;1;1;5219;05;08;589,465463068016
4319830;1;1;1;70;08;2;48;1; ;2;2;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;2500000;98;58;70;1;1;7020;05;08;607,037863864188
4319833;1;3;1;70;08;14;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;05;08;480,130251242298
4319839;1;5;1;70;08;6;48;1; ;2;14;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;05;08;439,378457209648
4319843;1;1;1;70;08;8;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;05;08;520,882045274948
4319845;1;6;1;70;08;4;24;1; ;2;52;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;05;08;485,144679321362
4319849;1;9;1;70;08;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;05;08;575,973009432555
4319851;1;4;1;70;08;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;97;97;60;1;1;6042;05;08;474,174129950643
4319861;1;1;1;70;08;104;48;1; ;2;310;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;58;75;1;2;7524;05;08;518,374831235416
4319881;1;8;1;70;08;5;48;3; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;54;45;52;1;1;5262;05;08;459,178312052881
4319888;1;2;1;70;08;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;737717;02;39;85;1;1;8511;05;08;626,139623330999
4319898;1;1;1;70;08;24;56;1; ;2;24;1; ;9;2;9;ES COTIZANTE DEL SISTEMA DE SALUD; ; ; ; ; ; ; ; ; ;1;2; ;77;77;80;1;2;8011;05;08;506,925262054517
4319900;1;6;1;70;08;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;2; ;05;08;837,869183102996
4319911;1;2;1;70;11;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;77; ; ;1;1; ;05;11;3017,12945652722
4319927;1;3;1;70;11;16;48;1; ;2;16;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;80;1;2;8060;05;11;3107,81955839125
4319932;1;1;1;70;11;20;48;4; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;2;4542;05;11;3417,80807788279
4319935;2;1;2;70;11;104;50;3; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;74;1;2;7493;05;11;2004,20084291836
4319937;1;1;1;70;11;12;48;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;15;16;28;1;1;2811;05;11;2479,29373744531
4319943;1;2;1;70;11;52;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;2;8513;05;11;2774,19138613929
4319947;1;1;1;70;11;2;48;1; ;2;2;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;650000;95;95;45;1;1;4521;05;11;2144,97268544084
4319955;1;2;1;70;11;3;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;30;75;1;1;7512;05;11;3023,1391553394
4319966;1;1;1;70;11;8;50;1; ;2;8;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;24;1;1;2424;05;11;3378,91210549929
4319982;2;1;2;70;11;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;26;1;1;2692;05;11;2934,60606465023
4319983;1;3;1;70;11;2;48;1; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;05;11;3043,10924568025
4319984;1;3;1;70;11;12;48;1; ;2;12;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;21;74;1;1;7421;05;11;2722,90701119355
4319998;1;1;1;70;11;24;48;1; ;2;64;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;38;92;52;1;2;5261;05;11;2480,91695367283
4320001;1;1;1;70;11;52;48;1; ;2;120;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;98;60;1;2;6021;05;11;2950,65131233536
4320003;1;2;1;70;11;20;48;1; ;2;240;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;39;02;24;1;2;2423;05;11;3199,62312194802
4320013;1;2;1;70;11;18;48;1; ;2;18;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;15;34;85;1;2;8519;05;11;2548,070301225
4320024;1;1;1;70;11;72;48;1; ;2;72;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;21;91;1;2;9199;05;11;3153,74539747257
4320026;2;2;2;70;11;52;24;1; ;2;120;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;01;1;2;0112;05;11;3198,18942873932
4320036;2;2;2;70;11;1;54;1; ;2;1;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;800000;21;21;65;1;1;6519;05;11;3069,06499442071
4320045;2;4;2;70;11;12;48;3; ;2;52;3; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;11;2465,15724353533
4320063;1;1;1;70;11;2;48;1; ;2;2;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;95;95;70;1;1;7010;05;11;2525,21957652663
4320065;1;2;1;70;11;78;48;1; ;2;6;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;74;1;2;7491;05;11;3409,69895917718
4320066;1;2;1;70;11;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;65;1;1;6512;05;11;1981,35011821998
4320066;1;3;1;70;11;2;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;33;55;1;1;5529;05;11;1981,35011821998
4320080;1;1;1;70;11;28;48;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;74;1;2;7413;05;11;2748,21159698627
4320082;1;3;1;70;11;8;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;05;11;2659,6785062971
4320086;1;3;1;70;11;259;50;1; ;2;259;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;80;19;1;2;1932;05;11;3311,74793169393
4320091;1;1;1;70;11;52;84;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;34;1;2;3430;05;11;3242,97136791424
4320108;1;3;1;70;11;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;05;11;3245,98319539226
4320118;1;3;1;70;11;1;48;1; ;2;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;21;02;51;1;1;5170;05;11;3486,58464166248
4320167;1;10;1;70;13;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;13;434,006402924496
4320197;1;3;1;70;13;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;15;1;1;1594;05;13;326,806766595452
4320197;1;4;1;70;13;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;44;44;52;1;1;5219;05;13;326,806766595452
4320200;1;3;1;70;13;20;40;1; ;2;20;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;2;9302;05;13;425,035970183741
4320203;1;3;1;70;13;40;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;05;13;248,470464655341
4320214;1;3;1;70;13;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;39;52;1;2;5211;05;13;358,753623210589
4320216;1;3;1;70;13;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;99;21;21;50;1;1;5051;05;13;273,439903531015
4320219;1;5;1;70;13;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;05;13;308,093180922584
4320223;1;6;1;70;13;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;40;1;2;4010;05;13;494,517971509566
4320240;1;3;1;70;13;16;40;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;26;1;2;2693;05;13;122,193640462661
4320242;1;3;1;70;13;72;48;1; ;2;74;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5511;05;13;149,99890040049
4320248;1;2;1;70;13;48;50;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;05;13;379,027285776906
4320261;1;2;1;70;13;8;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;13;376,249497065943
4320288;1;2;1;70;13;6;48;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;1;2811;05;13;347,895951761331
4320288;1;4;1;70;13;8;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5232;05;13;347,895951761331
4320292;1;3;1;70;13;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;52;1;2;5211;05;13;312,152775931864
4320297;1;2;1;70;13;8;48;1; ;2;9;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;74;1;1;7411;05;13;430,452398894235
4320308;1;3;1;70;13;8;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8044;05;13;346,559634224411
4320312;1;1;1;70;13;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;52;1;2;5223;05;13;461,391122072029
4320316;1;2;1;70;13;8;1;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;64;1;1;6421;05;13;287,04489132212
4320318;1;4;1;70;13;8;48;1; ;2;12;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;60;1;1;6042;05;13;375,812773600786
4320324;1;2;1;70;13;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;28;1;1;2899;05;13;470,377324771751
4320324;1;3;1;70;13;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;52;1;2;5223;05;13;470,377324771751
4320325;1;4;1;70;13;10;48;1; ;2;10;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;98;98;15;1;1;1530;05;13;337,496432077043
4320330;1;1;1;70;13;32;40;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;11;39;26;1;2;2694;05;13;320,201300993255
4320338;1;3;1;70;13;6;48;1; ;2;32;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;19;19;60;1;1;6042;05;13;383,691001431996
4320544;1;1;1;70;17;40;48;1; ;2;40;1; ;9;1;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;85;1;2;8511;05;17;162,122390361759
4320545;1;1;1;70;17;8;48;4; ;2;20;1; ;9;2;1; ; ; ; ; ;1; ; ; ; ; ;1;1000000;03;03;29;1;1;2930;05;17;184,935051540716
4320545;1;2;1;70;17;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;38;74;1;2;7499;05;17;184,935051540716
4320549;1;1;1;70;17;1;48;1; ;2;1;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;1;737717;32;32;74;1;1;7430;05;17;197,694248357469
4320565;1;3;1;70;17;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;77;15;1;2;1581;05;17;204,165757213874
4320565;1;4;1;70;17;12;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;85;1;1;8532;05;17;204,165757213874
4320566;1;2;1;70;17;53;48;1; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;75;1;2;7512;05;17;197,496559670067
4320594;1;5;1;70;17;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;05;17;131,935921170558
4320595;1;1;1;70;17;24;50;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ;1;LA PENSION; ;2; ;98;55;70;1;2;7020;05;17;219,060985593368
4320602;1;2;1;70;17;20;48;1; ;2;20;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;55;74;1;2;7499;05;17;165,610920102068
4320613;1;2;1;70;17;16;48;1; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;33;1;2;3311;05;17;220,644660036708
4320613;1;3;1;70;17;50;48;1; ;2;250;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;80;15;1;2;1589;05;17;220,644660036708
4320615;1;4;1;70;17;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;2; ;05;17;150,33479979786
4320616;1;3;1;70;17;5;48;1; ;2;80;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;93;83;28;1;1;2811;05;17;220,644660036708
4320618;1;2;1;70;17;8;48;1; ;2;8;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;34;85;1;1;8512;05;17;207,9223293109
4320621;1;3;1;70;17;20;48;1; ;2;52;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8512;05;17;212,510728453782
4320625;1;2;1;70;17;104;48;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;59;93;1;2;9309;05;17;174,754948522117
4320628;1;3;1;70;17;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;1;7492;05;17;205,472359629222
4320628;1;5;1;70;17;12;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;05;17;205,472359629222
4320636;1;1;1;70;17;16;60;1; ;2;16;4; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;07;07;85;1;2;8512;05;17;149,234930395286
4320644;1;2;1;70;17;12;48;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;05;17;358,19536208553
4320649;1;1;1;70;17;8;48;1; ;2;12;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;45;52;1;1;5241;05;17;147,332721463778
4320649;1;2;1;70;17;8;12;3; ;2;360;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;17;147,332721463778
4320649;1;3;1;70;17;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;17;147,332721463778
4320650;1;3;1;70;17;259;48;1; ;2;259;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;80;19;1;2;1931;05;17;167,795538399715
