DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;P5070;DPTO;ORDEN;fex_c_2011
1031877;1;2;2;6; ;2;9;5;5; ; ; ;50000; ;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;5;1;1;2;2;2;2;0; ; ;01;23;5;23;1;176,211536366781
1031878;1;1;1;6; ;2;9;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;2;0; ; ;01;23;5;23;1;160,964428579334
1031879;1;1;1;6; ;2;9;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;2;0; ; ;01;23;5;23;1;161,623110177805
1031880;1;3;2;2;1;1;1;3;1; ; ;25000000;180000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;4;23;1;171,176892114159
1031881;1;2;1;2;2;1;1;4;3; ; ; ; ;80000;2;2;2;2;2;2;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;2;1;2;2;1;1;2;3;1;01;23;1;23;1;163,28720895218
1031882;1;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;23;4;23;1;173,290262044909
1031883;1;4;2;2;1;1;1;3;4; ; ; ;250000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;01;23;1;23;1;145,50065073886
1031884;1;3;1;2;1;1;1;3;1; ; ;30000000;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;2;3;1;01;23;1;23;1;134,004248570636
1031885;1;3;2;1;1;1;1;3;3; ; ; ; ;400000;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;3;7;1;01;23;1;23;1;169,805719211847
1031886;1;2;1;2;2;1;1;3;3; ; ; ; ;100000;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;01;23;1;23;1;190,91907219137
1031886;2;1;1;2;2;1;1;3;3; ; ; ; ;80000;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;190,91907219137
1031886;3;1;1;2;2;1;1;3;3; ; ; ; ;70000;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;190,91907219137
1031886;4;1;1;2;2;1;1; ;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;190,91907219137
1031888;1;2;1;2;2;1;1;3;4; ; ; ;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;185,809835874736
1031888;2;1;1;2;2;1;1;3;3; ; ; ; ;70000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;185,809835874736
1031888;3;1;1;2;2;1;1;3;3; ; ; ; ;170000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;185,809835874736
1031893;1;2;1;2;1;1;1;4;4; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;3;1;01;23;1;23;1;174,954360819284
1031894;1;2;1;2;2;1;1;3;1; ; ;12000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;01;23;1;23;1;174,456067791204
1031894;2;1;1;2;2;1;1;3;4; ; ; ;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;174,456067791204
1031895;1;2;1;2;2;1;1;5;1; ; ;12000000;90000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;1;1;1;3;1;01;23;1;23;1;124,419456659603
1031896;1;3;2;1;1;1;10;3;1; ; ;30000000;250000; ;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;1;23;1;172,650231749782
1031897;1;5;3;1;1;1;10;3;1; ; ;30000000;250000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;1;23;1;184,185294661221
1031898;1;3;2;1;1;1;1;3;1; ; ;35000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;23;1;23;1;176,896981051154
1031899;1;1;1;2;2;1;1;4;4; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4;5;1;1;2;2;1;1;1;3;1;01;23;2;23;1;19,9463861255254
1031900;1;1;1;3;2;1;1; ;1; ; ;9000000;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;4;5;1;1;2;2;1;1;1;3;1;01;23;6;23;1;17,0639392260331
1031901;1;2;1;3;2;1;1;4;1; ; ;10000000;90000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;5;1;1;2;2;1;1;1;3;1;01;23;2;23;1;14,6429081576487
1031902;1;3;2;2;2;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;70,9616420795911
1031902;2;1;1;2;2;1;1; ;3; ; ; ; ;80000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;70,9616420795911
1031903;1;3;2;2;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;2;1;1;1;3;1;01;23;1;23;1;71,7562044491521
1031904;1;2;1;2;1;1;1;3;3; ; ; ; ;150000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;71,7562044491521
1031905;1;2;1;2;2;1;1;3;1; ; ;20000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;70,3224203609744
1031905;2;1;1;2;2;1;1;3;4; ; ; ;120000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;70,3224203609744
1031906;1;4;3;2;1;1;1;3;1; ; ;35000000;250000; ;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;01;23;1;23;1;184,080589440173
1031907;1;3;2;2;1;1;1;3;1; ; ;20000000;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;01;23;1;23;1;179,495216343928
1031908;1;4;3;2;1;1;1;3;1; ; ;30000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;01;23;1;23;1;157,848742990237
1031909;1;4;3;2;1;1;1;3;1; ; ;30000000;250000; ;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;4;1;1;2;1;1;2;3;1;01;23;1;23;1;179,599921564975
1031910;1;3;2;2;1;1;1;3;1; ; ;30000000;120000; ;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;01;23;1;23;1;177,172435971082
1031911;1;3;2;2;1;1;1;3;1; ; ;12000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;01;23;1;23;1;181,630845060479
1031912;1;3;2;2;1;1;1;3;1; ; ;10000000;100000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;01;23;1;23;1;161,487394982078
1031913;1;3;2;2;1;1;1;3;4; ; ; ;120000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;184,124375132205
1031914;1;2;1;2;1;1;1;3;1; ; ;20000000;150000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;01;23;1;23;1;160,825105901149
1031915;1;2;1;3;1;1;1;4;1; ; ;9000000;80000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;1;1;2;2;1;1;1;3;1;01;23;1;23;1;19,5674256828592
1031916;1;2;1;3;2;1;1;4;1; ; ;12000000;100000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;2;1;1;1;3;1;01;23;1;23;1;14,4283212379762
1031916;2;1;1;3;2;1;1;4;4; ; ; ;90000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;14,4283212379762
1031917;1;3;2;2;1;1;1;3;1; ; ;12000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;153,178047855857
1031919;1;2;1;2;2;1;1;3;1; ; ;8000000;150000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;01;23;4;23;1;187,30245307066
1031919;2;1;1;2;2;1;1;4;3; ; ; ; ;80000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;187,30245307066
1031920;1;1;1;2;2;1;1; ;3; ; ; ; ;30000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;5;1;1;2;2;1;1;1;3;1;01;23;6;23;1;153,575453034298
1031922;1;3;2;2;2;1;1;3;1; ; ;10000000;120000; ;2;1;2;2;2;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;159,31226244226
1031922;2;1;1;2;2;1;1;4;4; ; ; ;50000; ;2;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;159,31226244226
1031922;3;1;1;2;2;1;1;3;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;23; ;23;1;159,31226244226
1031923;1;4;3;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;1;23;1;156,195947112872
1031925;1;3;2;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;23;1;23;1;138,738112579961
1031926;1;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;23;1;23;1;179,39051112288
1031927;1;2;1;3;1;1;1;4;1; ; ;10000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;3;1;01;23;1;23;1;19,9439129271031
1031928;1;1;1;3;2;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;1;2;1;2;2;1;1;1;3;1;01;23;2;23;1;19,4087673221507
1031929;1;1;1;3;2;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;4;5;2;1;2;2;1;1;1;3;1;01;23;2;23;1;17,8038295914843
1031930;1;1;1;3;2;1;1;4;3; ; ; ; ;60000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;4;5;2;1;2;2;1;1;1;3;1;01;23;2;23;1;18,3894760115531
1031931;1;2;1;3;1;1;1; ;3; ; ; ; ;50000;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;1;1;1;3;1;01;23;6;23;1;18,6382210382625
1031932;1;3;2;2;1;1;1;3;1; ; ;20000000;200000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;58,2002602955442
1031933;1;4;3;2;1;1;1;3;1; ; ;20000000;200000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;76,6954413497026
1031934;1;3;2;2;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;72,6942201126107
1031935;1;2;1;2;1;1;1; ;3; ; ; ; ;150000;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;6;23;1;69,8626588454221
1031936;1;3;2;2;1;1;1;3;1; ; ;37000000;250000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;52,9325594429531
1031937;1;4;3;2;1;1;1;3;1; ; ;25000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;68,9499107319417
1031938;1;2;1;2;1;1;1;3;1; ; ;15000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;167,916367740457
1031939;1;2;1;2;1;1;1;3;1; ; ;14000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;179,517475129729
1031940;1;4;3;2;1;1;1;3;1; ; ;70000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;1;1;4;1;1;2;1;1;1;3;1;01;23;1;23;1;181,735550281527
1031941;1;4;3;2;1;1;1;3;1; ; ;30000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;2;01;23;1;23;1;181,735550281527
1031942;1;4;3;2;1;1;1;3;1; ; ;16000000;200000; ;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;4;23;1;147,516966217098
1031943;1;4;3;2;1;1;1;3;1; ; ;15000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;107,611552536284
1031944;1;4;3;2;1;1;1;3;1; ; ;20000000;150000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;23;1;159,161007126775
1031945;1;3;2;2;1;1;1;3;1; ; ;12000000;120000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;4;23;1;156,091241891824
1031946;1;4;3;1;1;1;1;3;1; ; ;50000000;500000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;1;1;2;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;23;1;23;1;168,544039364248
1031947;1;1;1;3;1;1;1; ;5; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;1;1;1;3;1;01;23;6;23;1;19,4062941237284
1032631;1;4;2;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;50;1;50;1;183,818214177942
1032635;1;4;1;1;1;1;1;3;1; ; ;100000000;450000; ;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;1;50;1;153,239862320831
1032637;1;4;3;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;50;1;50;1;178,144880556229
1032638;1;4;1;1;1;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;2;01;50;1;50;1;196,229955604015
1032639;1;3;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;50;1;50;1;193,902256110768
1032640;1;3;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;1;50;1;187,807571450102
1032641;1;4;3;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;159,49254048013
1032643;1;4;2;1;1;1;1;3;1; ; ;300000000;1000000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;4;1;1;1;1;1;6;3;2;01;50;1;50;1;200,214795381149
1032644;1;4;3;1;1;1;1;3;1; ; ;110000000;550000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;2;01;50;1;50;1;151,474674305486
1032645;1;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;01;50;1;50;1;218,174232484628
1032645;2;1;1;1;2;1;1;4;4; ; ; ;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;50; ;50;1;218,174232484628
1032646;1;4;2;1;1;1;1;3;1; ; ;98;98; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;6;3;1;01;50;1;50;1;153,239862320831
1032647;1;3;2;1;1;1;1;3;3; ; ; ; ;270000;1;2;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;1;50;1;192,090822175106
1032648;1;3;1;1;1;1;1;3;1; ; ;65000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;169,381701701518
1032649;1;4;3;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;191,321463331191
1032649;2;1;1;1;2;1;1; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;50; ;50;1;191,321463331191
1032650;1;4;3;1;1;1;1;3;1; ; ;200000000;350000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;5;3;1;01;50;1;50;1;153,239862320831
1032651;1;4;3;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;1;50;1;204,897053381844
1032652;1;4;3;1;1;1;1;3;3; ; ; ; ;320000;2;1;2;2;1;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;1;50;1;153,180001209749
1032653;1;3;2;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;223,381135705321
1032654;1;2;2;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;01;50;1;50;1;157,260922063765
1032655;1;4;3;1;1;1;1;3;1; ; ;45000000;350000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;50;1;50;1;171,968984229772
1032655;2;1;1;1;1;1;1; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;50; ;50;1;171,968984229772
1032656;1;4;2;1;1;1;1;3;1; ; ;99;1500000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;5;3;1;01;50;1;50;1;149,509764366215
1032657;1;3;1;1;1;1;1;3;1; ; ;99;600000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;2;01;50;1;50;1;182,957291752171
1032659;1;3;2;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;2;2;01;50;1;50;1;185,00892406081
1032660;1;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;2;2;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;193,902256110768
1032661;1;4;2;1;1;1;1;3;1; ; ;100000000;450000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;171,134923062288
1032662;1;4;3;1;1;1;1;3;4; ; ; ;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;01;50;1;50;1;147,805078535905
1032663;1;3;2;1;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;50;1;50;1;222,52021327955
1032664;1;3;2;1;1;1;1;3;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;50;1;50;1;166,154254113723
1032665;1;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;50;1;50;1;201,681572448625
1032666;1;4;3;1;1;1;1;3;5; ; ; ;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;01;50;1;50;1;196,787623625344
1032667;1;3;1;1;1;1;1;4;5; ; ; ;150000; ;2;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;2;01;50;5;50;1;179,465743634344
1032668;1;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;2;01;50;1;50;1;209,805545654668
1032669;1;5;4;1;1;1;1;3;4; ; ; ;99; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;6;3;2;01;50;1;50;1;183,005186208678
1032670;1;4;2;1;1;1;1;3;3; ; ; ; ;280000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;3;2;2;01;50;1;50;1;140,828120894758
1032672;1;1;1;1;1;1;1; ;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;1;1;1;1;3;3;2;01;50;6;50;1;188,105982397971
1032673;1;3;3;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;3;3;2;01;50;1;50;1;204,289224242405
1032674;1;3;2;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;171,134923062288
1032675;1;4;3;1;1;1;1;3;4; ; ; ;700000; ;2;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;2;01;50;1;50;1;216,97900735082
1032676;1;4;3;1;1;1;1;3;1; ; ;150000000;600000; ;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;2;01;50;1;50;1;206,52733465153
