Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P9460;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s4;P7420s3;P7420s5;P7420s6;P7420s7;P7420s7a1;P7420s8;P7422;P7422s1;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
4071626;1;2;1;70;11;4;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;53;55;1;1;5521;06;11;2818,88578448948
4071631;1;3;1;70;11;24;25;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;38;74;1;2;7499;06;11;2521,40848868094
4071631;1;5;1;70;11;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;06;11;2521,40848868094
4071636;1;3;1;70;11;16;48;1; ;2;14;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;65;1;2;6512;06;11;2590,50640131812
4071652;1;1;1;70;11;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;03;85;74;1;1;7492;06;11;4101,84744413991
4071654;1;2;1;70;11;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;55;74;1;2;7493;06;11;2745,34226146898
4071658;1;4;1;70;11;8;48;1; ;2;8;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;38;54;95;1;1;9500;06;11;2130,39526893376
4071658;1;5;1;70;11;8;48;1; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;06;11;2130,39526893376
4071662;1;2;1;70;11;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;689454;55;55;74;1;1;7491;06;11;3582,8673689895
4071676;1;1;1;70;11;2;48;4; ;2;2;4; ;7;2;3; ; ; ; ; ;1; ; ; ; ; ;1;700000;95;95;70;1;1;7010;06;11;3008,81137543087
4071709;1;1;1;70;11;48;48;1; ;2;48;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;24;1;2;2423;06;11;3118,07120150585
4071717;1;2;1;70;11;4;48;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;55;45;52;1;1;5244;06;11;2460,06706563463
4071721;1;3;1;70;11;24;48;1; ;2;25;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;02;21;74;1;2;7499;06;11;2285,87590812417
4071724;1;2;1;70;11;4;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;1;9500;06;11;3115,36693156767
4071733;1;2;1;70;11;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;87;87;28;1;1;2899;06;11;2818,09850653846
4071736;1;2;1;70;11;8;48;1; ;2;8;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;43;43;24;1;1;2423;06;11;2481,27351245218
4071740;1;2;1;70;11;10;20;2; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;55;66;1;1;6604;06;11;3433,82319801891
4071753;1;1;1;70;11;4;48;1; ;2;4;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4552;06;11;4431,24593063444
4071784;1;1;1;70;11;1;48;1; ;2;2;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;2000000;02;02;70;1;1;7010;06;11;2670,16269843434
4071890;1;1;1;70;13;4;40;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;21;50;1;1;5020;06;13;338,4442197535
4071895;1;4;1;70;13;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;415,251447035307
4071913;1;3;1;70;13;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;383,516225259207
4071925;1;2;1;70;13;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;13;324,511844490732
4071925;1;3;1;70;13;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;06;13;324,511844490732
4071957;1;4;1;70;13;7;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5235;06;13;572,550681069541
4071981;1;2;1;70;13;4;48;1; ;2;5;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8041;06;13;469,255692419433
4071983;1;3;1;70;13;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ;1;1; ; ; ; ; ;2; ;32;39;63;1;1;6390;06;13;420,305699551541
4071985;1;3;1;70;13;26;48;1; ;2;26;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;63;1;2;6320;06;13;452,700877742034
4071991;1;4;1;70;13;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;416,676131119193
4071997;1;3;1;70;13;104;48;1; ;2;104;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;44;64;1;2;6421;06;13;420,305699551541
4072026;1;3;1;70;13;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;447,147818343977
4072027;1;2;1;70;13;4;48;1; ;2;5;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;1;98;39;39;63;1;1;6390;06;13;506,883201357599
4072161;1;2;1;70;17;44;48;1; ;2;44;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;55;70;1;2;7020;06;17;224,649536684672
4072165;1;3;1;70;17;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;93;1;2;9303;06;17;176,753907918273
4072175;1;2;1;70;17;52;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;85;45;1;2;4542;06;17;137,262271226834
4072175;1;5;1;70;17;52;48;4; ;2;204;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;06;17;137,262271226834
4072175;1;6;1;70;17;1;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;53;53;55;1;1;5522;06;17;137,262271226834
4072175;1;7;1;70;17;20;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;2;5522;06;17;137,262271226834
4072179;1;3;1;70;17;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;06;17;143,182675789902
4072183;1;1;1;70;17;24;48;2; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;06;17;110,179221160948
4072183;1;2;1;70;17;24;48;1; ;2;24;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;06;17;110,179221160948
4072184;1;1;1;70;17;8;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;55;1;1;5522;06;17;237,731194595426
4072186;1;1;1;70;17;259;40;1; ;2;259;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;2;5521;06;17;137,018369155264
4072197;1;3;1;70;17;16;48;1; ;2;50;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;06;85;1;2;8520;06;17;203,593055912589
4072203;1;2;1;70;17;20;60;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;2;1591;06;17;224,649536684672
4072211;1;5;1;70;17;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;38;74;1;1;7499;06;17;195,297908167631
4072211;1;6;1;70;17;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;06;17;195,297908167631
4072215;1;2;1;70;17;104;48;1; ;2;104;1; ;6;2;2; ; ; ;1; ; ; ; ; ; ; ;2; ;58;58;74;1;2;7492;06;17;177,400919990168
4072216;1;1;1;70;17;104;48;1; ;2;104;1; ;5;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5241;06;17;170,668835856114
4072221;1;1;1;70;17;12;48;1; ;2;12;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;95;95;45;1;1;4521;06;17;197,42874927795
4072224;1;9;1;70;17;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;06;17;179,640648123178
4072232;1;3;1;70;17;3;48;1; ;2;3;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;360000;03;03;40;1;1;4010;06;17;157,373090702386
4072233;1;2;1;70;17;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;33;33;55;1;1;5521;06;17;129,584525796249
4072239;1;1;1;70;17;12;50;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;06;17;170,589601283634
4072239;1;3;1;70;17;6;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;06;17;170,589601283634
4072240;1;2;1;70;17;4;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;06;17;149,612355084031
4072246;1;1;1;70;17;8;60;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;06;17;266,64627416861
4072249;1;1;1;70;17;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6021;06;17;197,42874927795
4072267;1;2;1;70;17;4;40;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;06;17;141,611400099476
4072272;1;2;1;70;17;20;48;1; ;2;32;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;74;1;2;7411;06;17;141,993039511881
4072273;1;3;1;70;17;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;17;217,703365307644
4072275;1;1;1;70;17;16;48;5; ;2;16;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;06;17;217,056353235749
4072277;1;2;1;70;17;3;50;1; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;95;62;01;1;1;0111;06;17;197,42874927795
4072760;1;1;1;70;23;24;40;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;57;93;1;2;9302;06;23;193,826193219128
4072761;1;3;1;70;23;10;48;1; ;2;15;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;70;1;1;7020;06;23;176,522719149348
4072762;1;2;1;70;23;4;40;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5231;06;23;158,20693264614
4072766;1;2;1;70;23;6;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;52;1;1;5241;06;23;156,557550660972
4072768;1;4;1;70;23;4;40;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;92;1;1;9212;06;23;156,402426250568
4072777;1;5;1;70;23;2;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;64;1;1;6421;06;23;173,026368318479
4072779;1;1;1;70;23;2;48;1; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;55;54;95;1;1;9500;06;23;131,882327163581
4072783;1;2;1;70;23;16;40;2; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;33;64;1;2;6412;06;23;169,719853402252
4072789;1;2;1;70;23;6;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;63;1;1;6310;06;23;200,884259903578
4072806;1;2;1;70;23;23;40;1; ;2;104;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;06;23;135,462005143996
4072807;1;2;1;70;23;5;48;1; ;2;7;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;33;92;1;1;9242;06;23;145,044629904861
4072809;1;4;1;70;23;6;40;1; ;2;12;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;1;5244;06;23;202,105149217537
4072812;1;5;1;70;23;4;48;2; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;97;60;1;1;6031;06;23;142,516455514806
4072814;1;3;1;70;23;8;48;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;51;1;1;5135;06;23;126,458024245137
4072831;1;3;1;70;23;30;48;1; ;2;30;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;45;52;1;2;5239;06;23;169,719853402252
4072848;1;2;1;70;23;5;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;40;40;52;1;1;5239;06;23;150,042989256384
4072859;1;2;1;70;23;7;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;21;16;22;1;1;2220;06;23;135,462005143996
4072864;1;3;1;70;23;15;40;2; ;2;20;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;06;23;156,748132732574
4072869;1;4;1;70;23;2;48;1; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;06;23;190,534819581221
