DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4538126;1;5;1;70;1;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;97; ; ;1;2;02; ;05;1182,6798484363;05
4538127;1;2;1;70;1;3;48;1; ;2;7;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;03;19;45;1;1;02;4530;05;1155,87875651509;05
4538127;1;6;1;70;1;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;39;18;1;2;02;1810;05;1155,87875651509;05
4538130;1;1;1;70;1;104;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;2;02;8531;05;1096,11156112078;05
4538130;1;2;1;70;1;16;48;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;33;55;1;2;02;5521;05;1096,11156112078;05
4538135;1;2;1;70;1;28;48;1; ;2;28;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;24;1;2;02;2424;05;841,761120034278;05
4538135;1;3;1;70;1;104;48;1; ;2;115;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;34;45;15;1;2;02;1594;05;841,761120034278;05
4538136;1;1;1;70;1;5;48;1; ;2;5;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781280;2; ;59;59;18;1;1;02;1810;05;1026,70290392306;05
4538136;1;4;1;70;1;5;48;1; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;58;90;25;1;1;02;2529;05;1026,70290392306;05
4538142;1;1;1;70;1;8;48;1; ;2;8;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;97;97;74;1;1;02;7495;05;1087,038002782;05
4538146;1;2;1;70;1;20;48;4; ;2;20;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;19;21;92;1;2;02;9249;05;916,884477292282;05
4538165;1;2;1;70;1;4;48;1; ;2;8;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;45;45;22;1;1;02;2212;05;890,229185110549;05
4538165;1;4;1;70;1;4;60;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;95;71;13;1;1;02;1320;05;890,229185110549;05
4538167;1;2;1;70;1;48;48;1; ;2;64;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;39;66;1;2;02;6601;05;1096,11156112078;05
4538181;1;3;1;70;1;16;48;1; ;2;18;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;53;55;1;2;02;5521;08;615,582971481092;08
4538189;1;2;1;70;1;16;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;33;50;1;2;02;5051;08;514,449769279362;08
4538197;1;3;1;70;1;18;48;1; ;2;18;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;03;03;72;1;2;02;7220;08;532,398368582099;08
4538206;1;11;1;70;1;5;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;95;1;1;02;9500;08;533,37986751706;08
4538212;1;4;1;70;1;12;40;3; ;2;14;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;600000;2; ;45;54;95;1;1;02;9500;08;457,102483770904;08
4538222;1;2;1;70;1;8;48;1; ;2;104;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;13;70;25;1;1;02;2529;13;456,211547557019;13
4538224;1;1;1;70;1;8;50;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;1;02;4521;13;419,876710909346;13
4538226;1;4;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;58; ; ;1;1;02; ;13;403,392157940129;13
4538229;1;2;1;70;1;8;48;1; ;2;9;1; ;8;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;45;45;52;1;1;02;5233;13;416,382407743068;13
4538233;1;3;1;70;1;8;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;87;87;28;1;1;02;2811;13;365,988544583064;13
4538234;1;7;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;45; ; ;1;2;02; ;13;459,943681909357;13
4538241;1;1;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;98;1;1;58;58;74;1;2;02;7492;13;381,946444761326;13
4538263;1;4;1;70;1;5;48;3; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;737700;2; ;54;54;95;1;1;02;9500;15;125,267602234718;15
4538265;1;1;1;70;1;20;48;1; ;2;104;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;782200;2; ;45;45;52;1;2;02;5211;15;114,520224673585;15
4538269;1;1;1;70;1;8;48;1; ;2;10;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;55;55;65;1;1;02;6512;15;125,611602948015;15
4538271;1;3;1;70;1;3;40;1; ;2;8;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;13;80;1;1;02;8011;15;150,459050754817;15
4538285;1;1;1;70;1;4;48;1; ;2;4;4; ;7;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;3500000;1;1;02;02;11;1;1;02;1110;15;84,7012361447809;15
4538291;1;2;1;70;1;4;48;1; ;2;78;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;02;5223;15;124,305343448684;15
4538296;1;2;1;70;1;16;48;1; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;2;02;5521;15;104,869524771417;15
4538298;1;3;1;70;1;20;40;1; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;83;28;1;2;02;2811;15;80,4098786808506;15
4538298;1;4;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;55;1;2;02;5522;15;80,4098786808506;15
4538299;1;3;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737700; ; ;02; ; ;1;2;02; ;15;59,0860565071005;15
4538303;1;1;1;70;1;5;48;1; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;55;55;70;1;1;02;7020;15;96,3700872935963;15
4538306;1;3;1;70;1;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;02;4521;15;111,595363240206;15
4538313;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;13; ; ;1;1;02; ;15;122,064800117472;15
4538313;1;4;1;70;1;20;40;1; ;2;20;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;72;28;1;2;02;2811;15;122,064800117472;15
4538322;1;3;1;70;1;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;45;52;1;1;02;5211;15;53,6257937067885;15
4538325;1;1;1;70;1;4;48;1; ;2;11;1; ;7;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;800000;2; ;18;18;80;1;1;02;8042;15;71,0688560186614;15
4538347;1;3;1;70;1;8;40;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;21;98;60;1;1;02;6031;15;104,825056248641;15
4538358;1;2;1;70;1;32;40;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;39;60;1;2;02;6021;15;66,1022493319936;15
4538377;1;3;1;70;1;4;40;1; ;2;4;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;02;5234;15;80,4680731396003;15
4538377;1;4;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;98; ; ;1;1;02; ;15;80,4680731396003;15
4538385;1;2;1;70;1;3;40;1; ;2;5;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;95;45;1;1;02;4521;15;132,09903522038;15
4538400;1;1;1;70;1;32;45;1; ;2;32;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;2;02;4521;17;153,405891304502;17
4538406;1;5;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;53; ; ;1;1;02; ;17;244,088138980295;17
4538409;1;8;1;70;1;4;48;1; ;2;52;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;55;1;1;02;5529;17;229,952359060328;17
4538415;1;2;1;70;1;42;48;1; ;2;42;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;11;32;52;1;2;02;5241;17;171,753147932613;17
4538419;1;2;1;70;1;98;98;1; ;2;24;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;19;19;85;1;2;02;8532;17;171,250159944431;17
4538436;1;3;1;70;1;2;40;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;500000;781242;2; ;38;45;52;1;1;02;5233;17;168,159393632883;17
4538461;1;3;1;70;1;2;40;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;54;95;1;1;02;9500;17;189,745348143473;17
4538463;1;1;1;70;1;4;48;4; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;79;18;1;1;02;1810;17;170,665067214502;17
4538466;1;3;1;70;1;16;48;1; ;2;16;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;15;45;52;1;2;02;5233;17;169,247474350994;17
4538473;1;2;1;70;1;1;48;1; ;2;2;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;780000;700000;2; ;53;77;15;1;1;02;1551;17;177,230684237609;17
4538480;1;2;1;70;1;40;48;1; ;2;40;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;02;34;74;1;2;02;7430;17;189,564913357726;17
4538482;1;3;1;70;1;28;48;1; ;2;99;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;07;59;85;1;2;02;8512;17;155,052960350134;17
4538489;1;1;1;70;1;4;48;1; ;2;4;4; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;70;36;1;1;02;3699;17;179,908530023071;17
4538491;1;3;1;70;1;52;48;1; ;2;52;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;97;28;1;2;02;2893;17;136,235218948656;17
4538502;1;2;1;70;1;12;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;38;64;1;1;02;6421;17;207,106151627785;17
4538503;1;2;1;70;1;8;48;1; ;2;4;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;1;320000;781242;2; ;87;59;55;1;1;02;5530;17;188,478136278558;17
4538509;1;2;1;70;1;153;48;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;03;53;15;1;2;02;1589;17;190,651690436894;17
4538512;1;1;1;70;1;4;48;1; ;2;4;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;1;450000;781242;2; ;95;95;45;1;1;02;4521;17;189,564913357726;17
4538514;1;2;1;70;1;4;48;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;95;45;1;1;02;4552;17;190,067901345908;17
4538522;1;2;1;70;1;52;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;33;55;1;2;02;5530;17;177,230684237609;17
4538527;1;3;1;70;1;7;48;1; ;2;7;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;02;4521;17;178,902554046706;17
4538530;1;1;1;70;1;60;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;781242;2; ;95;95;45;1;2;02;4521;17;179,405542034889;17
4538538;1;2;1;70;1;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737717;737717;2; ;39;39;51;1;1;02;5125;18;66,0541779865242;18
4538544;1;3;1;70;1;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;600000;650000;2; ;54;54;74;1;1;02;7493;18;42,6796455424287;18
4538545;1;1;1;70;1;2;40;1; ;2;384;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;1;02;5529;18;83,1110284548956;18
4538560;1;1;1;70;1;8;48;2; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;13;45;52;1;1;02;5211;18;61,1573762122824;18
4538561;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;02; ;18;82,5802219206874;18
4538568;1;2;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1300000; ; ;19; ; ;1;2;02; ;18;102,179034121654;18
4538574;1;2;1;70;1;12;48;1; ;2;16;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;52;1;1;02;5241;18;81,3096477743281;18
4538574;1;3;1;70;1;48;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;02;4521;18;81,3096477743281;18
4538576;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;77;45;52;1;1;02;5211;18;42,6796455424287;18
4538586;1;1;1;70;1;120;40;1; ;2;120;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;12;32;52;1;2;02;5241;19;56,300443458982;19
4538590;1;2;1;70;1;8;48;1; ;2;104;4; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;87;99;50;1;1;02;5020;19;95,6410933670761;19
4538591;1;4;1;70;1;5;48;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;03;45;52;1;1;02;5219;19;123,536192634431;19
4538600;1;1;1;70;1;16;45;4; ;2;16;1; ;9;2;9;ACTUALMENTE COTIZA SALUD; ;1; ; ; ; ; ; ; ; ;2; ;780000;1;1;83;98;60;1;2;02;6021;19;120,279831934053;19
4538613;1;3;1;70;1;48;50;1; ;2;48;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;06;06;40;1;2;02;4020;19;106,282990550227;19
4538623;1;2;1;70;1;24;48;1; ;2;24;1; ;4;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;07;07;85;1;2;02;8512;19;120,125988366623;19
4538624;1;1;1;70;1;8;20;1; ;2;8;3; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;55;54;95;1;1;02;9500;19;115,637515306291;19
4538629;1;1;1;70;1;8;48;1; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;45;62;01;1;1;02;0111;19;163,362857586692;19
4538629;1;4;1;70;1;8;48;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;58;61;01;1;1;02;0111;19;163,362857586692;19
4538635;2;3;2;70;1;48;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;33; ; ;1;2;02; ;19;119,163986340732;19
4538653;1;1;1;70;1;6;48;1; ;2;6;1; ;2;2;9;EN EL MOMENTO SE ENCUENTRA COTIZANDO SALUD; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;52;1;1;02;5211;19;108,652634525757;19
4538660;1;2;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;39; ; ;1;1;02; ;20;232,98280182286;20
4538661;1;2;1;70;1;4;50;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;83;83;27;1;1;02;2729;20;183,950103545513;20
4538661;1;3;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;83;83;27;1;1;02;2729;20;183,950103545513;20
4538662;1;3;1;70;1;4;48;1; ;2;5;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;45;52;1;1;02;5219;20;122,303207346644;20
4538662;1;4;1;70;1;6;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;750000; ; ;32; ; ;1;1;02; ;20;122,303207346644;20
4538665;1;3;1;70;1;4;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;55;55;85;1;1;02;8512;20;125,270539501272;20
4538667;1;1;1;70;1;12;48;3; ;2;12;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;1;02;9500;20;211,313612325791;20
4538669;1;2;1;70;1;30;40;3; ;2;30;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;54;55;85;1;2;02;8512;20;152,46539152603;20
