DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4369291;1;2;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;39; ; ;1;2; ;07;27;166,62301444044;27
4369293;1;1;1;70;1;98;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;45; ; ;1;2; ;07;27;147,796747977436;27
4369313;1;2;1;70;1;2;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;03;03;72;1;1;7250;07;27;32,671179302047;27
4369333;1;3;1;70;1;32;48;1; ;2;32;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;32;32;52;1;2;5239;07;41;156,693552560143;41
4369341;1;2;1;70;1;8;48;1; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;33;52;1;1;5234;07;41;129,660684918719;41
4369346;1;1;1;70;1;49;40;1; ;2;49;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;3; ;13;13;80;1;2;8060;07;41;112,814532527445;41
4369359;1;1;1;70;1;8;48;1; ;2;8;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;4530;07;41;117,320256033521;41
4369363;1;2;1;70;1;235;48;1; ;2;34;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;39;11;52;1;2;5211;07;41;103,691298740781;41
4369369;1;1;1;70;1;48;48;1; ;2;64;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;59;85;1;2;8511;07;41;190,559381796912;41
4369373;1;1;1;70;1;16;48;1; ;2;16;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;85;58;85;1;2;8512;07;41;148,906007870579;41
4369384;1;3;1;70;1;50;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;45; ; ;1;2; ;07;41;187,693717255008;41
4369385;1;1;1;70;1;28;60;4; ;2;28;5; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;1200000;2; ;95;95;45;1;2;4521;07;41;193,098576928602;41
4369385;1;3;1;70;1;52;50;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;13;45;52;1;2;5239;07;41;193,098576928602;41
4369391;1;5;1;70;1;4;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737000; ; ;45; ; ;1;1; ;07;41;171,390142305636;41
4369392;1;3;1;70;1;28;48;1; ;2;28;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;45;52;1;2;5233;07;41;140,276738593076;41
4369395;1;1;1;70;1;16;48;1; ;2;3;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;60000;737000;2; ;97;81;52;1;2;5272;07;41;122,740660957959;41
4369395;1;2;1;70;1;16;48;1; ;2;260;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;45;45;52;1;2;5233;07;41;122,740660957959;41
4369397;1;1;1;70;1;8;48;4; ;2;8;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;55;45;1;1;4530;07;41;112,814532527445;41
4369399;1;2;1;70;1;16;48;1; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;58;95;45;1;2;4521;07;41;148,447604388845;41
4369407;1;3;1;70;1;3;48;1; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;737717;737717;2; ;95;95;45;1;1;4521;07;41;179,694666579918;41
4369418;1;3;1;70;1;8;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;97;97;52;1;1;5211;07;41;145,726229726889;41
4369419;1;2;1;70;1;2;48;3; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;45;52;1;1;5261;07;41;122,740660957959;41
4369424;1;6;1;70;1;20;48;4; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;97;52;1;2;5241;07;41;121,765277891508;41
4369428;1;1;1;70;1;208;50;1; ;2;208;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;33;03;45;1;2;4530;07;41;170,014910708587;41
4369428;1;3;1;70;1;1;48;1; ;2;2;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;737717;737000;1;1;33;21;15;1;1;1594;07;41;170,014910708587;41
4369429;1;2;1;70;1;4;50;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;45;15;1;1;1551;07;41;166,439790443845;41
4369430;1;3;1;70;1;6;48;2; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;39;31;75;1;1;7512;07;41;211,196096091909;41
4369449;1;1;1;70;1;52;48;1; ;2;52;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;750000;1;4;98;98;60;1;2;6021;07;41;171,822799565287;41
4369452;1;2;1;70;1;212;48;4; ;2;312;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;3; ;59;59;85;1;2;8511;07;41;118,219392201039;41
4369455;1;1;1;70;1;104;48;1; ;2;130;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;21;44;45;1;2;4530;07;41;143,305187462304;41
4369456;1;1;1;70;1;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;95;98;60;1;1;6031;07;41;179,694666579918;41
4369457;1;6;1;70;1;4;48;4; ;2;4;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;600000;2500000;1;1;31;31;75;1;1;7512;07;41;125,48603286902;41
4369457;1;7;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;39; ; ;1;1; ;07;41;125,48603286902;41
4369459;1;3;1;70;1;12;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;32;32;80;1;1;8050;07;41;148,320420728386;41
4369464;1;3;1;70;1;50;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;737717;2; ;97;81;36;1;2;3611;07;41;117,275624573302;41
4369478;1;2;1;70;1;4;48;2; ;2;4;4; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;1;2400000;2400000;2; ;95;95;45;1;1;4530;07;41;187,693717255008;41
4369483;1;1;1;70;1;8;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;04;04;62;1;1;6211;07;41;135,882128559591;41
4369488;1;5;1;70;1;4;48;4; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;1000000;737717;2; ;93;93;45;1;1;4521;07;41;166,688458064879;41
4369490;1;2;1;70;1;20;48;1; ;2;20;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;93;93;28;1;2;2811;07;41;166,680382638745;41
4369516;1;1;1;70;1;32;48;3; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;54;16;74;1;2;7494;07;44;76,2332361463827;44
4369517;1;6;1;70;1;4;40;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;99;87;45;1;1;4541;07;44;96,970638178403;44
4369523;1;2;1;70;1;3;48;4; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;99;59;93;1;1;9309;07;44;100,331550735289;44
4369529;1;11;1;70;1;4;48;4; ;2;6;4; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;95;95;45;1;1;4522;07;44;200,628595600689;44
4369532;1;1;1;70;1;98;40;1; ;2;98;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;13;85;1;2;8532;07;44;84,5940756115411;44
4369533;1;2;1;70;1;4;40;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;33;33;10;1;1;1010;07;44;119,632742873048;44
4369538;1;2;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;1; ;07;44;132,559320804503;44
4369539;1;3;1;70;1;24;45;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;39; ; ;1;2; ;07;44;90,1385534264778;44
4369541;1;1;1;70;1;2;48;2; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;54;95;1;1;9500;07;44;89,1425611428929;44
4369546;1;1;1;70;1;20;48;3; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;700000;2; ;54;45;52;1;2;5261;07;44;120,072960483724;44
4369557;1;3;1;70;1;48;45;1; ;2;54;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;30;39;45;1;2;4530;07;44;97,6771535443914;44
4369557;1;4;1;70;1;54;48;2; ;2;54;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;31;31;85;1;2;8532;07;44;97,6771535443914;44
4369558;1;6;1;70;1;1;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;95;45;1;1;4521;07;44;123,170735088396;44
4369558;1;8;1;70;1;1;40;4; ;2;20;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;95;45;1;1;4521;07;44;123,170735088396;44
4369564;1;2;1;70;1;6;40;2; ;2;7;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;13;13;80;1;1;8045;07;44;93,0765013076323;44
4369572;1;1;1;70;1;40;16;1; ;2;16;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;58;58;74;1;2;7492;07;44;126,887792300705;44
4369584;1;1;1;70;1;4;42;3; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;59;74;1;1;7499;07;44;99,141522715906;44
4369590;1;7;1;70;1;99;40;1; ;2;99;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;62;95;45;1;2;4522;07;44;124,021719104819;44
4369591;1;1;1;70;1;13;60;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;58;58;74;1;1;7492;07;44;70,3971436780424;44
4369595;1;1;1;70;1;30;40;1; ;2;30;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;19;19;85;1;2;8511;07;44;101,628921463672;44
4369598;1;2;1;70;1;6;40;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;737717;2; ;39;44;65;1;1;6596;07;44;50,1571489001721;44
4369600;1;2;1;70;1;99;40;2; ;2;99;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;11;11;75;1;2;7512;07;44;50,1571489001721;44
4369604;1;2;1;70;1;24;48;1; ;2;48;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;21;21;85;1;2;8511;07;44;85,2362054358109;44
4369623;1;2;1;70;1;52;48;1; ;2;104;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;32;32;85;1;2;8512;07;44;112,817911056068;44
4369628;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;3000000; ; ;02; ; ;1;1; ;07;44;93,5142844397186;44
4369629;1;2;1;70;1;8;40;5; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;41; ; ;1;1; ;07;44;50,1571489001721;44
4369634;1;2;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;19; ; ;1;1; ;07;44;93,0765013076323;44
4369640;1;2;1;70;1;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;73;73;52;1;1;5241;07;44;62,1461019668012;44
4369641;1;4;1;70;1;4;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;1;5234;07;44;133,528296361749;44
4369668;1;1;1;70;1;156;48;1; ;2;156;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;45;21;15;1;2;1594;07;44;103,936210688463;44
4369673;1;1;1;70;1;99;24;1; ;2;288;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;3; ;11;11;75;1;2;7512;07;44;82,5296415395064;44
4369677;1;2;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;02; ; ;1;1; ;07;44;75,0604610619445;44
4369717;1;3;1;70;1;24;48;1; ;2;26;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;44;44;65;1;2;6512;07;47;98,0267857142821;47
4369720;1;3;1;70;1;8;48;1; ;2;10;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;08;08;75;1;1;7512;07;47;208,386969605902;47
4369720;1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;39; ; ;1;1; ;07;47;208,386969605902;47
4369720;1;7;1;70;1;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;45;52;1;2;5231;07;47;208,386969605902;47
4369736;1;3;1;70;1;8;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;02;10;1;1;1010;07;47;98,0267857142821;47
4369745;1;2;1;70;1;24;40;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;13;13;80;1;2;8011;07;47;311,149105630609;47
4369746;1;1;1;70;1;8;40;1; ;2;8;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;53;55;1;1;5529;07;47;215,432580998017;47
4369747;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;15; ; ;1;1; ;07;47;148,974105952801;47
4369751;1;3;1;70;1;60;48;1; ;2;48;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;58;39;51;1;2;5127;07;47;151,357298788802;47
4369753;1;3;1;70;1;1;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;55;1;1;5511;07;47;318,652487250643;47
4369753;1;4;1;70;1;12;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;59;59;85;1;1;8511;07;47;318,652487250643;47
4369811;1;3;1;70;1;84;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;2; ;39;41;52;1;2;5239;07;47;98,0267857142821;47
4369821;1;6;1;70;1;8;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;41;52;1;1;5233;07;47;300,601381035973;47
4369827;1;3;1;70;1;8;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;97;41;52;1;1;5234;07;47;210,460418596783;47
4369829;1;2;1;70;1;16;48;1; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;33;54;95;1;2;9500;07;47;197,818053735443;47
4369835;1;2;1;70;1;8;48;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;54;95;1;1;9500;07;47;353,814127028238;47
4369837;1;3;1;70;1;4;40;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;45;15;1;1;1551;07;47;307,271026139552;47
4369838;1;3;1;70;1;12;48;1; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;53;55;1;1;5529;07;47;117,201595848025;47
4369858;1;5;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;39; ; ;1;2; ;07;47;98,0267857142821;47
4369863;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;63;1;2;6390;07;47;118,803423033712;47
4369868;1;2;1;70;1;28;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;41;52;1;2;5223;07;47;135,643437085523;47
4369881;1;2;1;70;1;20;48;1; ;2;104;1; ;5;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;2;30;50;55;1;2;5511;07;47;224,45649616993;47
4369910;1;4;1;70;1;25;70;1; ;2;25;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;2;5219;07;50;244,772055659201;50
4369916;1;1;1;70;1;6;48;1; ;2;6;1; ;2;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;33;53;55;1;1;5530;07;50;240,989247266735;50
4369916;1;2;1;70;1;4;48;1; ;2;4;2; ;9;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;1;600000;737717;2; ;58;58;75;1;1;7522;07;50;240,989247266735;50
4369920;1;1;1;70;1;26;26;1; ;2;33;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;53;53;55;1;2;5521;07;50;208,555874053022;50
4369920;1;2;1;70;1;14;48;1; ;2;70;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;45;52;1;2;5233;07;50;208,555874053022;50
4369923;1;6;1;70;1;8;60;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;0115;07;50;194,300879289938;50
4369924;1;1;1;70;1;52;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;45;44;74;1;2;7491;07;50;237,939235944562;50
4369925;1;3;1;70;1;6;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;53;55;1;1;5521;07;50;261,920669640049;50
4369928;1;2;1;70;1;104;60;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1000000;2; ;39;41;52;1;2;5233;07;50;228,530674996982;50
4369930;1;4;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;12; ; ;1;1; ;07;50;187,533408361483;50
4369930;1;5;1;70;1;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;11;39;75;1;2;7530;07;50;187,533408361483;50
4369935;1;1;1;70;1;72;48;1; ;2;72;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;800000;2; ;21;40;52;1;2;5233;07;50;172,101411821153;50
4369952;1;1;1;70;1;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;470000;900000;2; ;95;95;45;1;1;4521;07;50;277,186457889919;50
4369957;1;1;1;70;1;32;48;4; ;2;32;5; ;5;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;3000000;3; ;03;03;45;1;2;4521;07;50;236,462476123745;50
4369960;1;2;1;70;1;13;48;1; ;2;3;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;90000;500000;2; ;45;45;52;1;1;5241;07;50;277,186457889919;50
4369963;1;5;1;70;1;4;56;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;59;80;1;1;8041;07;50;257,094991495231;50
4369965;1;3;1;70;1;104;48;1; ;2;79;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;39;39;75;1;2;7512;07;50;229,428092315203;50
4369968;1;1;1;70;1;24;48;1; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737500;2; ;54;53;55;1;2;5521;07;50;233,3563531418;50
4369971;1;2;1;70;1;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;747000;2; ;45;33;52;1;1;5211;07;50;225,625961379934;50
4369978;1;1;1;70;1;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;2;5521;07;50;259,776077717212;50
4370002;1;2;1;70;1;25;45;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;03;03;11;1;2;1110;07;50;276,055751905229;50
4370002;1;6;1;70;1;1;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;95;45;1;1;4521;07;50;276,055751905229;50
4370007;1;1;1;70;1;26;25;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;2;5233;07;50;240,962317689396;50
4370008;1;2;1;70;1;104;40;1; ;2;90;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;44;64;1;2;6421;07;50;244,41279183041;50
4370011;1;1;1;70;1;52;48;5; ;2;20;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;95;95;45;1;2;4521;07;50;212,685544244516;50
4370012;1;2;1;70;1;12;40;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;45;52;1;1;5234;07;50;311,936787220647;50
4370021;1;3;1;70;1;13;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;45; ; ;1;1; ;07;50;230,466095791381;50
4370022;1;2;1;70;1;12;40;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;36;60;1;1;6021;07;50;226,673626127513;50
4370031;1;3;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;45;45;52;1;1;5219;07;50;248,583847865872;50
4370033;1;1;1;70;1;8;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;44;44;64;1;1;6421;07;50;219,069364256975;50
4370038;1;1;1;70;1;8;54;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;95;45;1;1;4521;07;50;199,188968498585;50
4370057;1;2;1;70;1;26;48;1; ;2;78;1; ;3;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;87;87;28;1;2;2811;07;50;259,097338069824;50
4370057;1;3;1;70;1;8;30;1; ;2;8;1; ;3;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;84;50;1;1;5020;07;50;259,097338069824;50
4370081;1;3;1;70;1;16;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;98;98;52;1;2;5235;07;50;229,554222206531;50
4370124;1;4;1;70;1;16;48;1; ;2;20;4; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2000000;2; ;16;19;74;1;2;7414;07;52;138,177939047448;52
4370130;1;2;1;70;1;40;44;1; ;2;12;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;44;16;18;1;2;1810;07;52;202,381151048807;52
4370140;1;4;1;70;1;26;48;1; ;2;26;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;45;52;1;2;5233;07;52;182,698334805427;52
4370144;1;3;1;70;1;3;48;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;45;52;1;1;5261;07;52;104,440958986235;52
4370152;1;2;1;70;1;13;48;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;29;1;1;2915;07;52;98,5822059800168;52
4370157;1;3;1;70;1;38;48;1; ;2;36;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;2;5262;07;52;170,485455313325;52
4370162;1;3;1;70;1;1;48;1; ;2;1;1; ;9;2;3; ; ;1; ; ; ; ; ; ; ; ;1;950000;737717;1;2;87;87;41;1;1;4100;07;52;199,377284859417;52
4370166;1;4;1;70;1;2;48;1; ;2;2;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;700000;737000;1;1;39;39;85;1;1;8512;07;52;120,157089794884;52
4370168;1;2;1;70;1;3;42;1; ;2;3;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;250000;400000;2; ;54;54;74;1;1;7493;07;52;193,767265278936;52
4370173;1;5;1;70;1;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;1; ;07;52;235,286459607856;52
4370175;1;1;1;70;1;4;24;1; ;2;99;6; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;79;53;01;1;1;0118;07;52;211,084124796501;52
4370175;1;2;1;70;1;4;12;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;350000; ; ;53; ; ;1;1; ;07;52;211,084124796501;52
4370179;1;2;1;70;1;1;44;1; ;2;204;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;45;16;1;1;1600;07;52;233,026700323868;52
4370183;1;4;1;70;1;24;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;150000;2; ;45;45;52;1;2;5233;07;52;131,230395129726;52
4370188;1;1;1;70;1;4;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;32; ; ;1;1; ;07;52;228,27063778657;52
4370194;1;3;1;70;1;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;750000; ; ;59; ; ;1;1; ;07;52;196,137596866084;52
4370195;1;3;1;70;1;35;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;32;32;85;1;2;8512;07;52;130,522030533394;52
