DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5494065;1;1;1;50; ;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;3225,42311299618
5494065;1;2;1;50; ;1; ; ;2;6;VACACIONES UNIVERSITARIAS;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;3225,42311299618
5494065;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;3225,42311299618
5494066;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;1550,71562123147
5494066;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;1550,71562123147
5494066;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;1550,71562123147
5494070;1;1;1;50; ;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;3142,08513936354
5494070;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;3142,08513936354
5494071;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;3389,77590662411
5494071;1;2;1;50; ;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;3389,77590662411
5494078;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;2441,27970926514
5494078;1;2;1;50; ;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;2441,27970926514
5494078;1;3;1;50; ;1; ; ;2;6;VACACIONES ESCOLARES;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;2441,27970926514
5494081;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;4247,53536967771
5494081;1;2;1;50; ;1;5; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;4247,53536967771
5494082;1;1;1;50; ;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;68;2814,76591196413
5494083;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;3196,86749481317
5494083;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;3196,86749481317
5494084;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;4054,41585413748
5494084;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;4054,41585413748
5494084;1;3;1;50; ;1; ; ;3;6;VACACIONES ESCOLARES;2;2;2;2;1;12; ; ; ; ; ; ;07;1;68;4054,41585413748
5494085;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;68;3158,54247882898
5494085;1;2;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;3158,54247882898
5494088;1;1;1;50; ;1; ; ;1;6;DISFRUTANDO DE LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;2481,94102044637
5494088;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;68;2481,94102044637
5494089;1;1;1;50; ;1; ; ;1;6;VACACIONES LABORALES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;68;3033,10232924882
5494089;1;2;1;50; ;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;68;3033,10232924882
5494091;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;07;1;76;1836,10098117077
5494091;1;2;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;1836,10098117077
5494091;1;3;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;1836,10098117077
5494091;1;4;1;50; ;1; ; ;4;6;OCIO;2;1; ; ; ; ; ; ; ; ; ; ;07;1;76;1836,10098117077
5494092;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2834,9357818459
5494092;1;2;1;50; ;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;76;2834,9357818459
5494092;1;3;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;2834,9357818459
5494095;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;3547,52525228886
5494095;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;3547,52525228886
5494096;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2976,40435952893
5494096;1;2;1;50; ;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;76;2976,40435952893
5494096;1;3;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;2976,40435952893
5494098;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;07;1;76;2685,5154743511
5494099;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2834,9357818459
5494099;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;2834,9357818459
5494099;1;4;1;50; ;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;76;2834,9357818459
5494104;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2097,78044322857
5494107;1;1;1;50; ;1; ; ;1;6;DELIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;1791,78213965164
5494107;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;1791,78213965164
5494107;1;3;1;50; ;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;1791,78213965164
5494108;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;2097,78044322857
5494111;1;1;1;50; ;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2039,04474757612
5494111;1;2;1;50; ;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;76;2039,04474757612
5494112;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2097,78044322857
5494113;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2352,6306831283
5494113;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;2352,6306831283
5494113;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2352,6306831283
5494113;1;4;1;50; ;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2352,6306831283
5494114;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;3333,20263285362
5494116;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;1;8; ;2; ;2; ; ;07;1;76;1830,72609010458
5494116;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;1830,72609010458
5494117;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;3179,96489793269
5494117;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;3179,96489793269
5494117;1;3;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;3179,96489793269
5494122;1;1;1;50; ;1; ; ;1;6;OCIO;2;1; ; ; ; ; ; ; ; ; ; ;07;1;76;1678,41648134203
5494122;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;1678,41648134203
5494122;1;3;1;50; ;1; ; ;3;6;OCIO;2;2;2;2;1;2; ;2; ;2; ; ;07;1;76;1678,41648134203
5494123;1;1;1;50; ;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;76;1945,47083446602
5494123;1;2;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;76;1945,47083446602
5494124;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;2219,45727571208
5494126;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;76;3333,20263285362
5494140;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;07;1;76;2219,45727571208
5494143;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;701,341041920786
5494143;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;701,341041920786
5494143;1;3;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;701,341041920786
5494143;1;4;1;50;05;1; ; ;4;6;ENFERMA POR GRIPE;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;701,341041920786
5494143;1;5;1;50;05;1; ; ;5;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;05;701,341041920786
5494143;1;6;1;50;05;1; ; ;6;6;VACACIONES DE COLEGIO;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;701,341041920786
5494144;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;910,662789596985
5494144;1;2;1;50;05;1; ; ;2;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;07;1;05;910,662789596985
5494144;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;910,662789596985
5494144;1;4;1;50;05;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;910,662789596985
5494145;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1215,32607214556
5494145;1;2;1;50;05;1; ; ;1;6;HACER DILIGENCIAS DE SALUD VER TELEVISION SALIR A CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1215,32607214556
5494146;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;925,642356162365
5494146;1;2;1;50;05;1; ; ;1;6;AUTISTA Y EPILECTICO SINDROME LENUS GASTON;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;925,642356162365
5494146;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;925,642356162365
5494146;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;925,642356162365
5494146;1;5;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;925,642356162365
5494147;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;07;1;05;1162,17455401171
5494148;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1083,59232450441
5494148;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;05;1083,59232450441
5494148;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1083,59232450441
5494148;1;4;1;50;05;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1083,59232450441
5494148;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1083,59232450441
5494149;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1647,18850776525
5494149;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1647,18850776525
5494149;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;05;1647,18850776525
5494149;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1647,18850776525
5494150;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1078,50918268028
5494150;1;2;1;50;05;1;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1078,50918268028
5494151;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;05;1162,17455401171
5494152;1;1;1;50;05;1; ; ;2;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1251,4387175877
5494152;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1251,4387175877
5494152;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1251,4387175877
5494153;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1041,9989283646
5494153;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;07;1;05;1041,9989283646
5494153;1;3;1;50;05;1; ; ;3;6;VER TV Y DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ;07;1;05;1041,9989283646
5494154;1;1;1;50;05;1;1; ;1;6;DILIGENCIAS MEDICAS;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;893,50587535838
5494154;1;2;1;50;05;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;893,50587535838
5494155;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1220,80682284322
5494155;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1220,80682284322
5494155;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1220,80682284322
5494156;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1352,65861203127
5494156;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;05;1352,65861203127
5494157;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1483,47764511695
5494157;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1483,47764511695
5494157;1;3;1;50;05;1; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1483,47764511695
5494158;1;1;1;50;05;1; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1241,54229284645
5494158;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1241,54229284645
5494158;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;1;6; ;2; ;2; ; ;07;1;05;1241,54229284645
5494158;1;4;1;50;05;1; ; ;4;2; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1241,54229284645
5494158;1;5;1;50;05;1;1; ;5;6;LEER Y DIBUJAR;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1241,54229284645
5494159;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1215,32607214556
5494159;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1215,32607214556
5494160;1;1;1;50;05;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1162,17455401171
5494161;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;2329,80735904102
5494161;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;2329,80735904102
5494161;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;2329,80735904102
5494161;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;05;2329,80735904102
5494161;1;5;1;50;05;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;2329,80735904102
5494161;1;9;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;2329,80735904102
5494162;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1095,66609691889
5494162;1;2;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1095,66609691889
5494162;1;3;1;50;05;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1095,66609691889
5494162;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1095,66609691889
5494163;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1167,65530470937
5494163;1;2;1;50;05;1; ; ;1;6;REUNIONES DE CABILDO;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1167,65530470937
5494164;1;1;1;50;05;1;1; ;1;6;DILIGENCIAS MEDICAS;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1388,65321592651
5494166;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;05;1661,96744563881
5494166;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1661,96744563881
5494166;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1661,96744563881
5494166;1;6;1;50;05;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1661,96744563881
5494167;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1131,26309194059
5494167;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1131,26309194059
5494167;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1131,26309194059
5494167;1;4;1;50;05;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1131,26309194059
5494167;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1131,26309194059
5494168;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1325,60527305141
5494168;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1325,60527305141
5494169;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1397,63492611229
5494169;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1397,63492611229
5494169;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;05;1397,63492611229
5494170;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;2305,17106607259
5494170;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;2305,17106607259
5494170;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;2305,17106607259
5494170;1;5;1;50;05;1;1; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;2305,17106607259
5494172;1;1;1;50;05;1; ; ;1;6;SOPA DE LETRAS;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;988,847410230753
5494172;1;2;1;50;05;1; ; ;2;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;988,847410230753
5494173;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;13;CONTAGIO COVID 19; ; ; ; ; ;07;1;05;1114,50378657552
5494174;1;1;1;50;05;1; ; ;1;6;LICENCIA NO REMUNERDA;2;1; ; ; ; ; ; ; ; ; ; ;07;1;05;1546,60318426856
5494175;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1162,17455401171
5494176;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1827,26049062312
5494176;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1827,26049062312
5494176;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1827,26049062312
5494176;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1827,26049062312
5494176;1;5;1;50;05;1;2; ;5;6;CUIDAR SU HIJA;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1827,26049062312
5494176;1;7;1;50;05;1; ; ;7;6;ENCERRADO ENFERMO VER TV;2;1; ; ; ; ; ; ; ; ; ; ;07;1;05;1827,26049062312
5494176;1;8;1;50;05;1;1; ;8;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1827,26049062312
5494177;1;1;1;50;05;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;994,328160928415
5494177;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;994,328160928415
5494177;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;994,328160928415
5494178;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;941,176642794567
5494178;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;941,176642794567
5494179;1;1;1;50;05;1; ; ;1;6;A DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1251,4387175877
5494179;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1251,4387175877
5494179;1;3;1;50;05;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1251,4387175877
5494180;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1253,10041484049
5494180;1;2;1;50;05;1; ; ;2;6;CUIDAR LOS JARDINES SEMBRAR Y REGAR LAS MATAS;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1253,10041484049
5494180;1;3;1;50;05;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1253,10041484049
5494180;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1253,10041484049
5494181;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;952,852806335511
5494181;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;952,852806335511
5494181;1;3;1;50;05;1; ; ;3;6;REZAR DORMIR;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;952,852806335511
5494182;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1215,32607214556
5494182;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1215,32607214556
5494183;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;992,666463675625
5494183;1;2;1;50;05;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;992,666463675625
5494184;1;1;1;50;05;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1184,81221894798
5494184;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1184,81221894798
5494184;1;3;1;50;05;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1184,81221894798
5494184;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1184,81221894798
5494185;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1388,65321592651
5494186;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;05;1945,85393393422
