DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4586015;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1007,04546720644
4586015;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1007,04546720644
4586016;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1160,89538033605
4586017;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1444,20632466051
4586017;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1444,20632466051
4586017;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1444,20632466051
4586018;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1385,0510684528
4586018;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1385,0510684528
4586019;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;04;2;1;05;1426,19999545136
4586019;1;2;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1426,19999545136
4586020;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1156,66016407441
4586020;1;2;1;50;05;1; ; ;2;6;TEJER PARA FUNDACION VOLUNTARIA;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1156,66016407441
4586020;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1156,66016407441
4586021;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1650,74620139238
4586021;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1650,74620139238
4586022;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1160,89538033605
4586023;1;1;1;50;05;1; ; ;1;6;CUIDAR HERMANA ENFERMA;1; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;877,620258968065
4586023;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;877,620258968065
4586023;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;877,620258968065
4586025;1;1;1;50;05;1; ; ;1;4; ;2;2;1; ; ; ; ; ; ; ; ; ;04; ;1;05;1174,95352151434
4586025;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1174,95352151434
4586026;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1450,65999337008
4586026;1;2;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1450,65999337008
4586027;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;877,229741143799
4586027;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;877,229741143799
4586027;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;877,229741143799
4586027;1;4;1;50;05;1;3; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;2;04; ;1;05;877,229741143799
4586028;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586028;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586029;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1160,89538033605
4586030;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1186,30407818916
4586030;1;2;1;50;05;1; ; ;2;6;HACER MANUALIDADES;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1186,30407818916
4586031;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1069,48723974139
4586032;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1073,04490994798
4586032;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1073,04490994798
4586033;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1094,8959375945
4586033;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1094,8959375945
4586034;1;1;1;50;05;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;659,563544693094
4586034;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;659,563544693094
4586034;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;659,563544693094
4586034;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;659,563544693094
4586034;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;659,563544693094
4586034;1;6;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;659,563544693094
4586035;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586035;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586036;1;1;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1120,30463544762
4586036;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1120,30463544762
4586036;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1120,30463544762
4586037;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1069,48723974139
4586038;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1385,0510684528
4586038;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1385,0510684528
4586039;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1105,33361729142
4586039;1;2;1;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1105,33361729142
4586039;1;3;1;50;05;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1105,33361729142
4586039;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1105,33361729142
4586039;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1105,33361729142
4586040;1;1;1;50;05;1; ; ;1;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586040;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586040;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586041;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;990,488909384972
4586041;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;990,488909384972
4586041;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;990,488909384972
4586041;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;990,488909384972
4586042;1;1;1;50;05;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1352,79818406585
4586042;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1352,79818406585
4586042;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1352,79818406585
4586043;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;939,671513678747
4586043;1;2;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;939,671513678747
4586044;1;1;1;50;05;1; ; ;1;6;CAMINAR Y HACER DILIGENCIAS;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1061,69435327316
4586044;1;2;1;50;05;1;2; ;2;6;HACIENDO DEPORTE;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1061,69435327316
4586045;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1167,3848720021
4586045;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1167,3848720021
4586045;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1167,3848720021
4586045;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1167,3848720021
4586046;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;877,229741143799
4586046;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;877,229741143799
4586046;1;3;1;50;05;1; ; ;3;6;CAMINAR;2;2;2;2;1;9; ; ; ; ; ; ;04;2;1;05;877,229741143799
4586046;1;4;1;50;05;1; ; ;4;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;877,229741143799
4586047;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;851,821043290687
4586047;1;2;1;50;05;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;851,821043290687
4586047;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;851,821043290687
4586048;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1069,48723974139
4586049;1;1;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1650,74620139238
4586049;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1650,74620139238
4586050;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1069,48723974139
4586051;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586051;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586051;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586053;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;766,488408169613
4586053;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;766,488408169613
4586054;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1178,51119172093
4586054;1;2;1;50;05;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1178,51119172093
4586054;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1178,51119172093
4586055;1;1;1;50;05;1; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1174,95352151434
4586055;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1174,95352151434
4586056;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1174,95352151434
4586056;1;2;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1174,95352151434
4586057;1;1;1;50;05;1; ; ;2;6;CAMINAR Y VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1112,51174897939
4586057;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1112,51174897939
4586057;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1112,51174897939
4586057;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1112,51174897939
4586058;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1130,86094839703
4586058;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1130,86094839703
4586058;1;3;1;50;05;1;1; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1130,86094839703
4586059;1;1;1;50;05;1;1; ;1;6;CAMINAR;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1149,54482366122
4586060;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1094,8959375945
4586060;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1094,8959375945
4586061;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1360,59107053408
4586061;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;04;1;1;05;1360,59107053408
4586062;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;988,752109766518
4586062;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;988,752109766518
4586062;1;3;1;50;05;1;2; ;3;6;PINTAR LA CASA;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;988,752109766518
4586062;1;4;1;50;05;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;988,752109766518
4586063;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1160,89538033605
4586064;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1186,30407818916
4586064;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1186,30407818916
4586065;1;1;1;50;05;1; ; ;1;6;LEER Y CAMINAR;2;1; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586065;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586066;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1428,41844789929
4586066;1;2;1;50;05;1;2; ;2;6;JUGAR FUTBOL;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1428,41844789929
4586066;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1428,41844789929
4586067;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;811,620816226524
4586067;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;811,620816226524
4586067;1;3;1;50;05;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;811,620816226524
4586067;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;811,620816226524
4586068;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1094,8959375945
4586068;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1094,8959375945
4586069;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1429,91285255935
4586069;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1429,91285255935
4586070;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;874,062588761472
4586070;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;874,062588761472
4586072;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;04;2;1;05;1654,30387159897
4586072;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;3; ;1;2; ; ; ;04;1;1;05;1654,30387159897
4586072;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1654,30387159897
4586073;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1367,70641094727
4586073;1;2;1;50;05;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1367,70641094727
4586073;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1367,70641094727
4586073;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1367,70641094727
4586074;1;1;1;50;05;1; ; ;1;6;HACER DEPORTE;2;2;2;2;1;7; ;2; ;2; ; ;04;1;1;05;1130,86094839703
4586074;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1130,86094839703
4586074;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1130,86094839703
4586075;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1149,54482366122
4586076;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1149,54482366122
4586077;1;1;1;50;05;1; ; ;1;6;SALIR A CAMINAR Y DILIGENCIAS DEL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586077;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586078;1;1;1;50;05;1; ; ;1;6;HACER EJERCICIO;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1178,51119172093
4586078;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1178,51119172093
4586078;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1178,51119172093
4586079;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;791,897106022726
4586079;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;791,897106022726
4586079;1;3;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;791,897106022726
4586080;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1626,28620347366
4586080;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;04; ;1;05;1626,28620347366
4586081;1;1;1;50;05;1; ; ;1;6;LEER HACER CRUCIGRAMAS Y VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586081;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1153,10249386782
4586082;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586082;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586082;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;1072,65439212372
4586083;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;960,844995270225
4586083;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;960,844995270225
4586083;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;04; ;1;05;960,844995270225
4586083;1;4;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;04; ;1;05;960,844995270225
4586083;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;1;8; ;1;2; ; ; ;04;1;1;05;960,844995270225
