DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
5055701;1;4;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;06;06;85;1;1;11;8511;05;1279,67180559506;05
5055704;1;1;1;70;1;52;48;1; ;2;78;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;54;95;1;2;11;9500;05;937,384263267143;05
5055708;1;1;1;70;1;12;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;828116;2; ;55;99;15;1;1;11;1591;05;1142,80294356581;05
5055711;1;2;1;70;1;24;48;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;13;75;1;2;11;7513;05;1362,36850840093;05
5055716;1;2;1;70;1;4;48;1; ;2;8;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;84;50;1;1;11;5040;05;801,595099957621;05
5055718;1;1;1;70;1;8;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2400000;2; ;19;19;80;1;1;11;8060;05;905,955135710216;05
5055721;1;4;1;70;1;4;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;400000;828116;2; ;38;15;74;1;1;11;7430;05;1483,01249128833;05
5055723;1;1;1;70;1;2;48;1; ;2;8;4; ;3;2;3; ; ; ;1; ; ; ; ; ; ; ;2; ;1300000;1;1;06;06;85;1;1;11;8520;05;943,141974172259;05
5055736;1;2;1;70;1;3;48;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;79;18;1;1;11;1810;05;1844,82181221441;05
5055737;1;1;1;70;1;12;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;45;00;00;1;1;11;0000;05;1588,06940891725;05
5055747;1;2;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;33; ; ;1;1;11; ;05;827,486789334491;05
5055758;1;1;1;70;1;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;900000;2; ;95;95;45;1;1;11;4521;05;1399,70358860887;05
5055761;1;3;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;84; ; ;1;2;11; ;05;1440,83685477666;05
5055766;1;1;1;70;1;40;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;45;52;1;2;11;5233;05;1844,97005396031;05
5055777;1;2;1;70;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;58; ; ;1;1;11; ;05;1221,27128994153;05
5055802;1;5;1;70;1;40;60;1; ;2;40;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;1;2;32;39;85;1;2;11;8511;08;403,815918306965;08
5055802;1;6;1;70;1;8;40;1; ;2;48;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;33;55;1;1;11;5521;08;403,815918306965;08
5055807;1;3;1;70;1;4;24;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;39;39;50;1;1;11;5011;08;521,777236715369;08
5055816;1;3;1;70;1;52;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;32;32;52;1;2;11;5223;08;501,411100482891;08
5055828;1;5;1;70;1;3;48;1; ;2;104;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;18;1;1;11;1810;08;567,039869662183;08
5055832;1;2;1;70;1;2;48;4; ;2;4;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2500000;828116;2; ;32;32;75;1;1;11;7512;08;480,019475605287;08
5055837;1;5;1;70;1;40;48;1; ;2;40;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;13;80;1;2;11;8011;08;513,680767629595;08
5055839;1;4;1;70;1;2;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;51;1;1;11;5125;08;485,155262671204;08
5055848;1;4;1;70;1;15;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;59;35;1;2;11;3512;08;567,931849627291;08
5055864;1;7;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;59; ; ;1;1;11; ;08;427,747769248947;08
5055864;1;9;1;70;1;8;48;1; ;2;16;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;1;11;5521;08;427,747769248947;08
5055864;2;8;2;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;53; ; ;1;1;11; ;08;427,747769248947;08
5055866;1;3;1;70;1;5;40;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;39;33;50;1;1;11;5051;08;602,99689483635;08
5055871;1;7;1;70;1;8;48;1; ;2;16;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;55;1;1;11;5529;08;554,574835394774;08
5055873;1;2;1;70;1;16;48;4; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;13;80;1;2;11;8060;08;534,45507181357;08
5055880;1;5;1;70;1;26;48;3; ;2;30;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;54;54;95;1;2;11;9500;08;567,708195886382;08
5055885;1;5;1;70;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;53;55;1;2;11;5529;08;700,116847778705;08
5055885;1;8;1;70;1;4;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;95;1;1;11;9500;08;700,116847778705;08
5055887;1;1;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;53;55;1;1;11;5521;08;646,085640483934;08
5055893;1;4;1;70;1;52;72;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;97;24;1;2;11;2423;08;663,024798751921;08
5055902;1;2;1;70;1;12;48;1; ;2;99;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;45;52;1;1;11;5233;08;1039,76210384327;08
5055907;1;3;1;70;1;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;950000;1000000;2; ;44;44;52;1;1;11;5231;08;419,630460989563;08
5055933;1;5;1;70;1;8;72;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;89;87;50;1;1;11;5020;08;612,249540641915;08
5055941;1;10;1;70;1;4;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;600000;2; ;37;97;52;1;1;11;5211;08;519,660452705205;08
5055945;1;3;1;70;1;2;40;1; ;2;3;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1100000;828000;2; ;59;54;95;1;1;11;9500;08;539,20275699766;08
5055945;1;4;1;70;1;8;40;1; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;77;52;1;1;11;5239;08;539,20275699766;08
5055947;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;39;39;52;1;2;11;5236;08;601,209181091757;08
5055949;1;1;1;70;1;8;48;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;11;4559;08;547,299226083434;08
5055950;1;10;1;70;1;36;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;24;1;2;11;2412;08;766,177228333364;08
5055966;1;2;1;70;1;56;48;3; ;2;56;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;54;45;55;1;2;11;5529;08;454,005910091069;08
5055967;1;6;1;70;1;12;44;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;98;39;52;1;1;11;5239;08;544,726152712079;08
5055968;1;7;1;70;1;52;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;55;1;2;11;5529;08;580,281338973427;08
5056006;1;1;1;70;1;259;48;1; ;2;259;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;12;12;74;1;2;11;7411;08;413,59420531249;08
5056007;1;6;1;70;1;16;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;33;53;55;1;2;11;5529;08;378,914971428563;08
5056059;1;4;1;70;1;16;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;11;5233;11;3125,58890432577;11
5056062;1;1;1;70;1;98;40;1; ;2;98;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;45;52;1;2;11;5219;11;2760,58839631135;11
5056063;1;7;1;70;1;52;48;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;39;81;19;1;2;11;1929;11;2204,56821545118;11
5056065;1;3;1;70;1;18;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;19; ; ;1;2;11; ;11;2555,30822850537;11
5056071;1;3;1;70;1;8;48;1; ;2;2;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;750000;828116;2; ;38;39;75;1;1;11;7512;11;2707,24585898795;11
5056075;1;2;1;70;1;52;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;87;95;45;1;2;11;4521;11;3377,94467969989;11
5056075;1;3;1;70;1;8;40;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;11;4521;11;3377,94467969989;11
5056076;1;2;1;70;1;4;48;4; ;2;40;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;79;79;18;1;1;11;1810;11;3253,4338605578;11
5056082;1;4;1;70;1;75;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;11; ;11;3491,84314613619;11
5056087;1;2;1;70;1;24;40;1; ;2;60;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;13;59;80;1;2;11;8011;11;3271,90984396919;11
5056125;1;2;1;70;1;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;53;55;1;2;11;5521;11;2488,65450590788;11
5056128;1;2;1;70;1;72;48;1; ;2;72;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;91;1;2;11;9199;11;3082,3089691324;11
5056131;1;3;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;11; ;11;2245,71109374768;11
5056135;1;1;1;70;1;150;40;1; ;2;250;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;55;55;80;1;2;11;8050;11;3511,69886790712;11
5056136;1;2;1;70;1;26;48;4; ;2;26;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;79;79;52;1;2;11;5271;11;2658,43744824635;11
5056150;1;3;1;70;1;12;48;1; ;2;12;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;21;03;26;1;1;11;2693;11;3917,8012979008;11
5056150;1;4;1;70;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;3500000;1;2;21;21;26;1;1;11;2693;11;3917,8012979008;11
5056151;1;3;1;70;1;12;40;1; ;2;12;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;13;45;52;1;1;11;5235;11;2681,81123565049;11
5056153;1;4;1;70;1;44;48;1; ;2;44;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;58;45;52;1;2;11;5219;11;3199,70276679666;11
5056162;1;6;1;70;1;52;48;1; ;2;104;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;79;79;18;1;2;11;1810;11;3821,22925140234;11
5056168;1;1;1;70;1;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;58;58;25;1;2;11;2529;11;3009,14849931069;11
5056168;1;2;1;70;1;28;48;4; ;2;28;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;85;1;2;11;8532;11;3009,14849931069;11
5056172;1;5;1;70;1;8;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;39;39;65;1;1;11;6512;11;2595,4277958456;11
5056174;1;3;1;70;1;1;48;1; ;2;4;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;35000;828000;2; ;45;59;92;1;1;11;9214;11;2950,18927114814;11
5056175;1;2;1;70;1;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;16;77;15;1;2;11;1551;11;3003,53180847154;11
5056187;1;2;1;70;1;30;48;1; ;2;30;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;34;34;45;1;2;11;4542;11;3082,3089691324;11
5056191;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;38;38;74;1;2;11;7499;11;3253,4338605578;11
5056209;1;5;1;70;1;44;48;1; ;2;44;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;11;5239;11;3436,4108108896;11
5056213;1;2;1;70;1;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;828116;2; ;95;95;45;1;1;11;4559;11;2362,15149876276;11
5056215;1;2;1;70;1;16;40;1; ;2;16;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;87;45;15;1;2;11;1521;11;3704,78884638726;11
5056219;1;1;1;70;1;52;40;1; ;2;260;2; ;9;2;1; ; ; ; ; ; ; ; ;1;PENSION; ;2; ;828116;3; ;45;39;75;1;2;11;7513;11;2123,74221318438;11
5056219;1;5;1;70;1;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;03; ; ;1;2;11; ;11;2123,74221318438;11
5056219;1;6;1;70;1;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;59; ; ;1;1;11; ;11;2123,74221318438;11
5056223;1;2;1;70;1;48;48;1; ;2;240;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;93;1;2;11;9303;11;2689,81489851502;11
5056225;1;2;1;70;1;164;48;1; ;2;162;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;23;1;2;11;2321;11;3806,93979445225;11
5056243;1;6;1;70;1;20;40;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;92;92;36;1;2;11;3699;11;3904,90421605594;11
5056244;1;2;1;70;1;16;70;1; ;2;16;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;53;15;1;2;11;1589;11;3508,2293316244;11
5056254;1;1;1;70;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;950000;2; ;39;39;52;1;1;11;5231;11;2810,37507872893;11
5056255;1;1;1;70;1;24;48;1; ;2;24;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;13;55;24;1;2;11;2423;11;2833,74886613306;11
5056258;1;1;1;70;1;48;48;1; ;2;48;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;41;52;1;2;11;5235;11;2833,74886613306;11
5056262;1;2;1;70;1;12;48;1; ;2;12;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;77;77;15;1;1;11;1551;11;2250,24522032949;11
5056320;1;6;1;70;1;12;48;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;54;95;1;1;11;9500;13;276,720890384012;13
5056324;1;4;1;70;1;32;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;11;5233;13;442,576446914576;13
