DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4894034;1;3;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;2; ;98;2;1;04;19;2354,4099710167
4894034;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;2354,4099710167
4894036;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894036;1;2;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894036;1;3;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894037;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;19;1224,64911669307
4894039;1;3;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;19;1465,67375143204
4894040;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;19;1224,64911669307
4894041;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894041;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894044;1;3;1;80; ;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;24;450000;2;1;04;19;1238,67723986507
4894045;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;04;19;1266,17303267177
4894055;1;2;1;80; ;2;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;19;719,084572663601
4894056;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894057;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;669,896911018292
4894057;1;7;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894058;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894058;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894058;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894058;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;669,896911018292
4894058;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;669,896911018292
4894059;1;1;1;80; ;2;1;1;6; ;2; ; ;4; ;2; ;2; ;1;24;450000;2;1;04;19;669,896911018292
4894059;2;1;2;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894062;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;928,622324216727
4894062;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;928,622324216727
4894063;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;04;19;669,896911018292
4894065;1;1;1;80; ;2;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;04;19;739,856829508395
4894065;1;2;1;80; ;2;1;4;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;19;739,856829508395
4894068;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894068;2;2;2;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;669,896911018292
4894069;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;930,775949434071
4894070;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;719,084572663601
4894071;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1360,56607888138
4894073;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894074;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;30;500000;2;1;04;19;1449,02795871259
4894074;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;1449,02795871259
4894075;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;828116;2;1;04;19;1843,44562118661
4894076;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;63;828116;2;1;04;19;1875,52518903983
4894080;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;719,084572663601
4894080;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;04;19;719,084572663601
4894083;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;04;19;1258,06579019934
4894083;1;6;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;19;1258,06579019934
4894084;1;3;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894085;1;2;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;70;828116;2;1;04;19;1022,42268575896
4894086;1;1;1;80; ;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;19;834,229278007118
4894090;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;669,896911018292
4894093;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;1777,20469874953
4894093;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;1777,20469874953
4894093;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1777,20469874953
4894099;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;2202,31822256626
4894099;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;2202,31822256626
4894100;1;2;1;80; ;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;24;414000;2;1;04;19;1659,31368352129
4894100;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1659,31368352129
4894104;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;719,084572663601
4894105;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;1056,65587882953
4894105;2;1;2;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;04;19;1056,65587882953
4894105;2;3;2;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1056,65587882953
4894107;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;1362,71970409872
4894107;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;1362,71970409872
4894108;1;3;1;80; ;2;1;1;4; ;2; ; ;12;EMBARAZO DE ALTO RIESGO;2; ;2; ;2; ;800000;2;1;04;19;711,02037877874
4894108;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;711,02037877874
4894111;1;2;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;918,585291423875
4894111;1;4;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;918,585291423875
4894112;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;855,001534851912
4894113;1;3;1;80; ;2;1;1;2; ;2; ; ;2; ; ; ;2; ;2; ;98; ;1;04;19;1360,56607888138
4894114;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1857,47374435861
4894115;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1353,77889662102
4894117;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;1224,64911669307
4894118;1;1;1;80; ;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;1045,92065477759
4894118;1;2;1;80; ;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;04;19;1045,92065477759
4894120;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1353,77889662102
4894121;1;2;1;80; ;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;828116;2;1;04;19;1360,56607888138
4894121;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1360,56607888138
4894122;1;1;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;40;828116;2;1;04;19;1432,23107477918
4894122;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;04;19;1432,23107477918
4894122;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;1432,23107477918
4894123;1;1;1;80; ;2;1;2;9;SE TERMINO LA COSECHA;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;04;19;669,896911018292
4894123;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;669,896911018292
4894125;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1353,77889662102
4894126;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;1698,11678733642
4894127;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;1690,75751811958
4894127;1;2;1;80; ;2;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;1690,75751811958
4894128;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;1148,87470211091
4894129;1;3;1;80; ;2;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;828116;2;1;04;19;1353,77889662102
4894130;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;719,084572663601
4894131;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;19;1572,25745565185
4894132;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;760,608488642303
4894132;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;760,608488642303
4894133;1;2;1;80; ;2;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;1565,47027339149
4894133;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;19;1565,47027339149
4894134;1;1;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;30;700000;2;1;04;19;1266,17303267177
4894135;1;2;1;80; ;2;1;4;9;CAMBIO DE LUGAR DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;719,084572663601
4894136;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;1224,64911669307
4894139;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;19;719,084572663601
4894142;1;1;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;04;19;1447,57925816325
4894142;1;3;1;80; ;2;1;2;2; ;2; ; ;2; ; ; ;2; ;2; ;98; ;1;04;19;1447,57925816325
4894143;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;19;1257,61203154806
4894143;1;2;1;80; ;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;19;1257,61203154806
4894143;1;3;1;80; ;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;04;19;1257,61203154806
4894168;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;542,405471634951
4894169;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1029,12360433897
4894170;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;853,750979528635
4894170;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;853,750979528635
4894172;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1324,72978677596
4894172;1;5;1;80; ;2;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;27;1324,72978677596
4894172;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1324,72978677596
4894174;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1396,22504863479
4894174;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1396,22504863479
4894174;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1396,22504863479
4894179;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;393,246934244777
4894179;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;393,246934244777
4894180;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1033,08258645598
4894180;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1033,08258645598
4894180;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1033,08258645598
4894184;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;27;1039,30646337715
4894184;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1039,30646337715
4894186;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1086,10957432775
4894187;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1145,42345049071
4894187;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1145,42345049071
4894187;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1145,42345049071
4894189;1;1;1;80; ;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;27;781,785247289168
4894190;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;27;1572,98773697911
4894194;1;2;1;80; ;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;27;1284,63382368344
4894196;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;850,617151723411
4894196;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;850,617151723411
4894197;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;27;743,27654767763
4894199;1;1;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;27;393,246934244777
4894199;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;393,246934244777
4894200;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;798,687724271249
4894200;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;798,687724271249
4894207;1;1;1;80; ;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;45;400000;2;1;04;27;1141,17282958514
4894207;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1141,17282958514
4894225;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;300000;2;1;04;27;798,687724271249
4894225;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;798,687724271249
4894227;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;599,840824221429
4894228;1;1;1;80; ;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;27;1206,4189438807
4894228;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1206,4189438807
4894229;1;1;1;80; ;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;40;600000;2;1;04;27;1172,18613581684
4894229;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1172,18613581684
4894229;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;800000;2;1;04;27;1172,18613581684
4894229;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1172,18613581684
4894230;1;1;1;80; ;2;1;2;6; ;2; ; ;6; ;2; ;2; ;1;20;400000;2;1;04;27;1296,80240882304
4894230;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;300000;2;1;04;27;1296,80240882304
4894230;1;3;1;80; ;2;1;2;8; ;2; ; ;1; ;2; ;2; ;1;35;1000000;2;1;04;27;1296,80240882304
4894230;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1296,80240882304
4894230;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1296,80240882304
4894230;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1296,80240882304
4894231;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;729,482627858672
4894232;1;1;1;80; ;2;1;1;4; ;2; ; ;1; ;2; ;2; ;1;30;500000;2;1;04;27;477,53254931772
4894232;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;477,53254931772
4894232;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;477,53254931772
4894233;1;1;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;04;27;721,7370785623
4894233;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;721,7370785623
4894233;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;721,7370785623
4894233;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;721,7370785623
4894234;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1151,35568862332
4894234;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1151,35568862332
4894235;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;779,520352485011
4894235;1;2;1;80; ;2;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;27;779,520352485011
4894235;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;779,520352485011
4894236;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1206,4189438807
4894238;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;908,814234786021
4894238;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;908,814234786021
4894239;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1514,26952338359
4894239;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1514,26952338359
4894239;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1514,26952338359
4894239;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1514,26952338359
4894239;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1514,26952338359
4894240;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;700000; ;1;04;27;785,718958764078
4894240;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;785,718958764078
4894241;1;1;1;80; ;2;1;2;8; ;2; ; ;3; ;2; ;2; ;1;40;800000;2;1;04;27;393,246934244777
4894241;1;4;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;27;393,246934244777
4894242;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;422,121372724101
4894242;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;422,121372724101
4894243;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;497,949187371341
4894243;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;497,949187371341
4894244;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;300000;2;1;04;27;1080,22787747935
4894245;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1210,66956478628
4894245;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1210,66956478628
4894245;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;1210,66956478628
4894246;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;393,246934244777
4894246;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;393,246934244777
4894248;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;666,673823304914
4894248;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;666,673823304914
4894248;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;666,673823304914
4894249;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;528,636822458094
4894250;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;300000;2;1;04;27;1342,85588069026
4894250;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;04;27;1342,85588069026
4894250;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;04;27;1342,85588069026
4894250;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;04;27;1342,85588069026
4894250;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1342,85588069026
4894250;1;7;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;1342,85588069026
4894251;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;844,741196138476
4894251;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04;27;844,741196138476
4894251;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04;27;844,741196138476
