Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;Oficio;Rama2d;Oci;P6430;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3610499;1;3;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;1000000;1;12000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;45; ;.;45; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;9; ;2;1;61;01;1;4;0118; ; ;1000000;11;15;1171,16706373357
3610500;1;1;1;60;2;1;1; ; ;1;1;2;2;2;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;500000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;35;2; ;35; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;22;1; ;300000;0;2; ;2;2;7;15;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;61;01;1;4;0118; ; ;800000;11;15;2819,43130691518
3610501;1;1;1;60;2;1;1; ; ;1;1;2;2;2;98; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;2;1;73;51;1;4;5141; ; ;100000;11;15;1432,98198236432
3610502;1;1;1;60;2;1;1; ; ;1;1;2;2;2;96; ;1; ;200000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;20;1; ;6;6; ;2;4; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;5;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;2;2;1;2;9; ;2;1;98;60;1;1;6042; ; ;200000;11;15;1784,24637678945
3610502;1;2;1;60;2;2; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;80000;1;1600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;70; ;.;40;6; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;2;1;41;52;1;4;5225; ; ;80000;11;15;1784,24637678945
3610503;1;1;1;60;2;1;1; ; ;1;1;2;2;2;108; ;1; ;100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;14;2; ;14; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;8; ;1;1;62;01;1;1;0121; ; ;100000;11;15;2122,98602224206
3610504;1;1;1;60;2;1;1; ; ;1;1;2;2;2;120; ;1; ;100000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;40; ;.;40; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;10;4; ;0;0;2; ;2;1;8;15;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;1;1;62;01;1;1;0118; ; ;100000;11;15;2297,58784308031
3610504;1;4;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ; ;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;45; ;.;32;6; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;62;01;1;8;0118; ; ; ;11;15;2297,58784308031
3610505;1;1;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;200000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;63; ;.;63; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;5;4; ;0;0;2; ;2;1;8;15;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;1;1;62;01;1;8;0115; ; ;200000;11;15;3326,18392291847
3610506;1;1;1;60;2;2; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;280000;1;3360000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;21;2; ;21; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;61;01;1;4;0121; ; ;280000;11;15;1583,98382393363
3610507;1;1;1;60;2;1;1; ; ;1;1;2;2;2;5; ;1; ;90000;2; ; ;1;40000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;8;1; ;8; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;4; ;2; ; ; ; ;0;2; ;2; ; ; ;1;30;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;2;2;2;2;9; ;2;1;54;95;1;3;9500; ; ;130000;11;15;3644,26085790362
3610508;1;1;1;60;2;1;1; ; ;1;1;2;2;2;2; ;1; ;200000;2; ; ;1;50000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;50; ;.;50; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;61;01;1;1;0116; ; ;250000;11;15;2574,08897085281
3610508;1;2;1;60;2;2; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;80000;1;1000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;35;2; ;35; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;61;01;1;4;0121; ; ;80000;11;15;2574,08897085281
3610512;1;1;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;2400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;35;2; ;35; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;360;4; ;2; ; ; ; ;0;2; ;3; ; ; ;2; ; ; ;1;1;2;2;2;2;2;2;1;1;2; ;2;1;1;1;1;1;3; ;2;1;61;01;1;5;0117; ; ;200000;11;15;734,382605565585
3610513;1;1;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;250000;1;1500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;60; ;.;60; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;144;1; ;1;7;4; ;100000;5;2; ;2;1;8;15;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;8; ;1;1;61;01;1;5;0117; ; ;350000;11;15;2125,34804401383
3610513;1;2;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;15;21;2; ;21; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;4; ;2; ; ; ; ;12;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0117; ; ; ;11;15;2125,34804401383
3610513;1;3;1;60;2;2; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;15;4;2; ;4; ; ;3;8; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0117; ; ; ;11;15;2125,34804401383
3610514;1;1;1;60;2;2; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;2500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;15;36;1; ;36; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;244;1; ;2; ; ; ; ;0;2; ;2; ; ; ;1;24;2;1;1;1;2;1;2;2;2;2;1;2;2; ;2;2;1;1;1;2;8; ;1;1;77;15;1;4;1530; ; ;250000;11;15;1527,59884516701
3610516;1;1;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;250000;2; ; ;1;60000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;60; ;.;40;6; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;2;1;62;01;1;8;0111; ; ;310000;11;15;1318,50071519578
3610516;1;4;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;250000;2; ; ;1;70000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;60; ;.;30;6; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;1;20;2;1;1;1;2;1;2;2;2;2;1;2;2; ;2;1;1;2;1;2;8; ;2;1;62;01;1;8;0116; ; ;320000;11;15;1318,50071519578
3610516;1;5;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;200000;2; ; ;1;60000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;60; ;.;30;6; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;2;1;62;01;1;8;0116; ; ;260000;11;15;1318,50071519578
3610517;1;1;1;60;2;2; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;36;1; ;36; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;10;8; ;100000;0;2; ;2;2;8;15;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;61;01;1;5;0111; ; ;250000;11;15;1527,59884516701
3610518;1;1;1;60;2;2; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;1800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;36;1; ;36; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;20;8; ;100000;0;2; ;7;2;8;15;1;12;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;8; ;1;1;61;01;1;5;0118; ; ;250000;11;15;1148,68498922551
3610519;1;1;1;60;2;2; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;36;1; ;36; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;20;8; ;120000;0;2; ;2;2;8;15;1;18;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;61;01;1;5;0111; ; ;320000;11;15;1887,98314553104
3610519;1;3;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;1500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;36;1; ;36; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;1; ;2; ; ; ; ;2;2; ;2; ; ; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;61;01;1;5;0111; ; ;200000;11;15;1887,98314553104
3610519;1;4;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;250000;2; ; ;1;60000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;60; ;.;30;6; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;20;4; ;0;0;2; ;2;1;8;15;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;8;0116; ; ;310000;11;15;1887,98314553104
3610521;1;1;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;600000;2; ; ;1;120000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;48; ;.;48; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;12;4; ;0;0;2; ;2;1;8;15;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;2;1;62;01;1;8;0117; ; ;720000;11;15;1250,07029717942
3610524;1;1;1;60;2;1;1; ; ;1;1;2;2;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;420000;1;3000000;3; ;8; ; ; ; ; ; ; ; ; ; ; ;2; ;15;48; ;.;30;6; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;4; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;1;1;2;1;2;3; ;2;1;61;01;1;4;0117; ; ;420000;11;15;1340,10393174069
3610525;1;1;1;60;2;1;1; ; ;1;1;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;700000;1;5000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;45; ;.;30;6; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;0;8; ;1;12;4; ;0;0;2; ;2;1;8;15;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2; ;1;1;61;01;1;4;0111; ; ;700000;11;15;1048,16612662608
3610528;1;1;1;60;2;2; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;350000;1;5000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;30;2; ;25;6; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;156;4; ;2; ; ; ; ;4;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;61;01;1;4;0121; ; ;350000;11;15;1002,40690092887
3610529;1;1;1;60;2;1;1; ; ;1;1;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;300000;1;3000000;3; ;10; ; ; ; ; ; ; ; ; ; ; ;2; ;15;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;1;10;4; ;0;0;2; ;2;1;8;15;1;1;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;9; ;1;1;61;01;1;4;0140; ; ;300000;11;15;1525,86003298795
3610530;1;1;1;60;2;1;1; ; ;1;1;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;200000;1;2200000;3; ;10; ; ; ; ; ; ; ; ; ; ; ;2; ;15;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;5; ;2;1;61;01;1;4;0140; ; ;200000;11;15;1443,22805187366
3610531;1;1;1;60;2;2; ; ; ; ; ; ; ; ;220; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;450000;1;5000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;48; ;.;48; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;9; ;1;1;95;36;1;4;3611; ; ;450000;11;15;1546,88147830667
3610534;1;1;1;60;2;1;1; ; ;1;1;2;2;2;36; ;1; ;200000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;12;1; ;12; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;10;4; ;0; ;2; ;2;1;8;15;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;8; ;2;1;62;01;1;1;0117; ; ;200000;11;15;1670,95952945573
3610535;1;1;1;60;2;2; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;120000;1;1440000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;30;1; ;30; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;8; ;1;1;61;01;1;4;0114; ; ;120000;11;15;1402,34220218909
3610536;1;2;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;15;30;1; ;30; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;2; ; ; ;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;8; ;2;1;61;01;1;4;0117; ; ;100000;11;15;734,382605565585
3610537;1;2;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;200000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;40; ;.;28;6; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;8; ;2; ; ; ; ;0;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;62;01;1;8;0121; ; ;200000;11;15;1162,62584291862
3610538;1;2;1;60;2;1;1; ; ;1;2;2;2;2;12; ;1; ;500000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;15;20;1; ;20; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;2;2;73;02;1;1;0201; ; ;500000;11;15;2456,24531288315
3610545;1;2;1;60;2;1;1; ; ;1;1;2;2;2;3; ;1; ;320000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;17;40; ;.;40; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;97;52;1;1;5225; ; ;320000;11;17;812,342660617785
3610546;1;1;1;60;2;1;1; ; ;1;2;2;2;2;8; ;1; ;400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;17;70; ;.;70; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ;2;1;1;2;2;2;8; ;1;1;62;01;1;8;0111; ; ;400000;11;17;826,933697628659
3610547;1;1;1;60;2;1;2;1; ;1;1;2;1;1;72; ;1; ;616000;2; ; ;2; ;1;100000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ;600000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;17;48; ;.;48; ; ;2;8; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;48;8; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;62;92;1;1;9249; ; ;716000;11;17;1340,5200546168
