Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
218832;2;3;52;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;52;171,527718483666
218847;2;1;54;70;54;48;1; ;2;2;2;54;2; ;9;1; ;.;1; ;1; ;.; ; ;1; ; ; ; ; ; ; ;2; ;1;7500000;1;02;02;4100;41;54;301,70103280652
218847;2;3;54;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;54;301,70103280652
218849;2;6;54;70;12;48;1; ;1;1;2;72;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;19;19;8043;80;54;351,671001553155
218854;2;4;54;70;48;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;54;320,538347342551
218857;2;1;54;70;3;48;4; ;1;1;2;3;4; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;1400000;1;98;1;19;19;8532;85;54;267,82407726857
218860;2;1;54;70;3;70;4; ;1;1;2;4;4; ;2;2;2; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;3000000;1;81;81;3611;36;54;338,745771663946
218864;2;2;54;70;3;72;1; ;1;1;2;4;4; ;1;2;8; ;2; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;95;97;6310;63;54;338,745771663946
218866;2;1;54;70;2;48;1; ;1;1;2;9;1; ;3;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;5000000;1;97;97;5139;51;54;396,756867621441
218868;2;3;54;70;3;48;1; ;1;1;2;3;1; ;2;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;95;95;4521;45;54;355,359746587982
218879;2;1;54;70;2;84;1; ;1;1;2;3;4; ;1;2;8; ;6; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;6000000;1;45;45;5241;52;54;375,259885180447
218882;2;1;54;70;6;60;1; ;1;1;2;6;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;95;95;4521;45;54;1146,46066473747
218882;2;3;54;70;3;48;1; ;1;1;2;4;1; ;4;2;5; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;2700000;1;80;80;1922;19;54;1146,46066473747
218887;2;2;54;70;3;48;2; ;1;1;2;6;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3780000;1;55;55;8043;80;54;1085,58125186998
218888;2;4;54;70;2;60;1; ;1;1;2;2;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;420000;1;98;1;95;95;4521;45;54;1053,10739156516
218888;2;6;54;70;2;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;54;1053,10739156516
218890;2;3;54;70;4;60;1; ;1;1;2;3;1; ;4;2;2; ;1; ;2;5; ; ; ; ;1; ; ; ; ; ; ;2; ;1;1800000;1;80;80;1922;19;54;319,181412841241
218899;2;2;54;70;2;56;1; ;1;1;2;2;1; ;6;2;5; ;4; ;2;11;ES  MENOR DE EDAD.; ; ; ; ; ; ; ; ;1; ;1;98;2; ;1;45;45;5233;52;54;360,746520044011
218900;2;1;54;70;2;48;4; ;1;1;2;2;4; ;1;2;2; ;1; ;2;2; ; ; ; ;1; ; ; ; ; ; ;1;30000;1;98;1;95;93;4552;45;54;324,691853446782
218901;2;2;54;70;4;60;1; ;1;1;2;3;1; ;5;2;4; ;9;DE  SU  BOLSILLO.;2;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;1;3480000;1;87;87;1921;19;54;340,147769941309
218912;2;4;54;70;1;52;1; ;1;1;2;1;1; ;3;2;8; ;1; ;2;11;ERA UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;400000;1;4400000;1;45;45;5233;52;54;251,395284290125
218912;2;5;54;70;1;48;4; ;1;1;2;1;4; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;8740000;1;13;13;8043;80;54;251,395284290125
218913;2;1;54;70;4;50;4; ;1;1;2;12;1; ;3;1; ;.;1; ;2;11;ERA UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;95;4521;45;54;333,555417153665
218913;3;1;54;70;3;50;1; ;1;1;2;23;8; ;3;2;4; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0140;01;54;333,555417153665
218913;3;2;54;70;2;72;1; ;1;1;2;2;1; ;5;2;12;PORQUE ES MENOR DE EDAD;1; ;2;11;PORQUE ES MENOR DE EDAD; ; ; ; ; ; ; ; ;1; ;1;450000;1;4800000;1;45;45;5233;52;54;333,555417153665
218915;2;2;54;70;1;52;1; ;1;1;2;3;1; ;5;2;4; ;9;CUBRIRIA LOS GASTOS EL PATRON;2;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;1;4620000;1;79;79;1810;18;54;377,308908832717
218920;2;4;54;70;1;50;1; ;2;2;2;2;1; ;2;2;8; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;180000;2; ;1;93;93;4521;45;54;415,30362400004
218921;2;2;54;70;52;60;3; ;1;1;2;3;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;300000;1;54;56;9500;95;54;257,307368936948
218938;2;3;54;70;2;48;1; ;1;1;2;2;3; ;1;2;8; ;4; ;2;9; ; ; ; ; ; ; ; ; ;1; ;1;120000;2; ;1;45;54;9500;95;54;356,553444293449
218944;2;1;54;70;2;48;1; ;1;1;2;3;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;2700000;1;79;79;1810;18;54;286,024295090443
218945;2;2;54;70;4;48;1; ;1;1;2;4;4; ;1;2;8; ;9;SISBEN;2;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;60000;1;53;45;5155;51;54;378,573845575847
218948;2;3;54;70;4;48;1; ;1;1;2;3;1; ;3;2;3; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;96000;2; ;1;53;97;9249;92;54;286,46062338341
218948;2;4;54;70;1;56;1; ;1;1;2;20;1; ;3;2;4; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1360000;1;53;53;5521;55;54;286,46062338341
218949;2;2;54;70;26;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;54;305,17427076993
218953;2;1;54;70;4;60;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;430000;1;5200000;1;58;58;8043;80;54;305,804160984566
218956;2;2;54;70;4;48;1; ;1;1;2;20;1; ;2;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;53;5530;55;54;286,966846448535
218958;2;2;54;70;3;48;4; ;1;1;2;13;4; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;4500000;1;13;13;7512;75;54;352,643878037073
218966;2;2;54;70;6;48;1; ;1;1;2;48;4; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;41;5224;52;54;306,024982206115
218970;2;1;54;70;5;48;4; ;2;2;2;1;4; ;1;1; ;.;4; ;1; ;.; ; ; ;1; ; ; ; ; ; ;1;500000;1;2700000;1;45;41;5233;52;54;301,70103280652
219124;2;2;66;70;16;50;1; ;1;1;2;16;6; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;77;74;1551;15;66;282,384126519785
219128;2;2;66;70;8;50;1; ;1;1;2;8;1; ;4;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;53;5521;55;66;252,823691012185
219129;2;2;66;70;12;50;1; ;1;1;2;12;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;95;95;2529;25;66;136,114989975127
219129;2;3;66;70;8;50;1; ;1;1;2;8;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;5231;52;66;136,114989975127
219141;2;3;66;70;8;1;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;66;136,114989975127
219141;2;4;66;70;2;48;1; ;1;1;2;52;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;45;0115;01;66;136,114989975127
219141;2;6;66;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;136,114989975127
219142;2;3;66;70;104;48;1; ;1;1;2;104;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5233;52;66;335,4298090518
219144;2;2;66;70;104;48;1; ;1;1;2;104;1; ;6;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;16;4521;45;66;302,966683002798
219146;2;4;66;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;66;305,030299044881
219147;2;6;66;70;4;40;1; ;1;1;2;4;1; ;6;2;8; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;1;280000;1;45;45;5234;52;66;210,294273579135
219147;3;1;66;70;4;40;2; ;1;1;2;4;1; ;3;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1200000;1;55;79;1810;18;66;210,294273579135
219149;2;1;66;70;8;40;1; ;1;1;2;8;1; ;9;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;98;98;6041;60;66;257,961862726703
219150;2;1;66;70;16;48;1; ;1;1;2;16;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;58;95;4530;45;66;295,082645568041
219150;2;3;66;70;4;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;295,082645568041
219152;2;1;66;70;2;60;1; ;1;1;2;2;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;1;15000;1;60000;1;95;95;4521;45;66;252,473706978551
219153;2;1;66;70;3;48;2; ;1;1;2;3;1; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;1960000;1;45;45;5233;52;66;193,55075351254
219153;2;2;66;70;52;48;1; ;1;1;2;52;1; ;8;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;66;193,55075351254
219155;2;2;66;70;4;48;1; ;1;2;2;3;1; ;9;2;12;ERA  UN EMPLEO  TEMPORAL;1; ;2;11;TRABAJO   TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;204000;2; ;1;45;45;5233;52;66;196,508039726572
219159;2;1;66;70;5;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;277,249755272023
219161;2;5;66;70;98;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;66;324,606217089442
219164;2;2;66;70;2;40;1; ;1;1;2;2;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;99;1;45;39;4530;45;66;207,349363375362
219164;2;5;66;70;4;40;1; ;1;1;2;4;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;4800000;1;32;39;7512;75;66;207,349363375362
219171;2;2;66;70;6;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;333,733774211252
219178;2;1;66;70;10;44;1; ;1;1;2;48;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;1530;15;66;269,993132629234
219180;2;1;66;70;12;44;1; ;1;1;2;24;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;95;4521;45;66;473,830356896261
219181;2;3;66;70;5;44;1; ;1;1;2;3;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;408000;2; ;1;45;45;5233;52;66;203,220764427363
219184;2;1;66;70;8;44;1; ;1;1;2;8;1; ;6;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;79;79;1810;18;66;236,144013055372
219193;2;3;66;70;48;48;4; ;1;1;2;4;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;95;95;4521;45;66;378,238772138769
219195;2;3;66;70;24;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;189,119575368018
219195;3;2;66;70;7;48;1; ;1;1;2;7;4; ;3;2;9; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;66;189,119575368018
219207;2;5;66;70;24;48;1; ;1;1;2;24;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5219;52;66;146,584955004013
219214;2;5;66;70;104;48;1; ;1;1;2;104;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;66;243,013944582977
219217;2;5;66;70;52;48;1; ;2;2;2;52;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;66;136,114989975127
219219;2;4;66;70;52;48;1; ;2;2;2;72;1; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1589;15;66;285,424072074712
219219;2;5;66;70;4;48;8; ;1;1;2;4;8; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3600000;1;62;62;0111;01;66;285,424072074712
219222;2;3;66;70;104;48;1; ;1;1;2;104;1; ;3;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;66;297,227794016673
219235;2;3;66;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;66;362,493647569016
219237;2;3;66;70;24;50;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;06; ; ; ;66;382,127551297041
219252;2;3;66;70;24;40;1; ;1;1;2;24;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2400000;1;32;39;1530;15;66;254,602096510073
219254;2;3;66;70;4;8;1; ;2;2;2;8;1; ;5;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;4080000;1;45;45;5051;50;66;350,47112348031
219254;2;4;66;70;8;8;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;66;350,47112348031
219260;2;3;66;70;13;48;1; ;1;1;2;13;1; ;8;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;45;85;3140;31;66;389,086054424826
219262;2;3;66;70;26;54;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;66;409,711766315536
219262;2;4;66;70;13;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;409,711766315536
219264;2;4;66;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;473,680696492473
219267;2;3;66;70;26;48;1; ;2;1;2;26;1; ;4;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;34;34;7250;72;66;332,802220166172
219268;2;5;66;70;26;48;1; ;1;1;2;8;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;32;32;5512;55;66;226,675675116296
219269;2;6;66;70;24;60;1; ;1;1;2;26;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;97;5233;52;66;249,034612530581
219273;2;2;66;70;4;48;1; ;2;2;2;4;1; ;8;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;45;74;1730;17;66;205,036141029652
219275;2;1;66;70;4;55;1; ;1;1;2;4;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;80;80;1921;19;66;210,456910117165
219281;2;3;68;70;2;48;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;68;479,246823237736
219284;2;3;68;70;1;48;1; ;1;1;2;4;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;260000;1;6000000;1;79;79;1810;18;68;570,639949615982
219299;2;2;68;70;4;30;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;1200000;1;8500000;1;13;13;8045;80;68;512,765807457955
219299;2;3;68;70;4;30;1; ;1;1;2;60;3; ;2;2;5; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;59;9309;93;68;512,765807457955
219301;2;5;68;70;5;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;68;482,934764949194
219303;2;2;68;70;9;30;1; ;1;2;2;300;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;45;5269;52;68;344,3322493496
219304;2;4;68;70;2;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;469,44053079293
219307;2;3;68;70;4;48;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;450000;1;3700000;1;45;45;1530;15;68;401,816403489295
219307;2;6;68;70;4;72;1; ;1;1;2;4;1; ;5;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;460000;1;3500000;1;80;80;1922;19;68;401,816403489295
219310;2;3;68;70;52;48;1; ;2;2;2;52;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;21;39;8532;85;68;426,229463364701
219313;2;1;68;70;4;48;1; ;2;2;2;2;1; ;3;2;8; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;5000000;1;98;14;9191;91;68;325,162705405289
219313;2;6;68;70;200;48;1; ;1;2;2;200;2; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;32;32;7512;75;68;325,162705405289
219317;3;2;68;70;24;48;1; ;1;1;2;16;1; ;6;2;4; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;75;75;1810;18;68;404,168073257127
219324;2;1;68;70;2;50;1; ;1;1;2;3;2; ;4;2;2; ;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;1;10000000;1;15000000;1;02;02;4100;41;68;338,316472903683
219326;3;1;68;70;2;50;1; ;1;1;2;2;3; ;1;2;4; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;140000;1;1680000;1;45;54;9500;95;68;196,558997338137
219337;2;1;68;70;6;72;1; ;1;1;2;8;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;62;62;0140;01;68;343,765464370164
219338;2;2;68;70;3;55;1; ;1;1;2;2;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;95000;1;2500000;1;95;95;4521;45;68;514,916845231308
219338;3;1;68;70;4;48;1; ;1;1;2;4;1; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;95;95;4521;45;68;514,916845231308
219340;2;1;68;70;2;60;4; ;1;1;2;2;1; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;3500000;1;95;95;4521;45;68;306,558538438486
219343;2;1;68;70;36;48;1; ;1;1;2;36;1; ;9;1; ;.;1; ;1; ;.; ;1; ;1; ; ; ; ; ; ;2; ;1;1500000;1;85;85;6421;64;68;442,270615876746
219349;2;4;68;70;6;48;1; ;1;1;2;6;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;840000;1;45;45;1589;15;68;223,481548376771
219356;2;1;68;70;1;25;4; ;1;1;2;8;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;44;45;5233;52;68;325,724585943327
219363;2;2;68;70;1;8;1; ;1;1;2;3;1; ;4;2;8; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;408000;1;1408000;1;88;88;3691;36;68;426,229463364701
219366;2;4;68;70;13;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;68;264,343276296014
219367;2;5;68;70;16;50;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;68;434,889828012431
219368;2;5;68;70;36;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;68;425,007182003183
219372;2;1;68;70;13;50;1; ;1;1;2;13;1; ;3;1; ;.;2; ;2;3; ; ; ; ;1;1;1; ; ; ; ;2; ;1;45000000;1;85;85;4530;45;68;574,293343601618
219374;2;3;68;70;61;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;68;694,91662104604
219374;2;5;68;70;65;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;68;694,91662104604
219377;2;1;68;70;96;48;4; ;1;1;2;56;4; ;5;1; ;.;1; ;1; ;.; ; ; ;1;1;1; ; ; ; ;2; ;2; ;1;02;02;4530;45;68;437,031561095264
219380;2;3;68;70;12;48;1; ;1;1;2;14;1; ;4;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;79;79;1810;18;68;607,756073924299
219380;2;5;68;70;25;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;607,756073924299
219381;2;2;68;70;85;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;15; ; ; ;68;396,244055849695
219382;2;1;68;70;35;48;1; ;1;1;2;50;4; ;4;1; ;.;2; ;2;1; ; ; ; ;1;1; ; ; ; ; ;2; ;1;18000000;1;06;06;0121;01;68;460,85400095786
219383;2;3;68;70;8;50;1; ;2;2;2;8;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;8000000;1;13;13;8050;80;68;333,530151619037
219383;2;4;68;70;8;50;1; ;2;2;2;8;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;16000000;1;13;13;8050;80;68;333,530151619037
219387;2;1;68;70;1;48;1; ;1;1;2;2;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;425000;1;5100000;1;80;80;1922;19;68;365,61691779274
219390;2;1;68;70;8;48;4; ;1;1;2;8;4; ;1;2;6; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;12000000;1;59;59;9309;93;68;601,361704371286
219392;2;3;68;70;1;48;1; ;2;1;2;1;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;1;960000;1;45;80;1926;19;68;480,254263472858
219396;2;3;68;70;24;48;2; ;1;1;2;24;4; ;3;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;87;86;7130;71;68;346,326347934154
219397;2;4;68;70;20;48;1; ;1;1;2;20;4; ;7;2;7; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;44;7499;74;68;352,256266757032
219401;3;1;68;70;2;48;1; ;1;1;2;2;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1920000;1;95;84;2811;28;68;789,609643515245
219403;2;1;68;70;1;40;1; ;1;1;2;6;4; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;5000000;1;79;79;1810;18;68;266,456269904076
219403;2;2;68;70;1;48;1; ;1;1;2;6;1; ;4;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;4500000;1;79;79;1810;18;68;266,456269904076
219409;2;1;68;70;6;48;1; ;2;2;2;8;1; ;6;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;8100000;1;06;06;0123;01;68;520,14659532227
219418;2;2;68;70;8;48;1; ;1;1;2;52;1; ;6;2;4; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;79;1810;18;68;341,416124861178
219419;3;2;68;70;4;48;3; ;1;2;2;8;1; ;3;2;5; ;9;SUBCIDIO ARS;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;80;5234;52;68;668,4261161427
219421;2;1;68;70;1;72;1; ;1;1;2;1;1; ;3;2;5; ;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;423000;1;5000000;1;80;80;1921;19;68;558,890425192053
