PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20220730;07;2022;7126236;1;1;1;70;;1;368.46817148;66;1;;;;;1;;48;1000000;1;;36;0;8;VENDEDOR;1;3;2;2;;2;;.;5223;47;4771
20220730;07;2022;7126236;1;2;1;70;;1;368.46817148;66;1;;;;;;;;;1;;6;0;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20220730;07;2022;7126237;1;1;1;70;;1;422.48345307;66;;2;1;16;7;;;50;600000;1;;38;0;4;RECOLECTOR DE CAFE;7;2;2;2;;2;;9211;9211;01;0123
20220730;07;2022;7126237;1;2;1;70;;1;422.48345307;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126237;1;4;1;70;;1;422.48345307;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126238;1;2;1;70;;1;296.22628233;66;1;;;;;;;;;1;;98;0;5;AUXILIAR DE CAJA;1;5;2;3;;2;;.;4211;64;6412
20220730;07;2022;7126239;1;1;1;70;;1;360.62980287;66;1;;;;;;;;;1;;120;0;8;AGRICULTOR;1;3;2;3;;2;;.;6111;01;0161
20220730;07;2022;7126240;1;1;1;70;;1;376.95100361;66;1;;;;;;;;;1;;5;0;8;GUADAÑERO;7;3;2;2;;2;;.;9211;01;0161
20220730;07;2022;7126240;1;2;1;70;;1;376.95100361;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126240;1;3;1;70;;1;376.95100361;66;1;;;;;1;;48;1000000;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126242;1;2;1;70;;1;296.22628233;66;1;;;;;;;;;1;;123;0;3;AUXILIAR DE PELUQUERIA;1;2;2;2;;2;;.;5141;96;9602
20220730;07;2022;7126244;1;1;1;70;;1;296.22628233;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126244;1;2;1;70;;1;296.22628233;66;;2;1;15;7;;;56;900000;1;;8;0;7;RECOLECTOR DE CAFE;7;2;2;2;;2;;9211;9211;01;0123
20220730;07;2022;7126245;1;2;1;70;;1;341.75873178;66;1;;;;;;;;;1;;136;0;5;DOCENTE DE BASICA PRIMARIA;2;10;2;3;;2;;.;2341;84;8413
20220730;07;2022;7126249;1;1;1;70;;1;307.26069314;66;;1;1;4;7;;;48;1000000;1;;3;2;8;RECOLECTOR DE CAFE;7;3;2;2;;2;;9211;9211;01;0161
20220730;07;2022;7126249;1;2;1;70;;1;307.26069314;66;1;;;;;;;;;1;;3;0;8;EMPLEADA DOMESTICO;3;2;2;2;;2;;.;9111;97;9700
20220730;07;2022;7126249;1;3;1;70;;1;307.26069314;66;;2;1;18;1;;;48;1000000;1;;24;0;8;AYUDANTE DE CONSTRUCCION;1;2;2;2;;2;;9313;9313;41;4111
20220730;07;2022;7126249;1;4;1;70;;1;307.26069314;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126250;1;1;1;70;;1;198.06320805;66;1;;;;;;;;;2;;;;;.;;;;3;;2;;.;.;;.
20220730;07;2022;7126250;1;2;1;70;;1;198.06320805;66;1;;;;;;;;;1;;8;0;7;VENDEDOR AMBULANTE;4;1;2;2;;2;;.;9520;47;4789
20220730;07;2022;7126250;1;3;1;70;;1;198.06320805;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126251;1;1;1;70;;1;262.20228381;66;1;;;;;;;;;1;;8;1;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20220730;07;2022;7126251;1;2;1;70;;1;262.20228381;66;;1;1;4;1;;;48;1000000;1;;3;0;8;AYUDANTE DE CONSTRUCCION;1;2;2;2;;2;;9622;9313;41;4111
20220730;07;2022;7126253;1;1;1;70;;1;269.24915075;66;1;;;;;;;;;1;;6;0;3;AYUDANTE DE COCINA;1;2;2;2;;2;;.;9412;56;5611
20220730;07;2022;7126254;1;1;1;70;;1;278.01664077;66;1;;;;;;;;;1;;1;0;4;AYUDANTE DE CONSTRUCCION;1;2;2;2;;2;;.;9313;41;4111
20220730;07;2022;7126254;1;2;1;70;;1;278.01664077;66;1;;;;;;;;;1;;121;0;3;OPERARIA DE MAQUINA PLANA;1;6;2;2;;2;;.;8153;14;1410
20220730;07;2022;7126254;1;3;1;70;;1;278.01664077;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126256;1;2;1;70;;1;262.20228381;66;;1;1;4;1;;;48;1000000;2;;;;;.;;;;2;;2;;9111;;;
20220730;07;2022;7126257;1;2;1;70;;1;267.97685198;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126257;1;3;1;70;;1;267.97685198;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126259;1;2;1;70;;1;213.29816168;66;1;;;;;;;;;1;;2;5;3;VENDER ROPA POR CATALOGO;4;1;2;2;;2;;.;3322;47;4792
20220730;07;2022;7126259;1;3;1;70;;1;213.29816168;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126264;1;1;1;70;;1;180.96312019;66;1;;;;;;;;;1;;120;0;5;DOCENTE;2;10;2;3;;2;;.;2341;85;8513
20220730;07;2022;7126265;1;3;1;70;;1;311.64726053;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126267;1;1;1;70;;1;263.55138336;66;1;;;;;;;;;1;;24;0;9;CAJERA;1;3;2;2;;2;;.;5230;56;5611
20220730;07;2022;7126267;1;3;1;70;;1;263.55138336;66;;1;1;4;1;;;24;500000;1;;1;0;1;PRESTACION DE SERVICIOS VETERINARIOS;1;2;2;2;;2;;3240;3240;75;7500
20220730;07;2022;7126268;1;1;1;70;;1;185.94723865;66;1;;;;;;;;;1;;240;5;4;VIGILANTE (EN CAMPAMENTOS DE CONSTRUCCION);2;10;2;3;;2;;.;5414;84;8414
20220730;07;2022;7126268;1;2;1;70;;1;185.94723865;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126269;1;1;1;70;;1;185.94723865;66;1;;;;;;;;;1;;120;5;4;COMERCIANTE DE PLATANOS;5;2;2;2;;2;;.;5221;47;4721
20220730;07;2022;7126269;1;2;1;70;;1;185.94723865;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126270;1;1;1;70;;1;185.94723865;66;1;;;;;;;;;1;;48;0;5;DOCENTE;2;10;2;3;;2;;.;2341;85;8513
20220730;07;2022;7126270;1;2;1;70;;1;185.94723865;66;1;;;;;;;;;1;;6;0;5;DOCENTE;2;10;2;3;;2;;.;2341;85;8513
20220730;07;2022;7126272;1;1;1;70;;2;1356.7465487;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126274;1;2;1;70;;2;972.69153716;66;;2;1;48;3;;;24;500000;1;;144;0;1;ASEADORA EN EL HOSPITAL;1;7;2;2;;2;;9111;9112;86;8610
20220730;07;2022;7126275;1;1;1;70;;2;2513.0461553;66;;2;1;28;7;;;40;800000;1;;7;1;3;RECOLECTORA DE CAFE;7;3;2;2;;2;;9211;9211;01;0123
20220730;07;2022;7126276;1;1;1;70;;2;1699.7294972;66;1;;;;;;;;;1;;48;5;4;RECOLECTAR CAFE;7;3;2;2;;2;;.;9211;01;0123
20220730;07;2022;7126276;1;2;1;70;;2;1699.7294972;66;1;;;;;;;;;1;;96;5;4;PREPARAR ALIMENTOS EN RESTAURANTE ESCOLAR;4;2;2;2;;2;;.;5120;85;8530
20220730;07;2022;7126279;1;2;1;70;;2;1072.0123036;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126279;1;3;1;70;;2;1072.0123036;66;1;;;;;;;;;1;;240;5;4;RECOLECTAR CAFE;7;4;2;2;;2;;.;9211;01;0123
20220730;07;2022;7126282;1;1;1;70;;2;2712.841255;66;;2;1;16;7;;;40;600000;1;;4;0;8;RECOLECTORA DE CAFE;7;6;2;2;;2;;9211;9211;01;0123
20220730;07;2022;7126282;1;3;1;70;;2;2712.841255;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126284;1;1;1;70;;1;162.86680817;66;1;;;;;;;;;1;;180;5;3;PREPARAR COMIDAS PARA TRABAJADORES;6;3;2;2;;2;;.;5120;01;0123
20220730;07;2022;7126285;1;1;1;70;;1;254.75905761;66;;2;1;259;1;;;48;1000000;1;;24;0;7;VENDEDORA EN ALMACEN DE ROPA;1;4;2;2;;2;;5223;5223;47;4719
20220730;07;2022;7126285;1;3;1;70;;1;254.75905761;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126286;1;2;1;70;;1;362.40690772;66;1;;;;;;;;;1;;48;1;3;AUXILIAR ADMINISTRATIVO;1;5;2;2;;2;;.;4110;88;8899
20220730;07;2022;7126287;1;1;1;70;;1;244.85675195;66;1;;;;;;;;;1;;12;0;2;ARREGLO DE LAVADORAS;1;2;2;2;;2;;.;7411;95;9522
20220730;07;2022;7126289;1;1;1;70;;1;162.86680817;66;1;;;;;;;;;1;;24;0;4;OFICIOS DOMESTICOS;3;1;2;2;;2;;.;9111;97;9700
20220730;07;2022;7126293;1;1;1;70;;1;167.35251478;66;1;;;;;;;;;1;;72;0;6;ALMACENISTA (CONTROL DEL INVENTARIO DE LA MERCANCIA);2;10;2;1;2;2;;.;4321;11;1101
20220730;07;2022;7126293;1;2;1;70;;1;167.35251478;66;1;;;;;;;;;1;;120;0;5;ENFERMERA;2;10;2;3;;2;;.;5321;86;8621
20220730;07;2022;7126294;1;2;1;70;;1;246.20743155;66;1;;;;;;;;;1;;6;0;4;AUXILIAR ADMINISTRATIVO;1;3;2;1;2;2;;.;4110;64;6499
20220730;07;2022;7126294;1;3;1;70;;1;246.20743155;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126295;1;4;1;70;;1;268.57310949;66;1;;;;;;;;;1;;48;1;4;LABORES AGRICOLAS;7;3;2;2;;2;;.;9211;01;0123
20220730;07;2022;7126296;1;1;1;70;;1;273.24958051;66;1;;;;;;;;;1;;24;1;4;ASEADORA;3;1;2;2;;2;;.;9111;97;9700
20220730;07;2022;7126296;1;2;1;70;;1;273.24958051;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220730;07;2022;7126300;1;2;1;70;;1;264.14278197;66;1;;;;;2;2;;900000;1;;16;1;4;ASEO Y LIMPIEZA DE VIVIENDAS;4;1;2;2;;2;;.;9111;81;8121
20220727;07;2022;7126301;1;2;1;70;05;1;771.49507548;05;1;;;;;;;;;1;;7;0;8;PELAR CEBOLLA;1;5;2;2;;2;;.;4321;47;4721
20220727;07;2022;7126302;1;3;1;70;05;1;1919.4236023;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126303;1;3;1;70;05;1;929.68633232;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126304;1;1;1;70;05;1;1887.8666348;05;1;;;;;;;;;1;;72;0;8;SUPERVISOR DE PLANTA;1;10;2;2;;2;;.;2145;47;4711
20220727;07;2022;7126305;1;3;1;70;05;1;1811.3607799;05;1;;;;;;;;;1;;372;0;5;REVISORA DE PAPELERIA;2;10;2;3;;2;;.;3359;84;8412
20220727;07;2022;7126306;1;1;1;70;05;1;1887.8666348;05;1;;;;;;;;;1;;264;0;5;PROFESORA DE EDUCACION SUPERIO;2;10;2;3;;2;;.;2310;85;8544
20220727;07;2022;7126307;1;2;1;70;05;1;1764.3314951;05;1;;;;;;;;;1;;192;0;6;SECRETARIA DE VENTAS;1;9;2;1;2;2;;.;4120;47;4711
20220727;07;2022;7126308;1;2;1;70;05;1;1476.8285001;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126308;1;4;1;70;05;1;1476.8285001;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126308;1;5;1;70;05;1;1476.8285001;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126309;1;2;1;70;05;1;1125.8548592;05;;1;1;6;1;;;48;1000000;1;;12;0;1;ASEO GENERAL;1;10;2;2;;2;;9111;9112;86;8621
20220727;07;2022;7126310;1;1;1;70;05;1;1770.1831352;05;1;;;;;;;;;1;;280;0;5;DOCENTE DE EDUCACION SUPERIOR;2;7;2;3;;2;;.;2310;85;8544
20220727;07;2022;7126310;1;2;1;70;05;1;1770.1831352;05;1;;;;;;;;;1;;140;0;5;DOCENTE DE EDUCACION PRMARIA;2;7;2;3;;2;;.;2341;85;8544
20220727;07;2022;7126311;1;3;1;70;05;1;1942.8783333;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126314;1;1;1;70;05;1;893.65521907;05;1;;;;;1;;48;1000000;1;;24;0;8;COTERO CARGUE Y DESCARGUE DE MERCANCIA EN GENERAL;1;2;2;2;;2;;.;9333;49;4923
20220727;07;2022;7126314;1;2;1;70;05;1;893.65521907;05;1;;;;;2;5;;1000000;1;;72;0;3;OPERARIA DE MAQUINA PLANA;1;5;2;2;;2;;.;8153;14;1410
20220727;07;2022;7126315;1;1;1;70;05;1;817.91459898;05;1;;;;;;;;;1;;144;0;4;LOGISTICA EN INVETARIO;1;10;2;3;;2;;.;4321;45;4511
20220727;07;2022;7126315;1;2;1;70;05;1;817.91459898;05;1;;;;;1;;48;1000000;1;;252;0;3;ASESORA DE CALL DE CENTER;1;6;2;2;;2;;.;4222;82;8220
20220727;07;2022;7126315;1;3;1;70;05;1;817.91459898;05;1;;;;;;;;;1;;24;0;8;SERVICIO AL CLIENTE Y VENDEDORA DE MOSTRADOR;1;8;2;2;;2;;.;5223;47;4729
20220727;07;2022;7126315;1;4;1;70;05;1;817.91459898;05;;2;1;52;1;;;48;1000000;2;;;;;.;;;;2;;2;;4321;;;
20220727;07;2022;7126315;1;5;1;70;05;1;817.91459898;05;;2;1;52;1;;;48;1500000;1;;12;0;1;SOLDADOR;1;6;2;2;;2;;7212;7212;25;2599
20220727;07;2022;7126321;1;1;1;70;05;1;850.45958617;05;1;;;;;2;2;;1000000;1;;60;1;9;OFICIAL DE CONSTRUCCION;1;10;2;2;;2;;.;7112;42;4210
20220727;07;2022;7126324;1;2;1;70;05;1;938.19765977;05;1;;;;;2;5;;1000000;1;;240;0;3;VENDEDORA DE TELAS ADORNOS E INSUMOS PARA LA CONFECCION;1;9;2;2;;2;;.;5223;46;4641
20220727;07;2022;7126326;1;2;1;70;05;1;818.7831116;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126327;1;1;1;70;05;1;756.59660511;05;1;;;;;;;;;1;;72;0;1;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20220727;07;2022;7126327;1;4;1;70;05;1;756.59660511;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126328;1;2;1;70;05;1;770.98604115;05;1;;;;;1;;48;1000000;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126328;1;3;1;70;05;1;770.98604115;05;1;;;;;;;;;1;;28;0;1;AUXILIAR DOCENTE;1;4;2;2;;2;;.;5312;85;8511
20220727;07;2022;7126329;1;1;1;70;05;1;1051.0462365;05;1;;;;;;;;;1;;180;5;5;CONDUCTOR DE TRANSPORTE ESPECIAL;2;10;2;3;;2;;.;8323;35;3513
20220727;07;2022;7126329;1;2;1;70;05;1;1051.0462365;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126330;1;1;1;70;05;1;1283.6742653;05;1;;;;;1;;48;1000000;1;;1;1;8;VENDEDOR DE MOSTRADOR;1;4;2;2;;2;;.;5223;14;1410
20220727;07;2022;7126330;1;4;1;70;05;1;1283.6742653;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126331;1;2;1;70;05;1;1361.7110276;05;1;;;;;;;;;1;;72;0;4;AGENTE DE CALL CENTER DE PAQUETES DE INTERNET;1;10;2;2;;2;;.;5244;61;6110
20220727;07;2022;7126334;1;1;1;70;05;1;849.53998567;05;;1;1;4;4;;;60;1200000;1;;1;3;8;AUXILIAR LOGISTICA;4;1;2;2;;2;;4227;4110;84;8412
20220727;07;2022;7126334;1;2;1;70;05;1;849.53998567;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126337;1;5;1;70;05;1;1141.8108207;05;1;;;;;;;;;1;;48;0;8;EMPLEADA DOMESTICA A UN SOLO HOGAR;3;1;2;2;;2;;.;9111;97;9700
20220727;07;2022;7126338;1;1;1;70;05;1;1051.0462365;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126338;1;2;1;70;05;1;1051.0462365;05;1;;;;;1;;48;1400000;1;;9;2;6;OPERARIO DE MAQUINA PAJARITA PARA DEMOLER CONSTRUCCIONES;1;7;2;2;;2;;.;8342;41;4111
20220727;07;2022;7126338;1;3;1;70;05;1;1051.0462365;05;;2;1;27;1;;;48;1300000;1;;6;3;9;CONDUCTOR DE CAMION;1;10;2;2;;2;;8323;8323;47;4719
20220727;07;2022;7126339;1;1;1;70;05;1;1009.2508881;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126341;1;2;1;70;05;1;710.41327319;05;1;;;;;;;;;1;;36;0;9;VENDEDORA DE MOSTRADOR;1;3;2;2;;2;;.;7512;10;1081
20220727;07;2022;7126342;1;1;1;70;05;1;734.55307399;05;1;;;;;;;;;1;;180;1;8;AUXILIAR DE COCINA;1;9;2;2;;2;;.;9412;56;5611
20220727;07;2022;7126343;1;2;1;70;05;1;884.99308922;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126343;1;3;1;70;05;1;884.99308922;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126344;1;3;1;70;05;1;947.39867083;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126344;1;4;1;70;05;1;947.39867083;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126345;1;1;1;70;05;1;1261.1455797;05;1;;;;;;;;;1;;48;0;1;CAJERA DE DIVISA MONERA EXTRANJERA;1;2;2;2;;2;;.;4211;66;6615
20220727;07;2022;7126348;1;2;1;70;05;1;1143.7825656;05;1;;;;;;;;;1;;180;0;3;CONFECCIONES DE ROPA;4;1;2;2;;2;;.;7531;14;1410
20220727;07;2022;7126348;1;3;1;70;05;1;1143.7825656;05;1;;;;;1;;48;1000000;1;;24;0;7;VENDEDORA DE FRUTERIA;1;3;2;2;;2;;.;5223;47;4721
20220727;07;2022;7126349;1;2;1;70;05;1;1170.2171787;05;1;;;;;;;;;1;;12;0;3;DOCENTE DE PRIMARIA;2;10;2;2;;2;;.;2341;85;8513
20220727;07;2022;7126352;1;3;1;70;05;1;1234.95474;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126353;1;1;1;70;05;1;1477.8885466;05;1;;;;;;;;;1;;8;0;3;ATENCION AL CLIENTE;1;2;2;2;;2;;.;5223;47;4761
20220727;07;2022;7126354;1;2;1;70;05;1;1157.5409116;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126356;1;2;1;70;05;1;1361.7110276;05;;2;1;52;1;;;48;1300000;1;;24;5;3;CONDUCTORA DE TRANSPORTE ESPECIAL(TRANSPORTAR PERSONAL);1;3;2;2;;2;;3322;8331;23;2396
20220727;07;2022;7126358;1;2;1;70;05;1;669.99904711;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126358;1;8;1;70;05;1;669.99904711;05;;1;1;4;1;;;48;1000000;2;;;;;.;;;;2;;2;;3322;;;
20220727;07;2022;7126358;1;10;1;70;05;1;669.99904711;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126359;1;2;1;70;05;1;998.971664;05;1;;;;;;;;;1;;264;2;3;VENDEDOR DE MOSTRADOR;1;4;2;2;;2;;.;5223;47;4772
20220727;07;2022;7126359;1;3;1;70;05;1;998.971664;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220727;07;2022;7126363;1;1;1;70;05;1;762.19120587;05;1;;;;;;;;;1;;12;0;5;VENDEDORA DE MOSTRADOS DE MINIMERCADO;1;2;2;3;;2;;.;5221;47;4711
