DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
551992;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;104,564081462116
551994;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;85,3596435684338
551994;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;85,3596435684338
551995;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;96,1452958153886
551995;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;96,1452958153886
551997;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;90,1386054669466
551997;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;90,1386054669466
551997;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;90,1386054669466
551998;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;19;19;97,2770100244157
551998;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;97,2770100244157
551999;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;105,885046608768
552000;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;88,8582243776886
552000;2;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;88,8582243776886
552001;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;74,823699243424
552001;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;74,823699243424
552001;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;74,823699243424
552002;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;102,947594576445
552003;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;86,218795914711
552004;1;1;80;2; ; ; ;3; ;2; ;2; ;1;4; ;10; ;1;19;19;90,0694685926334
552004;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;90,0694685926334
552005;1;2;80;1;3;3; ;2; ;2; ;1;16000; ; ; ;4;2;1;19;19;97,6679608853201
552006;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;101,207212708256
552006;1;3;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;101,207212708256
552009;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;94,4666268802408
552009;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;94,4666268802408
552010;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;19;19;104,456085595566
552011;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;19;19;104,989537991461
552011;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;19;19;104,989537991461
552011;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;104,989537991461
552013;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;19;19;99,0969218985228
552015;1;1;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;90,7688488689136
552016;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;95,8592316224131
552017;1;1;80;1;1;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;85,1703926308082
552017;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;85,1703926308082
552018;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;97,9652076894957
552018;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;19;19;97,9652076894957
552018;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;97,9652076894957
552019;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;80,8415722030661
552021;1;1;80;1;3;4; ;2; ;2; ;2; ; ; ; ;8;2;1;19;19;83,1803028406737
552023;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;110,245848625345
552023;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;110,245848625345
552025;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;98,2766285444824
552027;1;1;80;1;4;4; ;2; ;2; ;2; ; ; ; ;10;2;1;19;19;86,218795914711
552028;1;1;80;1;3;4; ;2; ;2; ;2; ; ; ; ;10;2;1;19;19;86,218795914711
552029;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;106,573244273848
552030;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;172,437591829422
552031;1;1;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;79,9140819969236
552031;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;79,9140819969236
552031;1;4;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;79,9140819969236
552033;1;2;80;1;4;1; ;2; ;2; ;2; ; ; ; ;2;2;1;19;19;85,3985025606706
552034;1;1;80;1;4;5; ;2; ;2; ;2; ; ; ; ;8;2;1;19;19;119,364972383193
552034;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;119,364972383193
552034;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;119,364972383193
552036;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;110,234666014145
552038;1;3;80;2; ; ; ;2; ;1;40000;2; ;2; ;.; ; ;1;19;19;91,3663339168757
552038;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;91,3663339168757
552039;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;80,8303895918659
552041;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;100,434458236446
552043;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;101,529816174443
552047;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;78,4882079330639
552048;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;227,720631423097
552051;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;84,0040472159086
552051;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;84,0040472159086
552051;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;84,0040472159086
552054;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;106,383993336223
552055;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;103,646974852725
552056;1;2;80;1;2;4; ;2; ;2; ;2; ; ; ; ;10;2;1;19;19;95,848049011213
552056;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;95,848049011213
552057;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;110,245848625345
552058;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;96,4973876840562
552061;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;199,570239127206
552067;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;79,021660328959
552068;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;109,017321160968
552072;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;94,4666268802408
552076;1;6;80;2; ; ; ;2; ;2; ;2; ;1;1; ;9; ;1;19;19;65,8899627086892
552077;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;94,7546860968414
552078;1;1;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;78,2600980032015
552078;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;78,2600980032015
552078;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;78,2600980032015
552081;1;3;80;1;1;1; ;2; ;2; ;1;1000000; ; ; ;2;2;1;19;19;104,875502317102
552083;1;1;80;1;1;0; ;2; ;2; ;1;80000; ; ; ;2;2;1;19;19;106,072572481236
552083;2;2;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;19;19;106,072572481236
552085;2;1;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;154,063141077649
552086;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;19;19;86,0478412335137
552086;1;3;80;1;3;6; ;2; ;2; ;2; ; ; ; ;11;2;1;19;19;86,0478412335137
552087;1;2;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;19;19;88,2495567185263
552088;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;72,9416053198395
552089;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;108,20390521033
552090;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;110,245848625345
552091;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;109,100632086093
552092;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;115,927615788575
552093;1;2;80;1;4;0; ;2; ;2; ;2; ; ;4; ;1;1;1;19;19;113,563068907373
552095;1;1;80;1;4;0; ;2; ;2; ;2; ; ; ; ;11;2;1;19;19;92,6467150061337
552095;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;92,6467150061337
552095;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;92,6467150061337
552098;1;6;80;1;3;0; ;2; ;2; ;2; ; ; ; ;2;2;1;19;19;100,318571959498
552099;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;90,4500263219333
552099;1;6;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;19;19;90,4500263219333
552100;2;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;85,3985025606706
552102;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;192,290591630777
552102;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;192,290591630777
552104;1;1;80;1;4;4; ;3; ;2; ;2; ; ;4; ;4;1;1;19;19;90,0694685926334
552104;1;2;80;1;4;6; ;2; ;2; ;2; ; ; ; ;8;2;1;19;19;90,0694685926334
552106;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;19;19;99,7851195636028
552107;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;28,8619066172822
552107;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;28,8619066172822
552107;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;28,8619066172822
552108;1;2;80;1;4;8;POR EMBARAZO;2; ;2; ;2; ; ; ; ;9;2;1;20;20;36,0669839641827
552109;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;20;20;34,4809159321128
552109;1;2;80;2; ; ; ;2; ;2; ;2; ;1;1; ;6; ;1;20;20;34,4809159321128
552110;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;32,1997205108338
552110;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;32,1997205108338
552111;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;241,844803007597
552117;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;89,7751899581828
552117;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;89,7751899581828
552117;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;89,7751899581828
552118;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;120,223279880609
552119;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;88,8977302941356
552119;1;3;80;1;3;3; ;2; ;2; ;2; ; ; ;SE ACCIDENTO;12;2;1;20;20;88,8977302941356
552119;1;4;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;20;20;88,8977302941356
552119;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;88,8977302941356
552120;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;108,730791331056
552120;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;108,730791331056
552121;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;110,119800887804
552122;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;103,348089745025
552123;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;102,029472298804
552125;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;124,50232786859
552125;1;4;80;1;9;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;124,50232786859
552125;1;5;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;124,50232786859
552126;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;117,723520393727
552127;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;226,668243766348
552130;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;111,774494228217
552131;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;115,880245627789
552131;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;115,880245627789
552131;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;115,880245627789
552132;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;84,7879863074022
552132;1;3;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;84,7879863074022
552132;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;84,7879863074022
552132;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;84,7879863074022
552132;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;84,7879863074022
552134;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;114,396170385584
552135;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;124,036496511487
552137;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;125,043711638445
552137;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;125,043711638445
552137;1;3;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;125,043711638445
552138;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;117,179576983448
552139;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;125,279561544956
552139;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;125,279561544956
552140;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,851059260242
552141;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;126,057962936385
552142;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;120,21555993796
552143;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;120,223279880609
552144;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,780667149714
552144;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,780667149714
552145;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;26,7393061680667
552145;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;26,7393061680667
552146;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;30,7092459887372
552148;1;1;80;1;4;0; ;2; ;2; ;2; ; ; ; ;5;2;1;20;20;30,8922221839675
552148;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;30,8922221839675
552148;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;30,8922221839675
552148;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;30,8922221839675
552149;1;1;80;1;1;3; ;2; ;1;450000;1;3000000; ; ; ;4;2;1;20;20;209,516807800211
552149;1;2;80;1;2;2; ;2; ;2; ;1;900000; ; ; ;9;2;1;20;20;209,516807800211
552149;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;209,516807800211
552149;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;209,516807800211
552150;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;190,999027650204
552151;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;114,396170385584
552153;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;78,3244273570663
552153;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;78,3244273570663
552153;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;78,3244273570663
552155;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;111,360187431072
552156;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;228,792340771169
552157;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;126,768797089385
552157;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;126,768797089385
552158;1;2;80;1;2;5; ;2; ;2; ;2; ; ;2; ;6;1;1;20;20;110,744684195202
552158;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;110,744684195202
552159;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;126,077395408845
552159;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;126,077395408845
552160;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;107,317108199378
552162;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;93,4740548130424
552164;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;236,418774032925
552165;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;264,780743053211
552166;1;1;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;20;20;95,4995138251021
552167;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,780667149714
552167;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,780667149714
552168;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;123,973824343609
552168;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;123,973824343609
552169;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;108,023949765217
552169;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;108,023949765217
552170;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;29,5893119081215
552170;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;29,5893119081215
552170;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;29,5893119081215
552170;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;29,5893119081215
552171;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;109,800559776115
552171;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;109,800559776115
552172;1;1;80;1;1;3; ;2; ;2; ;1;5000000; ; ; ;4;2;1;20;20;113,073825583876
552172;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,073825583876
552173;1;1;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;115,410686915199
552174;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;115,87252568514
552174;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;115,87252568514
552174;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;115,87252568514
552175;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;107,324828142028
552175;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;107,324828142028
552176;1;1;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;102,274952323369
552176;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;102,274952323369
552176;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;102,274952323369
552177;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;123,26698277777
552179;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;107,324828142028
552179;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;107,324828142028
552182;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;102,26723238072
552182;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;102,26723238072
552183;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;114,143594028935
552185;1;2;80;1;3;2; ;2; ;2; ;1;80000; ; ; ;9;2;1;20;20;37,9805719039993
552185;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;37,9805719039993
552185;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;37,9805719039993
552186;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;28,6498541475306
552186;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;28,6498541475306
552187;1;2;80;1;1;4; ;2; ;2; ;1;98; ; ; ;11;2;1;20;20;30,006014775146
552187;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;30,006014775146
552187;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;30,006014775146
552187;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;30,006014775146
552189;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;204,067884229266
552189;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;204,067884229266
552189;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;204,067884229266
552191;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;111,969906754152
552193;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;96,9162338258711
552193;1;5;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;96,9162338258711
552193;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;96,9162338258711
552193;1;9;80;1;1;3; ;2; ;2; ;1;1000000; ; ;POR EL EMBARAZO;12;2;1;20;20;96,9162338258711
552194;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;95,7430836742619
552194;1;3;80;1;2;2; ;2; ;2; ;2; ; ;1;PORQUE QUEDO EN EMBARAZO;12;1;1;20;20;95,7430836742619
552195;1;2;80;1;4;8;POR LA VIOLENCIA QUE HABIA EN SU SITIO DE TRABAJO;2; ;2; ;2; ; ;4; ;9;1;1;20;20;109,093718210277
552195;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;109,093718210277
552196;1;3;80;1;1;1; ;2; ;2; ;1;60000; ;1; ;8;1;1;20;20;86,1027575483592
552196;1;7;80;1;2;2; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;86,1027575483592
552197;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;90,3114134258128
552197;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;90,3114134258128
552197;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;90,3114134258128
552197;1;8;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;20;20;90,3114134258128
552199;1;4;80;1;1;7; ;2; ;2; ;1;60000; ; ; ;2;2;1;20;20;107,786666911969
552199;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;107,786666911969
552202;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;120,922401503798
552206;1;2;80;1;1;2; ;2; ;1;99;1;99; ;1; ;2;1;1;20;20;96,5177577102038
552207;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;110,822649866481
552207;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;110,822649866481
552207;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;110,822649866481
552208;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;240,446559761218
552209;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;119,989989614522
552210;1;1;80;1;1;3; ;2; ;2; ;1;200000; ; ; ;8;2;1;20;20;95,4995138251021
552210;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;95,4995138251021
552211;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;90,0981584253591
552213;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;111,352467488423
552215;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,866352763642
552215;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,866352763642
552215;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;113,866352763642
552216;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;119,382059939404
552216;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;119,382059939404
552216;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;119,382059939404
552216;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;119,382059939404
552217;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;20;20;91,2230254775452
552218;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;20;20;112,836542730627
552218;1;3;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;20;20;112,836542730627
