DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5423658;1;3;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;76;904,614185931045
5423659;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;76;1069,29537172453
5423660;1;3;1;80;76;1;9;LOS HIJOS NO LA DEJARON TRABAJAR;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;4;76;857,858766524305
5423661;1;1;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;76;972,698667981825
5423661;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;76;972,698667981825
5423662;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;76;946,285179082489
5423662;1;3;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;76;946,285179082489
5423663;1;2;1;80;76;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;1,2;76;1068,37737289907
5423666;2;2;2;80;76;1;7; ;2; ; ;3; ;2; ;1;80000;1;48;908526;2;1;04;1,2;76;1358,44640084054
5423668;1;4;1;80;76;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;1,2;76;1836,75396895239
5423668;1;5;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;76;1836,75396895239
5423784;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;36;908526;2;1;04; ;05;1226,62707100123
5423786;1;1;1;80;05;1;8; ;1; ;2;4; ;2; ;2; ; ; ; ;2;1;04;3;05;1159,47658737084
5423787;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1358,32726114348
5423787;1;2;1;80;05;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;05;1358,32726114348
5423788;1;2;1;80;05;1;8; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;04;4;05;1270,50274096996
5423789;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1578,92319456068
5423790;1;1;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;05;1261,60359966799
5423790;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1261,60359966799
5423790;1;3;1;80;05;1;6; ;2; ; ;12;POR LA PANDEMIA Y ESTA RECIENTE SU DESVINCULACION;2; ;2; ;1;48;908526;2;1;04;1,2;05;1261,60359966799
5423791;1;1;1;80;05;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;05;1261,60359966799
5423794;1;1;1;80;05;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;3;05;1318,24257817964
5423795;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1250,07916235452
5423795;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;05;1250,07916235452
5423799;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1261,60359966799
5423799;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1261,60359966799
5423800;1;1;1;80;05;1;7; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;04;2;05;1223,83931765154
5423802;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1302,01820412325
5423802;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1302,01820412325
5423803;1;2;1;80;05;2; ; ; ;1;1;2; ;2; ;2; ;1;7;100000;2;1;04; ;05;1204,30093885947
5423805;1;1;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;2;05;1249,78897264497
5423807;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1332,37760615005
5423808;1;1;1;80;05;1;7; ;2; ; ;8; ;2; ;2; ;1;48;908526;2;1;04;4;05;1223,83931765154
5423809;1;1;1;80;05;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1086,69604490576
5423809;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;14;900000;2;1;04; ;05;1086,69604490576
5423809;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;05;1086,69604490576
5423811;1;1;1;80;05;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;05;1167,20033913989
5423811;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1167,20033913989
5423811;1;3;1;80;05;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;05;1167,20033913989
5423812;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;1;4500000; ; ; ;3;1;04;1,1;05;1138,76281904584
5423812;1;2;1;80;05;1;9;POR PANDEMIA;2; ; ;12;LA PANDEMIA;2; ;2; ; ; ; ;2;1;04;2;05;1138,76281904584
5423812;1;4;1;80;05;2; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;04; ;05;1138,76281904584
5423813;1;6;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;910,17150327489
5423814;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1160,91178849486
5423814;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;05;1160,91178849486
5423815;1;1;1;80;05;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;4;05;1332,37760615005
5423816;1;1;1;80;05;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;04;3;05;1223,83931765154
5423817;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1261,60359966799
5423820;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;05;1238,44169802425
5423821;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1249,78897264497
5423821;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1249,78897264497
5423822;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;04;3;05;1466,59391905729
5423824;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1358,32726114348
5423824;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1358,32726114348
5423826;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1332,37760615005
5423828;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1223,83931765154
5423829;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1332,37760615005
5423832;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;05;1261,60359966799
5423832;1;2;1;80;05;1;5; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;05;1261,60359966799
5423834;1;5;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;05;1419,58336629508
5423835;1;2;1;80;05;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;04;4;05;1522,28421604903
5423838;1;1;1;80;05;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;04;1,4;05;1209,5368255279
5423838;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;2; ;908536;2;1;04; ;05;1209,5368255279
5423840;1;1;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1762,25106410508
5423840;2;1;2;80;05;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;3;05;1762,25106410508
5423841;1;1;1;80;05;1;4; ;2; ; ;4; ;2; ;1;200000;1;48;908526;2;1;04;4;05;1332,37760615005
5423842;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;04;4;05;1706,07943799574
5423842;1;4;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;05;1706,07943799574
5423842;1;8;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;04;3;05;1706,07943799574
5423844;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;04; ;05;1093,27478526034
5423844;1;4;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;05;1093,27478526034
5423845;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;05;1127,23838173238
5423846;1;1;1;80;05;1;9;SE MURIO LA PERSONA QUE CUIDABA;2; ; ;7; ;2; ;2; ; ; ; ;2;1;04;2;05;1444,20872672723
5423846;1;3;1;80;05;1;2; ;1; ;1;2; ;2; ;2; ; ; ; ;2;1;04;2;05;1444,20872672723
5423846;1;5;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1444,20872672723
5423850;1;3;1;80;05;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;3;05;1144,03843749615
5423854;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1260,59066747327
5423855;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;05;1060,74638991233
5423859;1;2;1;80;08;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;08;683,436842477879
5423860;1;3;1;80;08;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;08;805,493841722351
5423861;1;1;1;80;11;1;7; ;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN;1; ;2; ;1;40;908526;2;1;04;1,2;11;2760,83772558327
5423862;1;1;1;80;11;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;11;6343,23686921194
5423863;1;2;1;80;11;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;04;4;11;4479,48050325578
5423936;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;110,073259746504
5423936;1;6;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;110,073259746504
5423937;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;197,100994706091
5423937;1;4;1;80;17;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;17;197,100994706091
5423938;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;363,59554173344
5423938;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;363,59554173344
5423939;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;143,905888366148
5423939;1;2;1;80;17;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;143,905888366148
5423939;1;3;1;80;17;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;143,905888366148
5423939;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;143,905888366148
5423940;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;110,073259746504
5423940;1;4;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;110,073259746504
5423943;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;193,98493584838
5423943;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;193,98493584838
5423943;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;193,98493584838
5423944;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;162,378433311393
5423945;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;1,4;17;125,033369143287
5423945;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;125,033369143287
5423945;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;125,033369143287
5423945;1;6;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;125,033369143287
5423946;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;357,47205910112
5423947;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;424,479686772765
5423949;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;363,59554173344
5423949;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;363,59554173344
5423951;1;2;1;80;17;1;7; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;04;4;17;117,860204001021
5423954;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;132,15974338221
5423954;1;4;1;80;17;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;132,15974338221
5423954;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;132,15974338221
5423956;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;17;336,332335167294
5423956;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;2;17;336,332335167294
5423956;1;5;1;80;17;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;2;17;336,332335167294
5423957;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;226,722786866655
5423958;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;168,501915943712
5423960;1;1;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;17;199,459580300509
5423960;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;199,459580300509
5423961;1;3;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;387,574849750803
5423961;1;4;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;387,574849750803
5423964;1;1;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;333,945535825085
5423964;1;2;1;80;17;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;17;333,945535825085
5423965;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;152,698664675218
5423965;1;2;1;80;17;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;04;1,3;17;152,698664675218
5423966;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;127,087187895867
5423966;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;127,087187895867
5423967;1;1;1;80;17;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;146,556604887346
5423967;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;146,556604887346
5423968;1;1;1;80;17;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;2;17;172,427466796162
5423968;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;172,427466796162
5423968;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;172,427466796162
5423968;1;7;1;80;17;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;17;172,427466796162
5423968;1;8;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;172,427466796162
5423969;1;2;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;261,284772766679
5423970;1;1;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;17;224,766290238022
5423971;1;1;1;80;17;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;04; ;17;210,919535598162
5423972;1;1;1;80;17;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;17;210,919535598162
5423973;1;2;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;17;250,101292243201
5424022;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;173,959780914161
5424022;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;173,959780914161
5424022;1;7;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;173,959780914161
5424023;1;3;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;2;23;169,637776140146
5424024;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;216,989281637605
5424024;1;7;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;216,989281637605
5424025;1;1;1;80;23;1;9;POR LA PANDEMIA DEL COVID 19;2; ; ;12;POR LA PANDEMIA DEL COVID 19;2; ;2; ;2; ;600000;2;1;04;2;23;169,417609778465
5424025;1;2;1;80;23;1;7; ;2; ; ;2; ;2; ;2; ;1;36;800000;2;1;04;1,3;23;169,417609778465
5424026;2;2;2;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;23;137,428295337043
5424026;2;3;2;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;137,428295337043
5424027;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;178,782310382168
5424028;1;1;1;80;23;1;9;TEMOR POR CONTAGIO COVID19;2; ; ;12;TEMOR POR CONTAGIO COVID19;2; ;2; ;2; ;300000;2;1;04;1,4;23;158,130827925956
5424028;1;3;1;80;23;1;8; ;2; ; ;1; ;2; ;2; ;1;48;300000;2;1;04;2;23;158,130827925956
5424030;1;2;1;80;23;1;8; ;2; ; ;9; ;2; ;2; ;1;30;500000;2;1;04;4;23;164,966784058791
5424030;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;164,966784058791
5424030;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;164,966784058791
5424030;2;1;2;80;23;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;164,966784058791
5424033;1;1;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;126,38810905502
5424034;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;133,944464772078
5424035;1;3;1;80;23;1;7; ;2; ; ;1; ;2; ;2; ;1;48;450000;2;1;04;2;23;187,139009132271
5424036;1;1;1;80;23;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;23;134,201797174501
5424037;1;1;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;04;1,3;23;141,092918134524
5424039;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;04;2;23;174,629130365682
5424040;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;187,723965633385
5424040;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;187,723965633385
5424041;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;117,28074085374
5424041;1;4;1;80;23;1;7; ;2; ; ;12;POR MIEDO A CONTAGIO DE COVID;2; ;2; ; ; ; ;2;1;04;2;23;117,28074085374
5424043;1;1;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;23;148,931840272316
5424044;1;2;1;80;23;1;8; ;2; ; ;12;POR EL ALTO PICO DE LA PANDEMIA DEL COVID 19;2; ;1;908526;1;40;908526;2;1;04;1,1;23;128,229307683403
5424044;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;128,229307683403
5424045;1;1;1;80;23;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;3;23;189,447739522766
5424045;1;2;1;80;23;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;189,447739522766
5424045;2;3;2;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;189,447739522766
5424045;2;4;2;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;189,447739522766
5424045;4;1;4;80;23;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;189,447739522766
5424046;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;04; ;23;175,636175612568
5424046;1;9;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;4;23;175,636175612568
5424049;1;2;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;218,320127760147
5424049;1;5;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;218,320127760147
5424050;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;124,568705713475
5424051;1;1;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;3;23;156,984177314848
5424051;2;2;2;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;23;156,984177314848
5424051;3;2;3;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;156,984177314848
5424053;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;128,721885729961
5424053;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ;1;30;908526;2;1;04; ;23;128,721885729961
5424054;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;04;3;23;189,653671906661
5424055;1;2;1;80;23;1;7; ;2; ; ;12;POR LA PANDEMIA DEL COVID 19 Y TEMOR AL CONTAGIO;2; ;2; ;1;40;400000;2;1;04;1,2;23;115,369718059835
5424056;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;183,335539972764
5424056;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;183,335539972764
5424057;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;187,235408414381
5424060;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;210,759657348602
5424060;1;5;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;210,759657348602
5424062;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;137,406500050206
5424062;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;137,406500050206
5424063;1;2;1;80;23;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;04;3;23;151,681037275272
5424064;1;2;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;124,08014849447
5424064;1;4;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;3;23;124,08014849447
5424065;1;1;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;04;4;23;133,944464772078
5424066;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;107,320690429286
5424066;1;2;1;80;23;1;8; ;2; ; ;4; ;2; ;1;250000;2; ;400000;2;1;04;1,1;23;107,320690429286
5424067;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;4;23;115,369718059835
5424069;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;23;133,944464772078
5424070;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;04;4;23;167,072774648624
5424070;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;167,072774648624
5424070;1;5;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;167,072774648624
5424071;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;187,723965633385
5424072;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;83,7532934922798
5424073;1;2;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;2;23;185,500491890176
5424074;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;04;1,1;23;186,316008072609
5424074;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;186,316008072609
5424075;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;212,090503471143
5424075;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;212,090503471143
5424075;1;5;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;23;212,090503471143
5424076;1;2;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;04;1,3;23;194,206901497258
5424076;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;194,206901497258
5424077;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;04;1,3;23;184,688181382142
5424077;1;2;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;184,688181382142
5424077;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;23;184,688181382142
5424206;1;2;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;50;252,215476377984
5424207;1;1;1;80;50;1;8; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;04;4;50;247,76760894634
5424208;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;04; ;50;401,951618460146
5424208;1;4;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;04; ;50;401,951618460146
