DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4854463;1;4;1;50; ;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;3049,0687288986
4854463;1;5;1;50; ;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;3049,0687288986
4854463;1;7;1;50; ;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;3049,0687288986
4854465;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;3013,1578146099
4854465;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;3013,1578146099
4854465;1;5;1;50; ;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;3013,1578146099
4854465;1;7;1;50; ;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;3013,1578146099
4854467;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2831,45792258836
4854467;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;1;3; ;1;1; ;10;1;03;1;76;2831,45792258836
4854468;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1648,47817246625
4854468;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1648,47817246625
4854468;1;3;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;1648,47817246625
4854468;1;4;1;50; ;1; ; ;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1648,47817246625
4854469;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2355,47927848364
4854470;1;1;1;50; ;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;1888,19558824089
4854470;1;2;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1888,19558824089
4854470;1;3;1;50; ;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1888,19558824089
4854471;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2238,91466786605
4854471;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2238,91466786605
4854471;1;3;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;2238,91466786605
4854472;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2042,8526848881
4854472;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2042,8526848881
4854473;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2168,33694592831
4854473;1;2;1;50; ;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;2168,33694592831
4854474;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1972,27496295036
4854475;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2355,47927848364
4854476;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1981,44888370654
4854477;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2052,02660564428
4854477;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;2052,02660564428
4854486;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1337,224919755
4854486;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;03;1;05;1337,224919755
4854486;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1337,224919755
4854486;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1337,224919755
4854487;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;995,875933632035
4854487;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;995,875933632035
4854488;1;1;1;50;05;1; ; ;1;6;ESCUCHAR MUSICA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1220,10282525311
4854488;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1220,10282525311
4854488;1;3;1;50;05;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;1220,10282525311
4854488;1;4;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1220,10282525311
4854488;1;6;1;50;05;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1220,10282525311
4854489;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1158,90979970866
4854490;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1088,5267235621
4854490;1;2;1;50;05;1; ; ;2;6;CLASES DE BAILE;1; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1088,5267235621
4854490;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1088,5267235621
4854490;1;4;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1088,5267235621
4854491;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1109,90260032491
4854491;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1109,90260032491
4854491;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1109,90260032491
4854492;1;1;1;50;05;1; ; ;1;6;OIR RADIO;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854492;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854493;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1436,49145337451
4854493;1;2;1;50;05;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;03;1;05;1436,49145337451
4854493;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1436,49145337451
4854493;1;5;1;50;05;1;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;1436,49145337451
4854494;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1417,97654499912
4854494;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1417,97654499912
4854495;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1117,44251878859
4854495;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1117,44251878859
4854495;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1117,44251878859
4854495;2;2;2;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1117,44251878859
4854496;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;03;1;05;1088,34720728055
4854496;1;2;1;50;05;1; ; ;2;6;VER TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1088,34720728055
4854496;1;3;1;50;05;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1088,34720728055
4854497;1;1;1;50;05;1; ; ;1;6;INCAPACITADO;2;1; ; ; ; ; ; ; ; ; ; ;03;1;05;1003,41585209572
4854497;1;2;1;50;05;1; ; ;2;6;INCAPACITADA;2;1; ; ; ; ; ; ; ; ; ; ;03;1;05;1003,41585209572
4854497;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1003,41585209572
4854498;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1276,13238582229
4854498;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1276,13238582229
4854498;1;4;1;50;05;1; ; ;4;6;HACER VUELTAS MEDICAS;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1276,13238582229
4854498;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1276,13238582229
4854499;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1124,09759118714
4854499;1;2;1;50;05;1; ; ;2;6;AUTOCONSTRUCCION;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1124,09759118714
4854499;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1124,09759118714
4854500;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1138,11306576782
4854500;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1138,11306576782
4854501;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1240,77337223234
4854501;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1240,77337223234
4854501;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1240,77337223234
4854502;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1202,34818980134
4854502;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1202,34818980134
4854502;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1202,34818980134
4854502;1;5;1;50;05;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1202,34818980134
4854503;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1145,77917119311
4854503;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1145,77917119311
4854503;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1145,77917119311
4854503;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1145,77917119311
4854504;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1201,80873176229
4854504;1;2;1;50;05;1; ; ;2;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1201,80873176229
4854504;1;3;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1201,80873176229
4854505;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1158,90979970866
4854506;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1201,29117448404
4854506;1;2;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1201,29117448404
4854506;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1201,29117448404
4854507;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1165,93216089409
4854507;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;8; ;2; ;2; ; ;03;1;05;1165,93216089409
4854508;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1268,98383767525
4854508;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;03;1;05;1268,98383767525
4854509;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1158,90979970866
4854510;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1031,23494722199
4854510;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1031,23494722199
4854510;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1031,23494722199
4854511;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1371,64414413977
4854511;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1371,64414413977
4854511;1;5;1;50;05;1; ; ;5;6;CAMINANDO JUGANDO PARQUEZ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1371,64414413977
4854512;1;1;1;50;05;1; ; ;1;6;DORMIR Y VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854512;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854513;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;925,680629990808
4854513;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;03;1;05;925,680629990808
4854513;1;3;1;50;05;1;3; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;925,680629990808
4854513;1;4;1;50;05;1;1; ;4;6;VER TELEVISION;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;925,680629990808
4854513;1;5;1;50;05;1;2; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;925,680629990808
4854513;1;6;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;925,680629990808
4854514;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1025,01883007296
4854514;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1025,01883007296
4854514;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1025,01883007296
4854514;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1025,01883007296
4854515;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1166,23786413725
4854515;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1166,23786413725
4854515;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1166,23786413725
4854515;1;4;1;50;05;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1166,23786413725
4854516;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1372,03712827651
4854516;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1372,03712827651
4854517;1;1;1;50;05;1; ; ;1;6;HACER MANDADOS DEL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854517;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854518;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1268,98383767525
4854518;1;2;1;50;05;1;2; ;2;6;HACER DEPORTE;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;1268,98383767525
4854519;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854519;1;2;1;50;05;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1194,26881329861
4854520;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1165,93216089409
4854520;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1165,93216089409
4854521;1;1;1;50;05;1; ; ;1;6;INCAPACITADO;2;1; ; ; ; ; ; ; ; ; ; ;03;1;05;1138,11306576782
4854521;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;1138,11306576782
4854523;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1151,91668631341
4854523;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1151,91668631341
4854523;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1151,91668631341
4854524;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1124,09759118714
4854524;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1124,09759118714
4854524;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1124,09759118714
4854525;1;1;1;50;05;1; ; ;1;6;DE LICENCIA;2;1; ; ; ; ; ; ; ; ; ; ;03;1;05;1287,15335802456
4854525;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1287,15335802456
4854525;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1287,15335802456
4854526;1;1;1;50;05;1; ; ;1;6;DORMIR;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1162,10571912942
4854526;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1162,10571912942
4854526;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1162,10571912942
4854527;1;1;1;50;05;1; ; ;2;6;SENTARSE EN EL BALCON;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1137,72169545118
4854527;1;2;1;50;05;1; ; ;2;6;DILIGENCIAS PERSONALES FUERA DE LA CIUDAD;2;1; ; ; ; ; ; ; ; ; ; ;03;1;05;1137,72169545118
4854527;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1137,72169545118
4854528;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;05;1287,10577309169
4854528;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1287,10577309169
4854529;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;05;1074,15221641831
4854529;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;3; ;1;1; ;1;1;03;1;05;1074,15221641831
4854529;1;3;1;50;05;1;2; ;3;6;DILIGENCIAS PERSONALES;2;2;2;1; ; ; ; ; ; ; ;1;03;1;05;1074,15221641831
