DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,RAMA2DP8,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,INGLABO,DPTO,fex_c_2011
910693,1,1,1,60,2,2,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,150000,1,1000000,3,,12,21,2,,21,,,1,7,8,1,15,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,240,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,61,1,,1,5,,121,,150000,23,957.862.118.780.942
910693,1,3,1,60,2,2,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,1500000,3,,12,49,,.,49,,,1,4,8,1,14,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,,3,2,2,3,3,2,2,2,3,5,,64,5,,1,4,,501,,150000,23,957.862.118.780.942
910693,1,4,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,2000000,3,,12,49,,.,49,,,1,4,8,1,14,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,1,1,,3,2,2,3,3,2,2,2,3,3,,64,5,,1,4,,501,,100000,23,957.862.118.780.942
910696,1,1,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,4000000,3,,12,105,,.,105,,,1,6,21,2,,,,,,1,7,,2,,,,1,,,,,,,,1,,2,1,0,8,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,3,3,,41,52,,1,4,,5211,,300000,23,144.035.655.892.992
910698,1,1,1,60,2,2,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,180000,1,2100000,3,,12,63,,.,63,,,1,3,7,1,13,18,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,2,8,,1,24,4,,0,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,64,5,,1,4,,501,,180000,23,251.068.079.516.348
910698,1,3,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,1800000,3,,12,56,,.,56,,,1,4,8,1,13,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,1,1,1,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,64,5,,1,4,,501,,200000,23,251.068.079.516.348
912179,1,1,1,60,2,2,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,200000,1,3000000,3,,12,48,,.,48,,,1,8,16,2,,,,,,2,7,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,1,2008,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,41,52,,1,4,,5225,,200000,5,11.391.992.398.194
912179,1,2,1,60,2,2,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,1200000,3,,12,55,,.,55,,,1,6,17,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,3,3,3,3,2,3,2,8,,61,1,,1,4,,118,,100000,5,11.391.992.398.194
912179,1,3,1,60,2,1,1,,,1,1,,2,2,2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,2,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,45,52,,1,6,,5225,,,5,11.391.992.398.194
912200,1,2,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,300000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,15,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,62,1,,1,8,,121,,300000,5,161.153.761.787.898
912200,1,4,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,50000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,0,65,,.,65,,,1,6,18,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,36,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,53,1,,1,1,,114,,50000,5,161.153.761.787.898
912201,1,1,1,60,2,1,1,,,1,1,,2,2,2,3,,1,,140000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,15,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,13,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,1,2,2,2,2,2,2,,2,1,,2,3,2,3,3,2,2,3,3,3,,62,1,,1,8,,121,,140000,5,197.417.214.212.184
912204,1,1,1,60,2,2,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1000000,1,12000000,3,,12,54,,.,54,,,1,6,16,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,61,1,,1,5,,121,,1000000,5,136.506.851.629.737
912206,1,1,1,60,2,1,1,,,1,1,,2,2,2,36,,1,,280000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,16,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,24,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,62,1,,1,8,,114,,280000,5,98.995.914.121.696
912210,1,1,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,16,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,11,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,62,1,,1,8,,121,,240000,5,183.391.390.377.637
912210,1,5,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,16,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,35,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,62,1,,1,8,,121,,240000,5,183.391.390.377.637
912212,1,1,1,60,2,1,1,,,1,2,,2,2,2,0,,1,,15000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,1,5,1,,5,,,1,8,13,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,48,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,,3,3,3,3,3,3,2,2,3,3,,62,1,,1,8,,121,,15000,5,142.777.134.751.328
912214,1,1,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1000000,1,12000000,3,,12,20,2,,20,,,1,7,12,2,,,,,,3,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,2,,61,1,,1,5,,121,,1000000,5,173.904.341.222.641
912222,1,1,1,60,2,2,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,98,3,,12,60,,.,60,,,1,6,16,2,,,,,,2,8,,2,,,,1,,,,1,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,6,,61,1,,1,5,,121,,300000,5,162.345.897.771.961
912222,1,5,1,60,2,1,1,,,1,1,,2,2,2,72,,1,,440000,2,,,1,80000,1,10000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,16,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,18,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,,3,3,2,3,3,3,2,3,3,8,,62,1,,1,8,,121,,530000,5,162.345.897.771.961
912230,1,2,1,60,2,1,1,,,1,1,,2,2,2,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,2,,30,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,62,1,,1,6,,121,,,5,204.454.635.548.671
912230,1,3,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,4800000,3,,12,60,,.,60,,,1,6,16,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,61,1,,1,5,,121,,400000,5,204.454.635.548.671
912235,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3500000,3,,10,60,,.,60,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,9,,61,1,,1,5,,121,,300000,5,1.685.874.046.713
912237,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,250000,1,3000000,3,,12,12,3,POR LA SALUD,12,,,2,,,,,,,,,2,8,,3,,,,,,,,,,,,,,2,1,444,1,,2,,,,,60,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,10,LA PENSION,61,1,,1,5,,114,,250000,5,129.089.309.937.576
912240,1,1,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,30000000,3,,12,54,,.,54,,,1,6,16,2,,,,,,2,8,,2,,,,1,,,,1,,,,,,2,1,6,4,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,61,1,,1,4,,121,,500000,5,148.772.949.133.551
912241,1,1,1,60,2,1,1,,,1,2,,2,2,2,180,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,7,16,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,60,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,62,1,,1,8,,114,,240000,5,173.095.081.672.867
912241,1,4,1,60,2,1,1,,,1,2,,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,3,POR LA EDAD,24,,,2,,,,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,62,1,,1,6,,114,,,5,173.095.081.672.867
912243,1,1,1,60,2,1,1,,,1,1,,2,2,2,48,,1,,144000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,9,27,2,,27,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,,3,2,2,3,3,2,2,2,3,8,,62,1,,1,8,,114,,144000,5,103.536.140.330.333
912245,1,1,1,60,2,1,1,,,1,2,,2,2,2,0,,1,,20000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,0,8,2,,8,,,1,9,11,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,36,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,53,91,,1,1,,9199,,20000,5,16.173.745.332.581
912245,1,2,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,4800000,3,,12,60,,.,60,,,1,6,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,61,1,,1,4,,111,,400000,5,16.173.745.332.581
912245,1,4,1,60,2,2,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,60,,.,60,,,1,6,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,62,1,,1,6,,111,,,5,16.173.745.332.581
912249,1,1,1,60,2,1,2,1,,1,1,,2,1,1,20,,3,,600000,2,,,2,,2,,1,30000,2,,,,,,,,,2,2,,2,2,2,,,,1,,300000,,260000,2,2,1,2,,,,,,,,,,,12,60,,.,60,,,1,6,17,2,,,,,,9,7,,1,1,1,1,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,2,2,2,2,2,2,2,2,,2,1,,2,3,2,2,2,3,2,2,3,3,,62,1,,1,8,,112,,600000,5,130.184.446.022.332
912249,1,2,1,60,2,1,1,,,1,2,,2,2,2,2,,1,,450000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,8,56,,.,56,,,1,8,12,1,17,20,2,,,2,7,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,4,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,2,2,1,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,2,3,3,,38,64,,1,1,,6422,,450000,5,130.184.446.022.332
912250,1,1,1,60,2,2,,,,,,,,,,5,,1,,1400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,52,,.,52,,,1,7,16,2,,,,,,3,7,,2,,,,1,,,,,,,,1,,2,1,5,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,7,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,3,2,2,3,2,2,2,2,8,,95,45,,1,1,,4522,,1400000,5,188.013.943.554.545
912250,1,2,1,60,2,2,,,,,,,,,,6,,1,,1000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,10,52,,.,52,,,1,7,16,2,,,,,,3,7,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,3,2,3,3,3,2,2,2,8,,95,45,,1,1,,4522,,1000000,5,188.013.943.554.545
912251,1,1,1,60,2,1,2,1,,1,1,,2,1,1,156,,1,,585000,2,,,2,,2,,2,,2,,,55000,18700,,2,2,,1,1,,2,2,2,,,,2,,,,485000,2,2,1,2,,,,,,,,,,,12,50,,.,50,,,1,7,17,2,,,,,,9,7,,1,1,1,13,1,1,,,,,,,,,1,1,190,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,8,,73,20,,1,1,,2010,,585000,5,152.942.627.114.322
912253,1,1,1,60,2,1,1,,,1,1,,2,2,2,3,,1,,200000,2,,,2,,1,51200,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,11,60,,.,60,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,8,8,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,2,8,,62,1,,1,8,,121,,251200,5,142.777.134.751.328
912255,1,1,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,5,16,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,0,8,,2,,,,,11,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,2,2,8,,62,1,,1,8,,121,,600000,5,905.729.033.734.716
912257,1,4,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,10,24,1,,24,,,1,6,15,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,1,2,2,2,2,2,2,,2,1,,3,2,2,3,3,2,2,2,3,8,,62,1,,1,8,,121,,200000,5,161.153.761.787.898
912257,1,5,1,60,2,1,1,,,1,2,,2,2,2,1,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,10,24,1,,24,,,1,7,15,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,24,1,1,1,1,2,1,2,1,2,2,2,2,2,,1,1,,3,3,3,3,3,3,2,2,2,8,,62,1,,1,8,,121,,200000,5,161.153.761.787.898
912259,1,1,1,60,2,1,1,,,1,2,,2,2,2,4,,1,,280000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,15,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,5,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,3,2,2,3,3,2,2,2,3,8,,62,1,,1,8,,121,,280000,5,14.135.540.744.139
912259,1,2,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,18000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,1,19,2,,19,,,1,7,18,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,10,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,6,2,1,1,1,2,1,2,2,2,2,2,1,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,62,1,,1,8,,111,,18000,5,14.135.540.744.139
912261,1,3,1,60,2,1,1,,,1,2,,2,2,2,3,,1,,50000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,3,24,1,,24,,,1,8,16,2,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,1,12,8,,2,,,,,9,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,30,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,,3,3,2,3,3,3,2,2,3,8,,54,95,,1,3,,9500,,50000,5,165.794.576.586.973
912264,1,1,1,60,2,2,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1500000,1,18000000,3,,12,48,,.,48,,,1,6,16,2,,,,,,3,8,,2,,,,1,,,,1,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,2,6,,61,1,,1,5,,121,,1500000,5,132.223.725.733.829
912264,1,2,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,35000,1,420000,3,,12,18,2,,18,,,2,,,,,,,,,1,5,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,45,52,,1,4,,5261,,35000,5,132.223.725.733.829
912267,1,1,1,60,2,2,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,250000,1,3000000,3,,12,50,,.,50,,,1,7,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,180,8,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,61,1,,1,5,,111,,250000,5,183.958.980.724.307
912267,1,3,1,60,2,1,2,1,,1,1,,2,1,1,36,,1,,461500,2,,,2,,2,,2,,2,,,,16000,,2,,,2,1,,2,2,2,,,,1,,230000,,460000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,6,9,1,13,18,2,,,9,7,,1,1,1,1,1,1,,,,,,,,,1,1,24,1,,2,,,,,24,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,8,,45,92,,1,1,,9242,,461500,5,183.958.980.724.307
912267,1,5,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,50,,.,50,,,1,6,16,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,3,2,2,3,3,2,2,2,2,3,,62,1,,1,6,,111,,,5,183.958.980.724.307
912270,1,1,1,60,2,1,1,,,1,1,,2,2,2,10,,1,,450000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,13,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,3,2,2,3,3,8,,62,1,,1,8,,111,,450000,5,132.223.725.733.829
912272,1,1,1,60,2,2,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2400000,3,,12,54,,.,54,,,1,6,15,2,,,,,,4,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,3,3,8,,97,1,,1,5,,114,,200000,5,115.545.137.521.418
