DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5218343;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;09; ;54;315,766545924761
5218343;1;4;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;315,766545924761
5218343;1;5;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;315,766545924761
5218346;1;2;1;80;54;1;7; ;2; ; ;9; ;2; ;2; ;1;18;400000;2;1;09;1,2;54;384,065446077645
5218346;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;384,065446077645
5218349;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;393,44191530051
5218351;1;2;1;80;54;1;9;CIERRE DE ACTIVIDADES POR SUSPENSION DE EVENTOS SOCIALES DEBIDO A LA PANDEMIA COVID 19;2; ; ;8; ;2; ;2; ;1;48;877803;2;1;09;1,3;54;351,955428212231
5218356;1;1;1;80;54;1;9;POR  PANDEMIA DEL COVID 19 SE HA MANTENIDO EN SU HOGAR;2; ; ;12;POR PANDEMIA DEL COVID 19 SE HA MANTENIDO EN SU HOGAR;2; ;2; ;1;24;877803;2;1;09;1,4;54;368,939970541602
5218358;1;1;1;80;54;1;6; ;2; ; ;8; ;2; ;2; ;2; ;877803;2;1;09;1,3;54;406,551014303729
5218358;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;406,551014303729
5218358;1;3;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;406,551014303729
5218358;1;5;1;80;54;1;8; ;2; ; ;2; ;2; ;2; ;2; ;877803;2;1;09;1,2;54;406,551014303729
5218358;1;6;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;406,551014303729
5218361;1;2;1;80;52;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;52;119,818015267179
5218363;1;1;1;80;52;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,2;52;119,818015267179
5218363;1;3;1;80;52;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;52;119,818015267179
5218366;1;3;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;52;278,304396717847
5218368;1;3;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;52;310,423864816387
5218369;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;425,571794965887
5218369;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;425,571794965887
5218370;1;2;1;80;52;1;4; ;2; ; ;12;PANDEMIA;2; ;2; ;1;24;400000;2;1;09;1,2;52;451,257381788609
5218370;1;7;1;80;52;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;52;451,257381788609
5218370;1;9;1;80;52;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;52;451,257381788609
5218374;1;1;1;80;54;1;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;54;436,921622857067
5218374;1;2;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,3;54;436,921622857067
5218374;1;3;1;80;54;2; ; ; ;1;1;9; ;2; ;2; ;1;48;877803;2;1;09; ;54;436,921622857067
5218375;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;09;1,2;54;390,684538483986
5218375;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;390,684538483986
5218376;1;1;1;80;54;1;9;DESDE LA PANDEMIA NO HA LABORADO;2; ; ;8; ;2; ;2; ;1;48;877803;2;1;09;1,3;54;383,335540606973
5218376;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;09; ;54;383,335540606973
5218378;1;1;1;80;54;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;244,984713991253
5218378;1;2;1;80;54;1;9;POR SU EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;244,984713991253
5218378;1;3;1;80;54;1;8; ;2; ; ;6; ;2; ;2; ;1;40;877803;2;1;09;1,2;54;244,984713991253
5218378;1;5;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,3;54;244,984713991253
5218379;1;2;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ;2; ;877803;2;1;09;1,3;54;392,712009829838
5218382;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ;1;28;877803;2;1;09;1,4;54;370,172328926217
5218383;1;2;1;80;54;1;9;PANDEMIA DEL COVID 19;2; ; ;1; ;2; ;2; ;1;48;877803;2;1;09;1,4;54;435,972261432298
5218384;1;2;1;80;54;1;2; ;2; ; ;2; ;2; ;2; ;2; ;1000000;2;1;09;1,2;54;394,989979058507
5218384;1;3;1;80;54;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;394,989979058507
5218421;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1054,67045480304
5218431;1;1;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;54;339,82091611307
5218431;1;2;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;54;339,82091611307
5218431;1;6;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;339,82091611307
5218431;1;7;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;339,82091611307
5218431;1;8;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;54;339,82091611307
5218431;1;10;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;339,82091611307
5218432;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;396,219815258273
5218432;1;4;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;396,219815258273
5218433;1;1;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;54;330,214043795971
5218433;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;54;330,214043795971
5218435;1;2;1;80;54;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,3;54;419,244609460722
5218436;1;5;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ;1;48;877800;2;1;09;1,4;54;266,709420133674
5218437;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;409,16609316978
5218437;1;4;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;409,16609316978
5218438;1;5;1;80;54;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,4;54;733,71040598418
5218441;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;54;777,307767224021
5218441;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;777,307767224021
5218443;1;1;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;472,676300478121
5218443;1;3;1;80;54;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,4;54;472,676300478121
5218443;1;5;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;472,676300478121
5218445;1;1;1;80;54;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;329,207386167541
5218445;1;3;1;80;54;1;3; ;1; ;1;1; ;2; ;2; ;1;48;1500000;2;1;09;1,4;54;329,207386167541
5218447;1;1;1;80;54;1;9;CUARENTENA OBLIGATORIA;2; ; ;1; ;2; ;2; ;1;48;980000;2;1;09;1,4;54;475,856572085044
5218448;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;413,432580528677
5218449;1;2;1;80;54;1;9;CUARENTENA POR CONTAGIO DE COVID 19;2; ; ;9; ;1;2;2; ; ; ; ;1;1;09;1,2;54;347,424286881527
5218450;1;1;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;368,939970541602
5218452;1;1;1;80;54;1;7; ;2; ; ;8; ;2; ;2; ;1;48;1500000;2;1;09;1,2;54;409,922252915393
5218453;1;1;1;80;54;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,2;54;394,465912544056
5218453;1;2;1;80;54;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;394,465912544056
5218453;1;3;1;80;54;1;9;CUARENTENA OBLIGATORIA;2; ; ;1; ;2; ;2; ;2; ;1200000;2;1;09;1,4;54;394,465912544056
5218455;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;637,613839402261
5218456;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;768,13089215529
5218459;1;4;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;595,625560741315
5218461;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;474,644075500392
5218462;1;1;1;80;54;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;479,905783643044
5218462;1;2;1;80;54;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;479,905783643044
5218465;1;1;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;54;394,465912544056
5218465;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;394,465912544056
5218466;1;1;1;80;54;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;397,728264459371
5218466;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;397,728264459371
5218467;1;1;1;80;05;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,4;05;618,319915939244
5218467;1;4;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,2;05;618,319915939244
5218471;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,2;05;1296,13621776251
5218473;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1157,96332442539
5218474;1;2;1;80;05;1;9;COVID 19;2; ; ;12;COVID 19;2; ;2; ;2; ;877803;2;1;09;1,3;05;1699,17508112069
5218474;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;05;1699,17508112069
5218477;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;54;690,787264019102
5218481;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;694,295069447537
5218482;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;782,863567139547
5218482;1;5;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;782,863567139547
5218596;1;2;1;80;05;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;05;904,000615433044
5218596;1;4;1;80;05;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;1,4;05;904,000615433044
5218599;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;05;1181,60814406492
5218633;1;2;1;80;73;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;09;1,4;73;227,897046879576
5218634;1;1;1;80;73;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;09;1,4;73;142,185932247227
5218635;1;4;1;80;73;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;73;238,688646297796
5218636;1;1;1;80;73;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;73;236,565957815526
5218637;1;1;1;80;73;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;73;236,565957815526
5218638;1;1;1;80;73;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,4;73;157,390096213002
5218643;1;1;1;80;73;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;09;1,4;73;252,36513701365
5218644;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;73;333,268826454421
5218645;1;2;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;73;227,897046879576
5218647;1;1;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;73;278,503699244847
5218647;1;2;1;80;73;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;73;278,503699244847
5218656;1;3;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;73;281,239647676356
5218656;1;4;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;73;281,239647676356
5218657;1;4;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;73;408,221415957808
5218658;1;1;1;80;73;1;3; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;09;1,4;73;142,185932247227
5218658;1;2;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;73;142,185932247227
5218658;1;4;1;80;73;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;09;1,4;73;142,185932247227
5218658;1;5;1;80;73;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;73;142,185932247227
5218660;1;4;1;80;73;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;73;391,808976810446
5218693;1;3;1;80;73;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;73;189,601714558488
5218696;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;406,813488122336
5218697;1;1;1;80;54;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,2;54;387,923978141338
5218697;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;387,923978141338
5218698;1;1;1;80;54;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;303,681444165088
5218698;1;2;1;80;54;1;3; ;2; ; ;4; ;2;1;2; ; ; ; ;1;1;09;1,2;54;303,681444165088
5218700;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;399,989218101049
5218700;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;399,989218101049
5218701;1;1;1;80;54;1;9;POR PANDEMIA;2; ; ;9; ;2; ;2; ;1;25;300000;2;1;09;1,4;54;409,648022942484
5218704;1;1;1;80;54;1;6; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;09;1,4;54;348,695598481765
5218706;1;2;1;80;54;1;9;POR PANDEMIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;407,611784609697
5218707;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;388,653883612011
5218707;1;3;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;388,653883612011
5218709;1;1;1;80;54;1;9;POR PANDEMIA;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;09;1,4;54;364,151938853103
5218709;1;2;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;364,151938853103
5218711;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;384,342198235403
5218714;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;378,764780000873
5218715;2;3;2;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;351,681859580597
5218717;1;1;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;09;1,2;54;392,712009829838
5218718;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ;1;24;500000;2;1;09;1,3;54;347,424286881527
5218725;1;2;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;322,645589964861
5218727;1;1;1;80;54;1;9;ESTUVO ENFERMO POR PANDEMIA ASOCIADA AL COVID 19;1; ;1;1; ;2; ;2; ; ; ;800000;2;1;09;1,3;54;399,989218101049
5218727;1;3;1;80;54;1;9;PANDEMIA ASOCIADA AL COVID 19;2; ; ;2; ;2; ;2; ;2; ;500000;2;1;09;1,3;54;399,989218101049
5218727;1;4;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;399,989218101049
5218728;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;435,450717102695
5218732;1;4;1;80;54;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;54;328,183388923996
5218735;1;1;1;80;54;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;54;320,891687250643
5218737;1;2;1;80;54;1;8; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;09;1,4;54;239,675137973151
5218737;1;7;1;80;54;1;8; ;2; ; ;9; ;2; ;2; ;1;54;800000;2;1;09;1,2;54;239,675137973151
5218739;1;5;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;341,554961745821
5218739;1;6;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;54;341,554961745821
5218740;1;1;1;80;54;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;09;1,4;54;348,695598481765
5218740;1;2;1;80;54;1;8; ;2; ; ;9; ;2; ;2; ;1;54;877802;2;1;09;1,4;54;348,695598481765
5218740;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;348,695598481765
5218741;1;2;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;54;366,125297521418
5218741;1;4;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;54;366,125297521418
5218773;1;1;1;80;76;1;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,4;76;1075,99565280763
5218788;1;1;1;80;76;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;76;827,855371193701
5218809;1;1;1;80;08;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;09; ;08;498,426595012862
5218811;1;2;1;80;76;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;76;1233,61497338374
5218816;1;1;1;80;76;1;8; ;2; ; ;9; ;1;1;2; ; ; ; ;1;1;09;1,4;76;967,149555080807
5218816;1;3;1;80;76;2; ; ; ;1;2;12;CONFINAMIENTO;2; ;2; ;1;30;980000;2;1;09; ;76;967,149555080807
5218818;1;3;1;80;76;1;6; ;2; ; ;9; ;2; ;2; ;1;30;600000;2;1;09;1,3;76;1160,48609013164
5218825;1;1;1;80;76;1;9;LOS HIJOS NO LA DEJAN;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;76;1327,6075003398
5218825;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877000;2;1;09; ;76;1327,6075003398
5218830;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;826,832073432419
5218830;1;4;1;80;76;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;1,4;76;826,832073432419
5218832;1;1;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;76;767,020853248944
5218832;1;2;1;80;76;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;76;767,020853248944
5218832;1;3;1;80;76;1;7; ;1; ;3;9; ;2; ;2; ; ; ; ;2;1;09;1,4;76;767,020853248944
5218832;1;5;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;767,020853248944
5218838;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;76;1064,95765547344
5218838;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1064,95765547344
5218838;2;3;2;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1064,95765547344
5218839;1;1;1;80;76;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,4;76;1230,24401231892
5218839;2;2;2;80;76;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,3;76;1230,24401231892
5218842;1;1;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;76;903,995123323852
5218842;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;76;903,995123323852
5218853;1;2;1;80;76;1;7; ;2; ; ;12;MIEDO A CONTAGIO POR PANDEMIA;2; ;2; ;2; ;877803;2;1;09;1,4;76;1372,90915727084
5218853;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1372,90915727084
5218853;1;6;1;80;76;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;1,3;76;1372,90915727084
5218863;1;1;1;80;76;1;3; ;2; ; ;9; ;2;2;2; ; ; ; ;1;1;09;1,2;76;988,485560647865
5218864;1;1;1;80;76;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;1,4;76;1075,99565280763
5218864;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877807;2;1;09;1,4;76;1075,99565280763
5218882;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;903,995123323852
5218888;1;1;1;80;76;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;09;1,4;76;649,111708964351
5218888;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;649,111708964351
5218888;1;3;1;80;76;1;8; ;2; ; ;12;POR DESCANSAR UNOS DIAS;1;1;1;2500000;1;40;2500000;1;1;09;1,1;76;649,111708964351
5218891;1;1;1;80;76;1;3; ;2; ; ;9; ;1; ;2; ;1;40;877803;2;1;09;1,4;76;1404,10855527266
5218891;1;5;1;80;76;1;6; ;1; ;2;9; ;2; ;2; ;1;48;877803;2;1;09;1,3;76;1404,10855527266
5218909;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1122,8515912239
5218909;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1122,8515912239
5218910;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1253,71601727569
5218913;2;2;2;80;76;1;1; ;1; ;1;9; ;1; ;2; ;2; ;877807;2;1;09;1,2;76;859,538419029088
5218913;3;1;3;80;76;1;7; ;2; ; ;12;ESTA EN AISLAMIENTO PREVENTIVO AUN POR COVID 19 TIENE MIEDO AL CONTAGIO;2; ;1;30000;1;48;750000;2;1;09;1,2;76;859,538419029088
5218914;1;1;1;80;76;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;1,4;76;1317,39280167598
5218914;1;3;1;80;76;1;7; ;1; ;1;4; ;1; ;2; ; ; ;877807;2;1;09;1,4;76;1317,39280167598
5218916;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1294,90115474313
5218917;1;2;1;80;76;1;1; ;2; ; ;7; ;2; ;2; ;1;48;877807;2;1;09;1,3;76;1435,45926041262
5218918;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1466,90168422691
5218918;2;2;2;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1466,90168422691
5218919;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;1,4;76;980,719130141008
5218922;1;4;1;80;76;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;1,2;76;1120,08495877427
5218922;1;5;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1120,08495877427
5218922;2;3;2;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1120,08495877427
5218922;2;4;2;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1120,08495877427
5218925;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1121,0366117894
5218926;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1367,7203060105
5218926;2;2;2;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1367,7203060105
5218927;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;927,700076738563
5218928;1;5;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,3;76;1306,51211879384
5218929;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1690,62598343209
5218930;1;5;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1616,23956256393
5218930;1;6;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09; ;76;1616,23956256393
5218931;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09; ;76;1253,71601727569
5218934;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;76;809,741898418515
5218934;1;3;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,4;76;809,741898418515
5218935;1;1;1;80;76;1;7; ;2; ; ;12;INFORMA QUE POR SU EDAD MAYOR DE 70 AÑOS POR COVID 19 NO LE PERMITEN EJERCER SU TRABAJO INDEPENDIENTE (TRABAJABA EN UN CONCESIONARIO DENTRO DE UN SUPERMERCADO);3; ;2; ;1;35;877807;3;1;09;1,4;76;715,488673513178
5218935;1;2;1;80;76;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;1,2;76;715,488673513178
5218937;1;1;1;80;76;1;7; ;2; ; ;9; ;1; ;2; ;1;48;877807;2;1;09;1,4;76;1451,22519163821
