Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P6773;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;Oficio;Rama2d;Oci;P6430;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3280089;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ; ; ; ; ; ;13;8;2; ;8; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0121; ; ; ;08;13;1325,73487759346
3280090;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;1000000;2; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;2;1;61;01;1;4;0115; ; ;300000;08;13;1146,83453723586
3280090;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;7; ; ; ; ; ; ; ; ; ; ; ; ; ;13;24;2; ;24; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;3; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;9; ;2;1;62;01;1;6;0115; ; ; ;08;13;1146,83453723586
3280091;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;560000;2; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;54; ;.;54; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;8; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;61;01;1;4;0115; ; ;0;08;13;1329,46222326467
3280091;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;13;15;2; ;15; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;72;3; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0115; ; ; ;08;13;1329,46222326467
3280091;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;13;24;2; ;24; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;62;01;1;6;0121; ; ; ;08;13;1329,46222326467
3280091;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;7; ; ; ; ; ; ; ; ; ; ; ; ; ;13;12;2; ;12; ; ;3;8; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0121; ; ; ;08;13;1329,46222326467
3280091;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ; ; ; ; ; ;13;14;2; ;14; ; ;3;8; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0121; ; ; ;08;13;1329,46222326467
3280092;1;1;1;60;2;1;2;1; ;2;1; ;1;1;1;18; ;5; ;1400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;1; ;650000;1300000; ;2;1;2;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;GOBERNACION DE BOLIVAR; ;2; ; ; ; ; ;13;30;2; ;30; ; ;9;7; ;1;3;1;15;1;1; ; ; ; ; ; ; ; ;2;1;15;1; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;9; ;1;1;13;80;1;2;8042;7513;75;1400000;08;13;1100,85989034658
3280096;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;420; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;20000;1;300000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;56; ;.;56; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;1;35;2;1;1;1;1;1;2;2;1;1;1;2;2; ;2;1; ;1;2;1;2;6; ;2;1;97;63;1;4;6310; ; ;20000;08;13;1490,56181316593
3280096;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;200000;3; ;2; ; ; ; ; ; ; ; ; ; ; ;3; ;13;56; ;.;56; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;1;30;2;1;1;1;1;1;2;2;2;1;2;2;2; ;2;1; ;1;1;1;2;3; ;2;1;54;74;1;4;7493; ; ;100000;08;13;1490,56181316593
3280096;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;983000;1;543000;1; ;3; ; ; ; ; ; ; ; ; ; ; ;3; ;13;3;1; ;3; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;1; ;2; ; ; ; ;6;2; ;2; ; ; ; ;1;12;2;1;1;1;1;1;2;1;2;2;1;2;2; ;1;1; ;1;2;1;2;3; ;2;1;97;63;1;4;6310; ; ;983000;08;13;1490,56181316593
3280096;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;43000;1;43000;1; ;1; ; ; ; ; ; ; ; ; ; ; ;3; ;13;5;1; ;5; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;5; ; ; ; ;1;6;2;1;1;1;1;1;2;1;2;1;1;2;2; ;2;1; ;1;1;1;2;3; ;2;1;97;63;1;4;6310; ; ;43000;08;13;1490,56181316593
3280097;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;480; ;1; ;270000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;45; ;.;45; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;1;1;2;1;1;2;2; ;2;1; ;1;1;1;2;9; ;1;1;62;01;1;8;0121; ; ;270000;08;13;1246,56305504567
3280098;1;2;1;60;2;1;2;2;12;2;1; ;2;2;2;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1000000;1;12000000;3; ;12;2; ; ; ; ; ; ; ; ; ; ;3; ;13;40; ;.;40; ; ;7;8; ;1;1;2;1;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;1;1;2;2; ;2;1; ;1;2;1;2;2; ;2;1;19;75;1;4;7512;7491;74;1000000;08;13;1146,83453723586
3280099;1;1;1;60;2;1;2;1; ;1;1; ;1;1;1;96; ;1; ;589500;2; ; ;2; ;2; ;2; ;2; ; ;70500; ; ; ;2; ;1;2; ;2;2;2; ; ; ;1; ;294750; ;589500;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;84; ;.;84; ; ;4;8; ;1;1;1;5;1;1; ; ; ; ; ; ; ; ;1;1;216;4; ;2; ; ; ; ;2;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;9; ;1;1;98;61;1;1;6120; ; ;589500;08;13;1172,36194107442
3280099;1;2;1;60;2;1;2;1; ;2;1; ;1;1;1;211; ;1; ;1030000;2; ; ;2; ;2; ;2; ;2; ; ;70500; ; ; ;1;1;1;2;46192;2;1;2; ; ; ;1; ;515000;1030000;1030000;2;1;1;2; ;.; ; ; ; ; ;.;12;4; ;2;2; ;GOBERNACION DE BOLIVAR; ;2; ; ; ; ; ;13;40; ;.;40; ; ;5;7; ;1;1;1;17;1;1; ; ; ; ; ; ; ; ;1;1;5;4; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1; ;1;1;55;80;1;2;8042;7512;75;1030000;08;13;1172,36194107442
3280651;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;420; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;1000000;1;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;41;60; ;.;60; ; ;2;8; ;2; ; ; ;1; ; ;1;1; ; ; ; ; ;2;1;200;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;2;1;2;1;1;1;POR SALUD;2;2; ;1;1;1;2;3; ;2;1;61;01;1;4;0130; ; ;1000000;08;41;1428,05357702788
3280651;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ; ; ; ; ; ;41;48; ;.;48; ; ;2;8; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;300;4; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;62;01;1;6;0130; ; ; ;08;41;1428,05357702788
3280651;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ; ; ; ; ; ;41;25;2; ;25; ; ;2;8; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;2;1;62;01;1;6;0130; ; ; ;08;41;1428,05357702788
3280653;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;50000;1;600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;41;48; ;.;48; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;8; ;2;1;61;01;1;4;0115; ; ;50000;08;41;1259,81433813551
3280653;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;80000;1;900000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;41;16;3;ENFERMEDAD TROMBOSIS;5;1; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;1;2; ;2;1; ;2;2;2;2;3; ;2;1;61;01;1;4;0116; ; ;80000;08;41;1259,81433813551
3280653;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;224; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;41;25;3;ENFERMEDAD;25; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;62;01;1;6;0115; ; ; ;08;41;1259,81433813551
3280653;1;5;1;60;2;1;1; ; ;1;2; ;2;2;2;12; ;1; ;80000;2; ; ;1;80000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;41;20;1; ;20; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;1;20;2;1;1;1;1;1;2;1;2;1;1;1;2; ;2;1; ;2;2;2;2;8; ;2;1;62;01;1;8;0121; ; ;160000;08;41;1259,81433813551
3280670;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;102000;1;1224000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;41;63; ;.;18;7;ESTABA TRABAJANDO EN OTRA FINCA;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;8; ;1;12;4; ;80000;0;2; ;2; ;1;8;41;2; ; ; ;1;1;1;1;1;2;2;1;1;2;2; ;2;1; ;1;2;1;2;9; ;1;2;61;01;1;4;0140; ; ;182000;08;41;1528,01011001557
3280670;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;0;1;0;3; ;7; ; ; ; ; ; ; ; ; ; ; ;2;2;41;7;1; ;0;1; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;1; ;2; ; ; ; ;6;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;2;1;2;2; ;2;1; ;1;2;1;2;8; ;2;1;61;01;1;4;0123; ; ;0;08;41;1528,01011001557
3280671;1;1;1;60;2;1;2;1; ;1;1; ;2;1;2;36; ;1; ;600000;2; ; ;2; ;2; ;2; ;1;80000; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;600000;2;2;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;41;70; ;.;0;1; ;2;8; ;1;1;3;3;1;1; ; ; ; ; ; ; ; ;1;1;30;8; ;2; ; ; ; ;5;1; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;62;01;1;8;0121; ; ;600000;08;41;1767,96038187545
3280672;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;720; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;600000;1;7200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;41;84; ;.;0;1; ;2;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;2;61;01;1;5;0130; ; ;600000;08;41;1478,17135853639
3280672;1;2;1;60;2;1;1; ; ;1;1; ;2;2;2;30; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;41;84; ;.;84; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;5; ;1;10;4; ;0;0;2; ;10; ;1;8;41;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;62;01;1;8;0130; ; ;600000;08;41;1478,17135853639
3280672;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ; ; ; ; ; ;41;84; ;.;84; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;5; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;2;2; ;2;1; ;1;1;1;2;8; ;1;1;62;01;1;6;0130; ; ; ;08;41;1478,17135853639
3280673;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;2700000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;41;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;264;4; ;2; ; ; ; ;0;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;8; ;1;1;61;01;1;4;0111; ; ;400000;08;41;1042,39064444712
3280674;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;60000;1;500000;1; ;3; ; ; ; ; ; ; ; ; ; ; ;3; ;41;16;3;POR SALUD;16; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;4; ;1;1;4; ;14000;48;2; ;2; ;1;8;41;1;40;2;1;1;1;1;1;2;1;2;2;1;2;2; ;2;1; ;2;2;2;2;8; ;2;1;61;01;1;4;0118; ; ;74000;08;41;1282,72930557579
3280676;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;600000;3; ;6; ; ; ; ; ; ; ; ; ; ; ;2; ;41;40; ;.;42; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;132;4; ;2; ; ; ; ;0;2; ;3; ; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;1;2; ;2;1; ;2;2;1;2;3; ;1;1;61;01;1;4;0117; ; ;100000;08;41;1523,06796670445
3280677;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;420; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;400000;1;1000000;1; ;10; ; ; ; ; ; ; ; ; ; ; ;3; ;41;40; ;.;40; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;2;1;2;2; ;2;1; ;1;2;1;2;9; ;2;1;61;01;1;4;0140; ; ;400000;08;41;1933,80122719023
3280694;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;720000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;41;48; ;.;54; ; ;3;9; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;8; ;2; ; ; ; ;0;2; ;1; ; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;1;2;2; ;2;1; ;2;2;2;2;8; ;2;2;95;45;1;1;4530; ; ;720000;08;41;2045,04036319178
3280694;1;3;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;480000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;2; ; ;2;2; ; ; ;2; ; ; ; ; ;41;40; ;.;40; ; ;3;9; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;3; ;2;1;95;45;1;1;4530; ; ;480000;08;41;2045,04036319178
3280695;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;264; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;41;70; ;.;70; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;61;01;1;4;0121; ; ;100000;08;41;1783,53481242701
3280695;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ; ; ; ; ; ;41;21;3;ENFERMEDAD;4;7;MOTIVO DE VIAJE;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;9; ;2; ; ; ; ;2; ; ; ;1;1;1;1;2;1;2;2;1;2;2; ;2;1; ;2;2;2;2;3; ;2;1;62;01;1;6;0121; ; ; ;08;41;1783,53481242701
3280696;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;25200;1;302400;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;41;7;1; ;7; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;77;15;1;4;1594; ; ;25200;08;41;1282,72930557579
