DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
2840183,1,2,1,50,17,,,2,1,,,,,,,,,,,,,,12,1,17,150.174.396.706.683
2840183,1,3,1,50,17,,,3,1,,,,,,,,,,,,,,12,1,17,150.174.396.706.683
2840184,1,1,1,50,17,,,1,1,,,,,,,,,,,,,,12,1,17,131.886.430.895.422
2840184,1,2,1,50,17,,,2,4,,1,,,,,,,,,,,,12,1,17,131.886.430.895.422
2840184,1,3,1,50,17,,,3,1,,,,,,,,,,,,,,12,1,17,131.886.430.895.422
2840187,1,1,1,50,17,,,1,3,,1,,,,,,,,,,,,12,1,17,169.174.536.171.956
2840188,1,1,1,50,17,,,1,1,,,,,,,,,,,,,,12,1,17,178.831.267.047.239
2840189,1,1,1,50,17,2,,1,3,,2,2,2,1,,,,,,,,1,12,1,17,192.478.175.541.048
2840189,1,2,1,50,17,,,2,3,,2,2,2,2,2,,,,,,,,12,1,17,192.478.175.541.048
2840190,1,1,1,50,17,,,1,6,DESCANSAR,1,,,,,,,,,,,,12,1,17,158.530.935.803.852
2840190,1,2,1,50,17,,,2,4,,2,2,2,2,1,5,,1,2,,,,12,1,17,158.530.935.803.852
2840190,1,3,1,50,17,,,2,5,,,,,,,,,,,,,,12,1,17,158.530.935.803.852
2840191,1,1,1,50,17,,,1,3,,2,2,2,2,2,,,,,,,,12,1,17,181.112.678.080.206
2840193,1,1,1,50,17,,,1,4,,1,,,,,,,,,,,,12,1,17,163.482.004.244.197
2840193,1,2,1,50,17,,,2,6,DE VIAJE,2,2,2,2,2,,,,,,,,12,1,17,163.482.004.244.197
2840194,1,1,1,50,17,,,1,1,,,,,,,,,,,,,,12,1,17,144.621.393.985.529
2840194,1,2,1,50,17,,,2,4,,2,2,2,2,2,,,,,,,,12,1,17,144.621.393.985.529
2840194,1,3,1,50,17,,,3,1,,,,,,,,,,,,,,12,1,17,144.621.393.985.529
2840195,1,1,1,50,17,,,1,1,,,,,,,,,,,,,,12,1,17,17.575.253.672.192
2840195,1,2,1,50,17,,,2,4,,2,2,2,2,1,11,,,,,,,12,1,17,17.575.253.672.192
2840195,1,3,1,50,17,,,2,3,,2,2,2,2,2,,,,,,,,12,1,17,17.575.253.672.192
2840195,1,4,1,50,17,,,2,3,,2,2,2,2,2,,,,,,,,12,1,17,17.575.253.672.192
2840196,1,1,1,50,17,,,1,4,,2,2,2,2,2,,,,,,,,12,1,17,194.506.542.330.179
2840196,1,2,1,50,17,,,2,1,,,,,,,,,,,,,,12,1,17,194.506.542.330.179
2840197,1,1,1,50,17,,,1,4,,2,2,2,2,2,,,,,,,,12,1,17,168.393.900.072.168
2840197,1,2,1,50,17,2,,2,3,,2,2,2,1,,,,,,,,2,12,1,17,168.393.900.072.168
2840197,1,3,1,50,17,,,1,3,,2,2,2,2,2,,,,,,,,12,1,17,168.393.900.072.168
2840198,1,1,1,50,17,,,1,1,,,,,,,,,,,,,,12,1,17,155.081.856.429.489
2840198,1,2,1,50,17,,,2,4,,2,2,2,2,2,,,,,,,,12,1,17,155.081.856.429.489
2840198,1,3,1,50,17,,,3,6,CAMINAR,2,2,2,2,1,7,,1,2,,,,12,1,17,155.081.856.429.489
2840214,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,201.361.348.681.056
2840214,1,2,1,50,66,,,2,4,,1,,,,,,,,,,,,12,1,66,201.361.348.681.056
2840215,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,163.826.293.437.503
2840215,1,2,1,50,66,,,2,4,,1,,,,,,,,,,,,12,1,66,163.826.293.437.503
2840215,1,3,1,50,66,,,2,3,,2,2,2,2,2,,,,,,,,12,1,66,163.826.293.437.503
2840215,1,4,1,50,66,,,2,3,,2,2,2,2,2,,,,,,,,12,1,66,163.826.293.437.503
2840216,1,1,1,50,66,,,1,4,,1,,,,,,,,,,,,12,1,66,233.058.937.085.839
2840217,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,288.867.186.343.367
2840217,1,2,1,50,66,,,2,4,,2,2,2,2,2,,,,,,,,12,1,66,288.867.186.343.367
2840218,1,1,1,50,66,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,310.946.984.104.416
2840218,1,2,1,50,66,,,2,1,,,,,,,,,,,,,,12,1,66,310.946.984.104.416
2840218,1,3,1,50,66,,,3,3,,2,2,2,2,2,,,,,,,,12,1,66,310.946.984.104.416
2840219,1,1,1,50,66,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,23.721.808.453.536
2840219,1,2,1,50,66,,,2,1,,,,,,,,,,,,,,12,1,66,23.721.808.453.536
2840220,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,227.484.160.084.731
2840220,1,2,1,50,66,,,2,4,,1,,,,,,,,,,,,12,1,66,227.484.160.084.731
2840220,1,3,1,50,66,,,3,3,,2,2,2,2,1,12,,,,,,,12,1,66,227.484.160.084.731
2840221,1,1,1,50,66,2,,1,4,,2,2,2,1,,,,,,,,1,12,1,66,198.915.105.667.967
2840221,1,2,1,50,66,,,2,4,,2,2,2,2,1,10,,,,,,,12,1,66,198.915.105.667.967
2840221,1,3,1,50,66,,,3,1,,,,,,,,,,,,,,12,1,66,198.915.105.667.967
2840221,1,4,1,50,66,2,,4,2,,2,2,2,1,,,,,,,,1,12,1,66,198.915.105.667.967
2840221,1,5,1,50,66,,,1,3,,2,2,2,2,2,,,,,,,,12,1,66,198.915.105.667.967
2840222,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,213.523.485.840.223
2840222,1,2,1,50,66,,,2,6,SE DEDICO A CUIDAR A PERSONA ENFERMA EN CLINICA,2,2,2,2,1,10,,,,,,,12,1,66,213.523.485.840.223
2840222,1,3,1,50,66,,,3,3,,2,2,2,2,1,12,,,,,,,12,1,66,213.523.485.840.223
2840223,1,1,1,50,66,,,1,4,,2,2,2,2,1,10,,,,,,,12,1,66,26.517.258.764.823
2840223,1,2,1,50,66,,,2,3,,2,2,2,2,2,,,,,,,,12,1,66,26.517.258.764.823
2840223,1,3,1,50,66,,,3,1,,,,,,,,,,,,,,12,1,66,26.517.258.764.823
2840224,1,1,1,50,66,,,1,6,SE ENCONTRABA ENFERMO EN LA CASA,2,2,2,2,1,11,,,,,,,12,1,66,163.826.293.437.503
2840224,1,2,1,50,66,,,2,1,,,,,,,,,,,,,,12,1,66,163.826.293.437.503
2840224,1,3,1,50,66,2,,3,4,,2,2,2,1,,,,,,,,1,12,1,66,163.826.293.437.503
2840224,1,4,1,50,66,,,4,3,,2,2,2,2,2,,,,,,,,12,1,66,163.826.293.437.503
2840225,1,1,1,50,66,,,1,4,,1,,,,,,,,,,,,12,1,66,236.554.943.376.364
2840225,1,2,1,50,66,1,,2,3,,2,2,2,1,,,,,,,,1,12,1,66,236.554.943.376.364
2840225,1,3,1,50,66,,,3,3,,2,2,2,2,1,12,,,,,,,12,1,66,236.554.943.376.364
2840225,1,4,1,50,66,,,4,3,,2,2,2,2,2,,,,,,,,12,1,66,236.554.943.376.364
2840226,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,225.123.549.720.551
2840227,1,1,1,50,66,,,1,6,SE ENCONTRABA ENFERMA EN EL HOGAR,2,2,2,2,1,11,,,,,,,12,1,66,217.322.883.912.718
2840227,1,2,1,50,66,,,2,6,SE ENCONTRABA DESCANSANDO EN EL HOGAR,2,2,2,2,2,,,,,,,,12,1,66,217.322.883.912.718
2840227,1,3,1,50,66,,,3,1,,,,,,,,,,,,,,12,1,66,217.322.883.912.718
2840227,1,5,1,50,66,,,5,1,,,,,,,,,,,,,,12,1,66,217.322.883.912.718
2840228,1,1,1,50,66,1,,1,4,,2,2,2,1,,,,,,,,1,12,1,66,193.463.141.436.252
2840228,1,2,1,50,66,,,2,3,,2,2,2,2,1,12,,,,,,,12,1,66,193.463.141.436.252
2840228,1,3,1,50,66,,,3,4,,2,1,,,,,,,,,,,12,1,66,193.463.141.436.252
2840229,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,233.058.937.085.839
2840230,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,226.416.156.443.079
2840230,1,2,1,50,66,,,2,1,,,,,,,,,,,,,,12,1,66,226.416.156.443.079
2840231,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,182.593.821.059.279
2840231,1,2,1,50,66,,,2,4,,2,2,2,2,1,10,,,,,,,12,1,66,182.593.821.059.279
2840231,1,3,1,50,66,,,3,3,,2,2,2,2,2,,,,,,,,12,1,66,182.593.821.059.279
2840232,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,222.257.008.993.558
2840233,1,1,1,50,66,1,,1,4,,2,2,2,1,,,,,,,,1,12,1,66,177.366.880.027.773
2840234,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,206.472.155.905.668
2840234,1,2,1,50,66,,,2,4,,2,2,1,,,,,,,,,,12,1,66,206.472.155.905.668
2840234,1,3,1,50,66,,,2,3,,2,2,2,2,2,,,,,,,,12,1,66,206.472.155.905.668
2840235,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,177.366.880.027.773
2840236,1,1,1,50,66,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,242.445.235.626.533
2840236,1,2,1,50,66,,,2,1,,,,,,,,,,,,,,12,1,66,242.445.235.626.533
2840236,1,3,1,50,66,,,3,4,,2,2,2,2,1,11,,,,,,,12,1,66,242.445.235.626.533
2840236,1,4,1,50,66,2,,4,2,,2,2,2,1,,,,,,,,1,12,1,66,242.445.235.626.533
2840237,1,1,1,50,66,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,168.633.356.874.438
2840237,1,2,1,50,66,,,2,1,,,,,,,,,,,,,,12,1,66,168.633.356.874.438
2840237,1,4,1,50,66,1,,4,3,,2,2,2,1,,,,,,,,1,12,1,66,168.633.356.874.438
2840238,1,1,1,50,66,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,140.795.045.961.029
2840238,1,2,1,50,66,,,2,4,,2,2,2,2,2,,,,,,,,12,1,66,140.795.045.961.029
2840238,1,3,1,50,66,,,3,1,,,,,,,,,,,,,,12,1,66,140.795.045.961.029
2840239,1,1,1,50,66,,,1,1,,,,,,,,,,,,,,12,1,66,199.446.677.788.822
2840239,1,2,1,50,66,,,1,3,,2,2,2,2,2,,,,,,,,12,1,66,199.446.677.788.822
2840240,1,1,1,50,66,,,1,4,,2,2,2,2,2,,,,,,,,12,1,66,23.721.808.453.536
2840240,1,2,1,50,66,,,2,4,,2,2,2,2,1,3,,1,1,,2,1,12,1,66,23.721.808.453.536
2840241,1,1,1,50,66,,,1,4,,2,2,2,2,1,4,,1,1,,2,1,12,1,66,222.257.008.993.558
2840242,1,1,1,50,66,,,1,6,DESCANSANDO Y ENFERMO EN EL HOGAR,2,2,2,2,1,11,,,,,,,12,1,66,273.906.110.801.565
2840266,1,1,1,50,54,,,1,4,,1,,,,,,,,,,,,12,1,54,30.645.369.982.814
2840269,1,1,1,50,54,,,1,1,,,,,,,,,,,,,,12,1,54,382.767.618.113.746
2840269,1,2,1,50,54,,,2,4,,1,,,,,,,,,,,,12,1,54,382.767.618.113.746
2840269,1,3,1,50,54,,,2,3,,2,2,2,2,1,8,,2,,2,,,12,1,54,382.767.618.113.746
2840269,1,5,1,50,54,,,2,6,DESCANSAR EN SU HOGAR POR VEJEZ,2,2,2,2,2,,,,,,,,12,1,54,382.767.618.113.746
2840269,1,6,1,50,54,,,6,4,,2,2,2,2,2,,,,,,,,12,1,54,382.767.618.113.746
2840270,1,1,1,50,54,,,1,1,,,,,,,,,,,,,,12,1,54,426.896.862.272.767
2840270,1,2,1,50,54,,,2,1,,,,,,,,,,,,,,12,1,54,426.896.862.272.767
2840270,1,3,1,50,54,,,2,3,,2,2,2,2,2,,,,,,,,12,1,54,426.896.862.272.767
2840273,1,1,1,50,54,,,1,6,DESCANSA, ES PENSIONADO,2,2,2,2,2,,,,,,,,12,1,54,380.472.948.544.576
2840273,1,2,1,50,54,,,2,4,,2,2,2,2,2,,,,,,,,12,1,54,380.472.948.544.576
2840273,1,3,1,50,54,,,2,3,,2,2,2,2,2,,,,,,,,12,1,54,380.472.948.544.576
2840274,1,1,1,50,54,1,,1,2,,2,2,2,1,,,,,,,,2,12,1,54,283.438.974.223.672
2840274,1,2,1,50,54,,,2,4,,2,2,2,2,2,,,,,,,,12,1,54,283.438.974.223.672
2840337,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,482.535.598.673.868
2840337,2,1,2,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,482.535.598.673.868
2840337,2,2,2,50,68,,,1,3,,2,2,2,2,2,,,,,,,,12,1,68,482.535.598.673.868
2840337,3,1,3,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,482.535.598.673.868
2840338,1,1,1,50,68,,,1,2,,1,,,,,,,,,,,,12,1,68,528.077.235.986.301
2840338,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,528.077.235.986.301
2840338,1,3,1,50,68,,,2,4,,2,2,2,2,2,,,,,,,,12,1,68,528.077.235.986.301
2840339,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,533.839.923.320.327
2840339,1,2,1,50,68,,,2,4,,2,2,2,2,1,10,,,,,,,12,1,68,533.839.923.320.327
2840340,1,1,1,50,68,,,1,4,,2,2,2,2,2,,,,,,,,12,1,68,410.218.978.614.778
2840340,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,410.218.978.614.778
2840340,1,3,1,50,68,,,3,1,,,,,,,,,,,,,,12,1,68,410.218.978.614.778
2840340,1,4,1,50,68,,,1,3,,2,2,2,2,2,,,,,,,,12,1,68,410.218.978.614.778
2840341,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,589.243.034.086.288
2840341,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,589.243.034.086.288
2840342,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,425.921.203.072.613
2840342,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,425.921.203.072.613
2840342,1,3,1,50,68,,,3,1,,,,,,,,,,,,,,12,1,68,425.921.203.072.613
2840342,1,4,1,50,68,,,1,4,,1,,,,,,,,,,,,12,1,68,425.921.203.072.613
2840344,1,1,1,50,68,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,12,1,68,449.931.948.653.002
2840344,1,2,1,50,68,,,2,4,,2,2,2,2,1,7,,2,,2,,,12,1,68,449.931.948.653.002
2840344,1,3,1,50,68,,,3,1,,,,,,,,,,,,,,12,1,68,449.931.948.653.002
2840345,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,484.406.608.200.507
2840345,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,484.406.608.200.507
2840346,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,496.498.480.036.121
2840346,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,496.498.480.036.121
2840346,1,5,1,50,68,,,2,4,,2,2,2,2,2,,,,,,,,12,1,68,496.498.480.036.121
2840347,1,1,1,50,68,2,,1,4,,2,2,2,1,,,,,,,,1,12,1,68,598.304.586.035.236
2840347,1,2,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,598.304.586.035.236
2840347,1,3,1,50,68,,,3,1,,,,,,,,,,,,,,12,1,68,598.304.586.035.236
2840348,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,471.073.891.754.118
2840348,1,2,1,50,68,,,5,6,RECUPERANDOSE DE ENFERMEDAD,2,2,2,2,2,,,,,,,,12,1,68,471.073.891.754.118
2840348,1,3,1,50,68,,,3,4,,2,2,2,2,2,,,,,,,,12,1,68,471.073.891.754.118
2840348,1,4,1,50,68,,,4,1,,,,,,,,,,,,,,12,1,68,471.073.891.754.118
2840348,1,5,1,50,68,,,5,1,,,,,,,,,,,,,,12,1,68,471.073.891.754.118
2840349,1,1,1,50,68,,,1,4,,2,2,2,2,1,7,,1,2,,,,12,1,68,434.832.164.708.755
2840349,1,2,1,50,68,3,,2,3,,2,2,2,1,,,,,,,,1,12,1,68,434.832.164.708.755
2840350,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,452.966.798.747.891
2840350,1,2,1,50,68,2,,2,3,,2,2,2,1,,,,,,,,1,12,1,68,452.966.798.747.891
2840350,1,4,1,50,68,,,4,1,,,,,,,,,,,,,,12,1,68,452.966.798.747.891
2840351,1,1,1,50,68,,,1,6,VIAJANDO,2,1,,,,,,,,,,,12,1,68,486.709.370.093.322
2840351,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,486.709.370.093.322
2840351,1,3,1,50,68,,,3,3,,1,,,,,,,,,,,,12,1,68,486.709.370.093.322
2840352,1,1,1,50,68,,,1,1,,,,,,,,,,,,,,12,1,68,483.183.653.696.848
2840352,1,2,1,50,68,,,2,1,,,,,,,,,,,,,,12,1,68,483.183.653.696.848
2840352,1,3,1,50,68,,,2,3,,2,2,2,2,2,,,,,,,,12,1,68,483.183.653.696.848
2840605,1,1,1,50,76,,,1,1,,,,,,,,,,,,,,12,1,76,850.548.765.088.705
2840605,1,2,1,50,76,,,2,1,,,,,,,,,,,,,,12,1,76,850.548.765.088.705
2840606,1,1,1,50,76,,,1,6,DELIGENCIAS,2,2,2,2,2,,,,,,,,12,1,76,770.801.766.422.164
2840606,1,2,1,50,76,,,2,1,,,,,,,,,,,,,,12,1,76,770.801.766.422.164
2840606,1,3,1,50,76,,,3,1,,,,,,,,,,,,,,12,1,76,770.801.766.422.164
2840607,1,1,1,50,76,,,1,5,,,,,,,,,,,,,,12,1,76,857.582.081.203.606
2840607,1,2,1,50,76,,,2,1,,,,,,,,,,,,,,12,1,76,857.582.081.203.606
2840608,1,1,1,50,76,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,12,1,76,10.052.408.478.283
2840609,1,1,1,50,76,,,1,1,,,,,,,,,,,,,,12,1,76,91.857.523.778.249
2840610,1,1,1,50,76,,,1,6,PENSIONADA,2,2,2,2,2,,,,,,,,12,1,76,878.034.984.234.657
2840610,1,2,1,50,76,,,2,1,,,,,,,,,,,,,,12,1,76,878.034.984.234.657
2840610,1,3,1,50,76,,,1,3,,2,2,2,2,2,,,,,,,,12,1,76,878.034.984.234.657
2840611,1,1,1,50,76,,,1,1,,,,,,,,,,,,,,12,1,76,957.488.847.137.342
2840611,1,2,1,50,76,,,2,4,,2,2,2,2,1,5,,2,,1,3,1,12,1,76,957.488.847.137.342
2840611,1,4,1,50,76,,,4,1,,,,,,,,,,,,,,12,1,76,957.488.847.137.342
2840612,1,1,1,50,76,,,1,1,,,,,,,,,,,,,,12,1,76,911.541.921.667.589
2840613,1,1,1,50,76,,,1,1,,,,,,,,,,,,,,12,1,76,903.404.506.594.821
2840613,1,2,1,50,76,,,2,1,,,,,,,,,,,,,,12,1,76,903.404.506.594.821
2840614,1,1,1,50,76,,,1,1,,,,,,,,,,,,,,12,1,76,91.857.523.778.249
2840627,1,1,1,50,8,,,1,4,,2,2,2,2,2,,,,,,,,12,1,8,493.865.997.443.457
2840627,1,2,1,50,8,,,2,1,,,,,,,,,,,,,,12,1,8,493.865.997.443.457
2840629,1,1,1,50,11,,,1,1,,,,,,,,,,,,,,12,1,11,86.906.327.580.003
2840629,1,2,1,50,11,,,2,1,,,,,,,,,,,,,,12,1,11,86.906.327.580.003
