DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
5140356;1;2;1;80; ;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;23;3020,94099758454
5140356;1;3;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;02;23;3020,94099758454
5140357;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;23;2971,42434249993
5140357;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2971,42434249993
5140357;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;2971,42434249993
5140357;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;2971,42434249993
5140359;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;1583,32078642994
5140359;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;02;23;1583,32078642994
5140361;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2119,42989791372
5140361;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;2119,42989791372
5140363;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;3928,35016613931
5140363;1;4;1;80; ;2;1;1;2; ;2; ; ;2; ;2; ;1;120000;2; ;120000;2;1;02;23;3928,35016613931
5140363;1;5;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;3928,35016613931
5140364;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1789,74917061408
5140364;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;1789,74917061408
5140365;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;3282,98094775421
5140366;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;1506,54332927614
5140367;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1710,45921062959
5140367;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1710,45921062959
5140368;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1687,29642717887
5140369;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2628,35290376001
5140369;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2628,35290376001
5140369;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2628,35290376001
5140371;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;2302,8923406641
5140372;1;1;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1846,70858115144
5140372;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1846,70858115144
5140373;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;1618,49099177004
5140374;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;2184,90267444591
5140374;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2184,90267444591
5140374;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;2184,90267444591
5140375;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;36;200000;2;1;02;23;2504,55921639465
5140375;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2504,55921639465
5140375;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;2504,55921639465
5140377;1;2;1;80; ;2;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;23;1506,54332927614
5140379;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;25;2318,57299325032
5140379;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;25;2318,57299325032
5140380;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;877803;2;1;02;25;2300,69107610286
5140381;1;5;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877803;2;1;02;25;2566,17295834739
5140383;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;25;1728,51057819674
5140397;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;4467,9012072289
5140398;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;8089,24731489964
5140398;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;8089,24731489964
5140398;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;8089,24731489964
5140398;2;2;2;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;8089,24731489964
5140398;3;2;3;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;8089,24731489964
5140400;1;2;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;5046,35727486737
5140401;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;4331,8437401188
5140401;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;4331,8437401188
5140402;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;6012,39480192769
5140403;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;5902,3548002958
5140404;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;4346,42797033545
5140405;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;4346,42797033545
5140408;1;2;1;80; ;2;1;2;4; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;02;05;9033,4411485735
5140410;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;02;05;4331,8437401188
5140410;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;4331,8437401188
5140411;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;4811,69304138694
5140412;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;4291,39211547912
5140413;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;4688,51921165706
5140415;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;5916,40102934808
5140478;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;73;1335,10253374979
5140478;1;3;1;80; ;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;73;1335,10253374979
5140478;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;73;1335,10253374979
5140481;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;73;1067,94428689721
5140481;1;2;1;80; ;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;73;1067,94428689721
5140500;1;1;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;73;4016,49442842593
5140505;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;73;4810,82822365346
5140540;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;73;4514,32416397187
5140546;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;73;4448,15561525299
5140546;1;4;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;02;73;4448,15561525299
5140547;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;73;5015,13149634036
5140547;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;73;5015,13149634036
5140549;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;73;3853,25465801512
5140550;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;73;2299,04140603023
5140551;1;2;1;80; ;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;887000;2;1;02;73;7359,15752275329
5140551;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;600000; ;1;02;73;7359,15752275329
5140553;1;2;1;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;73;2986,14315026279
5140553;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;73;2986,14315026279
5140553;1;4;1;80; ;2;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;73;2986,14315026279
5140555;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;73;3460,64770468154
5140558;1;1;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;73;2462,28117644104
5140558;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;73;2462,28117644104
5140561;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;73;3825,71070712042
5140561;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;73;3825,71070712042
5140562;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;73;7128,37612618345
5140563;1;2;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;73;3378,75010359638
5140564;1;1;1;80; ;2;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;02;73;3248,94100811333
5140564;1;2;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;73;3248,94100811333
5140564;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;02;73;3248,94100811333
5140565;1;2;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;73;3698,30880473123
5140606;1;2;1;80; ;2;1;3;9;CAMBIO DE RESIDENCIA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;13;2799,1913112759
5140606;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;13;2799,1913112759
5140606;1;6;1;80; ;2;1;2;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;02;13;2799,1913112759
5140607;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;13;1680,55363880337
5140610;1;2;1;80; ;2;2; ; ; ; ;1;1;1; ;2; ;2; ;2; ;800000;2;1;02;13;1680,55363880337
5140610;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;13;1680,55363880337
5140612;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;13;2546,67038586822
5140612;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;13;2546,67038586822
5140614;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;13;2866,7187608467
5140614;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;13;2866,7187608467
5140614;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;13;2866,7187608467
5140614;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;13;2866,7187608467
5140615;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;13;2119,96216035691
5141419;1;2;1;80; ;2;1;1;8; ;2; ; ;12;PORQUE ESTA ESPERANDO QUE LA LLAMEN;2; ;2; ;1;40;850000;2;1;02;44;1329,90813309011
5141419;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1329,90813309011
5141419;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1329,90813309011
5141423;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1347,51184836522
5141425;1;1;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;884,566105378894
5141425;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;44;884,566105378894
5141426;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1370,30720747832
5141426;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1370,30720747832
5141428;1;2;1;80; ;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;30;400000;2;1;02;44;1021,77658538054
5141428;1;4;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;40;400000;2;1;02;44;1021,77658538054
5141428;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1021,77658538054
5141429;1;1;1;80; ;2;1;1;8; ;2; ; ;2; ;2; ;2; ;1;30;850000;2;1;02;44;1282,86442998965
5141429;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1282,86442998965
5141429;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1282,86442998965
5141430;1;2;1;80; ;2;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN A TRABAJAR DE LA EMPRESA DONDE ESTABA TTABAJANDO ANTERIORME;2; ;2; ;1;30;900000;2;1;02;44;990,695189581077
5141432;1;1;1;80; ;2;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;44;1360,44317397149
5141432;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1360,44317397149
5141432;1;3;1;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;40;850000;2;1;02;44;1360,44317397149
5141432;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1360,44317397149
5141432;1;5;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1360,44317397149
5141434;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;44;1370,30720747832
5141434;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1370,30720747832
5141437;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;44;1417,35091057879
5141445;1;2;1;80; ;2;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;68;623,09019265021
5141447;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;68;655,375638313503
5141448;1;1;1;80; ;2;1;4;6; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;68;385,718650244783
5141448;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;385,718650244783
5141448;1;4;1;80; ;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;68;385,718650244783
5141451;1;2;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;68;623,09019265021
5141452;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;1106,34746460591
5141452;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;1106,34746460591
5141453;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;1115,31436443802
5141453;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;1115,31436443802
5141454;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;1274,44941649965
5141456;1;1;1;80; ;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;68;573,373009138782
5141456;1;2;1;80; ;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;573,373009138782
5141457;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;596,691554969962
5141457;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;596,691554969962
5141458;1;2;1;80; ;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;903,496807872959
5141458;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;903,496807872959
5141458;2;2;2;80; ;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;903,496807872959
5141458;3;1;3;80; ;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;68;903,496807872959
5141459;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;1518,64205182352
5141459;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;1518,64205182352
5141459;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;1518,64205182352
5141459;1;15;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;1518,64205182352
5141460;1;1;1;80; ;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;68;505,046843546358
5141461;1;2;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;955,202142869818
5141461;1;3;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;68;955,202142869818
5141462;1;1;1;80; ;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;68;655,375638313503
5141463;1;1;1;80; ;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;68;704,856908926972
5141463;1;2;1;80; ;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;68;704,856908926972
5141463;1;6;1;80; ;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;704,856908926972
5141474;1;4;1;80; ;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;13;2598,91163590216
