DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5130048;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;2834,78048371042
5130048;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;2834,78048371042
5130049;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;3061,63364539738
5130049;1;2;1;50; ;1; ; ;2;6;INCAPACITADO TEMPORALMENTE POR ENFERMEDAD;1; ; ; ; ; ; ; ; ; ; ; ;02;1;68;3061,63364539738
5130050;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;2132,31749066021
5130050;1;2;1;50; ;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;68;2132,31749066021
5130052;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;4192,10711954947
5130052;1;2;1;50; ;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;68;4192,10711954947
5130052;1;3;1;50; ;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;4192,10711954947
5130052;1;4;1;50; ;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;68;4192,10711954947
5130123;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1004,30054353032
5130124;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;814,802483560399
5130124;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;814,802483560399
5130125;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1815,55904445203
5130125;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1815,55904445203
5130126;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130126;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130126;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130127;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1086,49563989243
5130127;1;2;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1086,49563989243
5130127;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1086,49563989243
5130128;1;1;1;50;05;1; ; ;1;6;GIMNASIA;2;1; ; ; ; ; ; ; ; ; ; ;02;1;05;896,533909705499
5130128;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;896,533909705499
5130129;1;1;1;50;05;1; ; ;1;6;CUIDAR FAMILIAR ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1293,63913823724
5130129;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1293,63913823724
5130130;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1009,03221095243
5130131;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1210,78118248551
5130131;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1210,78118248551
5130131;2;1;2;50;05;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;1;05;1210,78118248551
5130132;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;911,166068476668
5130132;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;911,166068476668
5130133;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1495,38810977032
5130133;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1495,38810977032
5130133;1;4;1;50;05;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1495,38810977032
5130133;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1495,38810977032
5130134;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1467,1945480542
5130134;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1467,1945480542
5130135;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;798,667767229738
5130135;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;798,667767229738
5130135;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;798,667767229738
5130136;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;803,399434651848
5130136;1;2;1;50;05;1; ; ;1;6;CAMINAR VISITAR AMIGOS Y FAMILIARES;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;803,399434651848
5130136;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;803,399434651848
5130137;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;952,746762455129
5130137;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;1;05;952,746762455129
5130137;1;3;1;50;05;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;02;1;05;952,746762455129
5130138;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;748,616543714039
5130138;1;2;1;50;05;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;748,616543714039
5130138;1;3;1;50;05;1;2; ;3;6;LEER Y COMPUTADOR;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;748,616543714039
5130138;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;1;05;748,616543714039
5130140;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;551,083343003041
5130140;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;551,083343003041
5130140;2;1;2;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;551,083343003041
5130140;3;1;3;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;551,083343003041
5130141;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1143,23762773203
5130141;1;2;1;50;05;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1143,23762773203
5130141;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1143,23762773203
5130141;2;1;2;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1143,23762773203
5130142;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1009,03221095243
5130143;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1071,33434603129
5130143;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1071,33434603129
5130143;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1071,33434603129
5130144;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1040,18327849186
5130144;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1040,18327849186
5130145;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1513,50690945477
5130145;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1513,50690945477
5130145;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1513,50690945477
5130146;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130146;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130146;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130147;1;1;1;50;05;1; ; ;1;6;CAMINANDO;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1009,03221095243
5130148;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;985,400387554049
5130148;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;985,400387554049
5130148;1;3;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;985,400387554049
5130149;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;1;05;1467,1945480542
5130149;1;3;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1467,1945480542
5130150;1;1;1;50;05;1; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;02;1;05;806,33195402316
5130150;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;806,33195402316
5130150;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;806,33195402316
5130150;1;4;1;50;05;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;806,33195402316
5130151;1;1;1;50;05;1; ; ;3;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;798,667767229738
5130151;1;2;1;50;05;1; ; ;2;6;ESTABA ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;798,667767229738
5130151;1;3;1;50;05;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;798,667767229738
5130152;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;3513,06628552224
5130152;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;3513,06628552224
5130152;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;3513,06628552224
5130153;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;911,166068476668
5130153;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;911,166068476668
5130155;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;778,265053693976
5130155;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;778,265053693976
5130155;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;778,265053693976
5130155;1;4;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;778,265053693976
5130155;1;5;1;50;05;1; ; ;5;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;778,265053693976
5130155;1;6;1;50;05;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;778,265053693976
5130157;1;1;1;50;05;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;1;05;1000,56168141519
5130157;2;1;2;50;05;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1000,56168141519
5130157;3;1;3;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1000,56168141519
5130158;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1659,63766953833
5130158;1;2;1;50;05;1; ; ;2;6;ACTIVIDADES RELIGIOSAS;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1659,63766953833
5130158;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1659,63766953833
5130158;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1659,63766953833
5130159;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;860,969902308596
5130159;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;860,969902308596
5130159;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;860,969902308596
5130159;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;860,969902308596
5130159;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;860,969902308596
5130160;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;2421,56236497102
5130160;2;1;2;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;2421,56236497102
5130160;3;1;3;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;2421,56236497102
5130161;1;1;1;50;05;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1417,92468083032
5130161;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1417,92468083032
5130162;1;1;1;50;05;1;3; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1195,61988862437
5130162;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1195,61988862437
5130162;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1195,61988862437
5130163;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1145,72177224578
5130163;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;1;05;1145,72177224578
5130163;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1145,72177224578
5130163;2;1;2;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1145,72177224578
5130164;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;2204,33337201216
5130164;1;2;1;50;05;1; ; ;2;6;RECUPERACION DE UNA CIRUGIA;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;2204,33337201216
5130165;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;841,221883677717
5130165;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;3; ;1;2; ; ; ;02;1;05;841,221883677717
5130165;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;841,221883677717
5130166;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1411,93829580683
5130166;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;1;05;1411,93829580683
5130166;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1411,93829580683
5130166;1;6;1;50;05;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1411,93829580683
5130167;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;739,616879086827
5130167;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;739,616879086827
5130167;1;3;1;50;05;1; ; ;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;739,616879086827
5130167;1;4;1;50;05;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;739,616879086827
5130167;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;739,616879086827
5130167;1;6;1;50;05;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;739,616879086827
5130168;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;2008,60108706064
5130169;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;2008,60108706064
5130170;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1040,18327849186
5130170;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1040,18327849186
5130171;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1734,35626762656
5130171;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1734,35626762656
5130171;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1734,35626762656
5130171;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;02;1;05;1734,35626762656
5130171;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1734,35626762656
5130172;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1009,03221095243
5130173;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;896,533909705499
5130173;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;896,533909705499
5130174;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1271,17821475427
5130174;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1271,17821475427
5130174;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1271,17821475427
5130174;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1271,17821475427
5130174;1;5;1;50;05;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1271,17821475427
5130175;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1467,1945480542
5130175;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1467,1945480542
5130176;1;1;1;50;05;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;2266,63550709102
5130177;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1815,8739172281
5130178;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130178;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1081,76397247032
5130178;1;3;1;50;05;1;3; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1081,76397247032
5130179;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;2018,06442190486
5130180;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1800,39775059089
5130180;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1800,39775059089
5130181;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;2018,06442190486
5130182;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1708,46600259921
5130182;1;2;1;50;05;1; ; ;2;6;HOSPITALIZADO;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1708,46600259921
5130182;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1708,46600259921
5130182;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1708,46600259921
5130183;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1223,69495343829
5130183;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1223,69495343829
5130183;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1223,69495343829
5130184;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;896,533909705499
