DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5005691;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1179,65247019145
5005691;1;2;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1179,65247019145
5005692;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1154,48721155521
5005693;1;1;1;50;05; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;09;1;05;1011,01691360038
5005693;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1011,01691360038
5005693;1;3;1;50;05;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1011,01691360038
5005693;1;5;1;50;05; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1011,01691360038
5005694;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1154,48721155521
5005695;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1179,65247019145
5005695;1;2;1;50;05; ; ;1;6;INCAPACITADA POR ANCIANIDAD;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1179,65247019145
5005696;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005696;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005696;1;3;1;50;05; ; ;3;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005697;1;1;1;50;05; ; ;1;6;CAMINAR PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1304,72295724927
5005697;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1304,72295724927
5005697;1;3;1;50;05; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1304,72295724927
5005698;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005698;1;2;1;50;05;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1136,22817328624
5005699;1;1;1;50;05; ; ;1;6;LEER Y VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1112,38565296144
5005699;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1112,38565296144
5005700;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1203,49499051625
5005700;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1203,49499051625
5005701;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1246,9337607501
5005701;1;2;1;50;05; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;09;1;05;1246,9337607501
5005701;1;3;1;50;05; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1246,9337607501
5005702;1;1;1;50;05; ; ;1;6;EN ACTIVIDADES DE ESPARCIMIENTO;2;2;2;2;1;8; ;2; ;2; ; ;09;1;05;1087,2203943252
5005703;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005703;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005704;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1154,48721155521
5005705;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;913,575078918316
5005705;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;913,575078918316
5005706;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005706;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005707;1;1;1;50;05; ; ;1;6;DESCANSANDO EN SU CASA;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005707;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005708;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1161,39343192248
5005708;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1161,39343192248
5005708;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1161,39343192248
5005709;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1329,46973860217
5005709;1;3;1;50;05;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1329,46973860217
5005710;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005710;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005711;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1420,57907615698
5005711;1;2;1;50;05; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;05;1420,57907615698
5005713;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1141,23260871931
5005713;1;2;1;50;05; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1141,23260871931
5005713;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1141,23260871931
5005714;1;1;1;50;05; ; ;1;6;HACER VUELTAS PERSONALES;1; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005714;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005714;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005715;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1047,8556976033
5005715;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1047,8556976033
5005715;1;3;1;50;05; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1047,8556976033
5005716;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1186,55869055871
5005716;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1186,55869055871
5005716;1;3;1;50;05; ; ;3;6;REZAR;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1186,55869055871
5005716;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1186,55869055871
5005717;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005717;1;2;1;50;05; ; ;2;6;EN CAMA POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005718;1;1;1;50;05;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1329,7364156826
5005718;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1329,7364156826
5005719;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;878,379740691805
5005719;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;878,379740691805
5005719;1;3;1;50;05; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;878,379740691805
5005719;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;878,379740691805
5005719;1;5;1;50;05; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;878,379740691805
5005720;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1135,65445004623
5005720;1;3;1;50;05; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1135,65445004623
5005721;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;962,582857879352
5005721;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;962,582857879352
5005721;1;3;1;50;05; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;962,582857879352
5005722;1;1;1;50;05; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1087,2203943252
5005723;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1227,33751084105
5005723;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1227,33751084105
5005724;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005724;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005725;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1178,32973188001
5005726;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1159,49697037103
5005726;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1159,49697037103
5005727;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1178,32973188001
5005728;1;1;1;50;05; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;09;1;05;1154,48721155521
5005729;1;1;1;50;05; ; ;1;6;DESCANSANDO EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;887,443776308187
5005729;1;2;1;50;05; ; ;2;6;HOSPITALIZADA;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;887,443776308187
5005729;1;3;1;50;05; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;887,443776308187
5005729;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;887,443776308187
5005729;1;5;1;50;05;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;887,443776308187
5005729;1;6;1;50;05; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;887,443776308187
5005729;1;7;1;50;05; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;887,443776308187
5005729;1;8;1;50;05; ; ;8;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;887,443776308187
5005730;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1154,48721155521
5005731;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005731;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005732;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;564,660976459488
5005732;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;564,660976459488
5005732;1;4;1;50;05; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;564,660976459488
5005732;1;5;1;50;05; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;564,660976459488
5005732;1;6;1;50;05; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;564,660976459488
5005732;1;7;1;50;05; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;564,660976459488
5005733;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;955,676637512089
5005734;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1115,12251483331
5005734;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1115,12251483331
5005734;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1115,12251483331
5005735;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;959,483221920369
5005735;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;959,483221920369
5005735;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;959,483221920369
5005735;1;4;1;50;05; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;959,483221920369
5005736;1;1;1;50;05; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1377,9037943232
5005736;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1377,9037943232
5005736;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1377,9037943232
5005737;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005737;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005738;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005738;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1229,60508440224
5005739;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1178,32973188001
5005740;1;1;1;50;05; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1162,33826717223
5005740;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1162,33826717223
5005741;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1443,84787324178
5005741;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1443,84787324178
5005742;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1112,38565296144
5005742;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1112,38565296144
5005743;1;1;1;50;05; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1279,55769861303
5005743;1;2;1;50;05; ; ;2;6;ESCUCHANDO RADIO;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1279,55769861303
5005744;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005744;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005745;1;1;1;50;05; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1154,48721155521
5005746;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005746;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005747;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1178,32973188001
5005748;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;807,19658074144
5005748;1;2;1;50;05; ; ;2;4; ;2;2;2;2;1;12; ; ; ; ; ; ;09;1;05;807,19658074144
5005748;1;3;1;50;05; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;807,19658074144
5005749;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1045,11883573143
5005749;1;2;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1045,11883573143
5005750;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1203,49499051625
5005750;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1203,49499051625
5005751;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1003,01727713766
5005751;1;2;1;50;05; ; ;1;6;ESTA DE PASEO;2;2;2;2;1;13;SE ESTA TOMANDO UN TIEMPO PARA DESCANSAR; ; ; ; ; ;09;1;05;1003,01727713766
5005751;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1003,01727713766
5005752;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1089,95725619708
5005752;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1089,95725619708
5005753;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1178,32973188001
5005754;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1178,32973188001
5005755;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1045,11883573143
5005755;1;2;1;50;05; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1045,11883573143
5005756;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1112,38565296144
5005756;1;2;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1112,38565296144
5005757;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1011,02606354627
5005757;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1011,02606354627
5005757;1;3;1;50;05; ; ;3;6;ACTIVIDADES DE ESPARCIMIENTO;2;2;2;2;1;7; ;1;1; ;7;2;09;1;05;1011,02606354627
5005757;1;4;1;50;05; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;09;1;05;1011,02606354627
5005757;1;5;1;50;05; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1011,02606354627
5005758;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1087,2203943252
5005759;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1087,2203943252
5005760;1;1;1;50;05; ; ;1;3; ;2;2;2;2;1;2; ;2; ;1;3;1;09;1;05;955,676637512089
5005761;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1047,8556976033
5005761;1;2;1;50;05; ; ;2;6;HACER DEPORTE;2;2;2;2;1;13;POR DESINTERES; ; ; ; ; ;09;1;05;1047,8556976033
5005761;1;3;1;50;05;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1047,8556976033
5005762;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;987,748116515589
5005762;1;2;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;987,748116515589
5005762;1;3;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;987,748116515589
5005762;1;4;1;50;05; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;987,748116515589
5005764;1;1;1;50;05; ; ;1;6;DORMIR;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1145,40196721469
5005764;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1145,40196721469
5005764;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1145,40196721469
5005764;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1145,40196721469
5005765;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1034,6010947674
5005765;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1034,6010947674
5005765;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1034,6010947674
5005765;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1034,6010947674
5005765;1;5;1;50;05; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1034,6010947674
5005766;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1327,62064232431
5005766;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1327,62064232431
5005766;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1327,62064232431
5005766;1;4;1;50;05;3; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1327,62064232431
5005767;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1159,49697037103
5005767;1;2;1;50;05;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1159,49697037103
5005768;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1070,28409436767
5005768;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1070,28409436767
5005768;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1070,28409436767
5005769;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005769;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005769;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005770;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;867,304161829155
5005770;1;2;1;50;05; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;09;1;05;867,304161829155
5005771;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1226,76378760104
5005771;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1226,76378760104
5005772;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005772;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005773;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1154,48721155521
5005774;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005774;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1136,22817328624
5005775;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;788,363819232461
5005775;1;2;1;50;05; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;09;1;05;788,363819232461
5005775;1;4;1;50;05; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;788,363819232461
5005775;1;5;1;50;05; ; ;5;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;788,363819232461
5005776;1;1;1;50;05; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1162,33826717223
5005776;1;2;1;50;05;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;09;1;05;1162,33826717223
5005777;1;1;1;50;05; ; ;1;6;ESTAR EN CITAS MEDICAS;2;2;2;2;1;11; ; ; ; ; ; ;09;1;05;1278,61286336328
5005777;1;2;1;50;05; ; ;2;6;ESTABA EN CITAS MEDICAS;2;2;2;2;2; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005777;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1278,61286336328
5005778;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1728,19877611252
5005778;1;2;1;50;05; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;09;1;05;1728,19877611252
