DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
594270,1,2,70,6,60,1,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,1,1,93,93,5020,50,20,20,108.187.357.110.743
594270,1,3,70,2,48,1,,2,6,4,,2,1,,,,,,,,,,1,,2,,2,1,1,0,95,4521,45,20,20,108.187.357.110.743
594271,1,1,70,3,72,4,,2,4,4,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,20,20,103.049.338.882.312
594271,1,2,70,4,60,3,,2,7,2,,8,1,,,,,,,,1,,,,2,,2,1,1,54,55,8060,80,20,20,103.049.338.882.312
594277,1,2,70,6,60,1,,2,6,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,20,20,873.567.312.154.612
594281,1,2,70,8,48,1,,2,26,1,,3,1,,,,,,,,1,,,,2,,2,1,1,0,43,5239,52,20,20,153.279.848.366.977
594282,1,2,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,20,20,978.670.427.542.103
594282,2,2,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,20,20,978.670.427.542.103
594283,1,3,70,12,60,1,,2,12,4,,2,1,,,,,,,,,,1,,2,,2,1,1,0,95,4521,45,20,20,234.364.446.354.137
594292,1,1,70,12,60,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,20,20,855.701.407.098.218
594304,1,1,70,4,45,4,,2,4,1,,2,1,,,,,,,,,,1,,1,98,2,1,1,95,84,5020,50,20,20,173.066.410.545.872
594317,1,2,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,6,,,,20,20,113.377.323.922.114
594317,1,4,70,5,40,1,,2,20,1,,8,4,,,,,,,,,,1,,1,98,2,1,1,18,39,7512,75,20,20,113.377.323.922.114
594322,1,4,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,120000,2,1,1,53,53,5521,55,20,20,894.067.960.710.474
594330,1,2,70,3,44,1,,2,3,1,,9,1,,,,,,,,,,1,,1,300000,2,1,1,45,42,1551,15,20,20,331.883.997.161.718
594336,1,2,70,98,48,1,,2,12,4,,4,1,,,,,,,,,,1,,2,,2,1,1,45,61,111,1,20,20,148.413.121.593.502
594342,1,5,70,4,44,1,,2,6,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,5246,52,20,20,163.524.776.098.116
594346,1,3,70,98,60,2,,2,98,4,,2,2,,,,,,,,,,1,,2,,2,1,1,39,97,6041,60,20,20,109.257.296.667.487
594351,1,1,70,44,12,1,,2,13,1,,7,6,,,,,,,,,,1,,2,,2,1,1,98,36,6021,60,20,20,96.861.868.507.022
594358,1,4,70,36,48,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,1,1,5,39,8514,85,20,20,116.003.400.245.662
594370,1,2,70,2,48,4,,2,1,4,,1,4,,,,,,,,,,1,,1,300000,2,1,1,37,98,6031,60,20,20,912.059.083.700.871
594372,1,2,70,10,50,1,,2,10,4,,2,4,,,,,,,,,,1,,2,,2,1,1,37,84,5040,50,20,20,907.081.589.382.524
594373,1,1,70,8,48,4,,2,8,4,,1,4,,,,,,,,,,1,,2,,2,1,1,57,57,9302,93,20,20,737.267.101.975.967
594375,1,1,70,24,48,3,,2,24,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,20,20,548.376.636.168.153
594375,1,12,70,20,50,4,,2,25,4,,2,4,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,20,20,548.376.636.168.153
594381,1,2,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,20,20,924.947.494.438.918
594383,1,1,70,24,48,1,,2,98,1,,5,4,,,,,,,,,,1,,2,,2,1,1,11,21,6421,64,20,20,943.381.396.426.028
594386,1,1,70,52,48,4,,2,520,1,,2,4,,,,,,,,,,1,,2,,2,1,1,98,45,5211,52,23,23,144.579.500.018.195
594386,1,2,70,15,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,23,23,144.579.500.018.195
594392,1,3,70,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,23,23,156.952.031.746.588
594392,1,4,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,23,23,156.952.031.746.588
594398,1,1,70,104,48,4,,2,520,4,,1,1,,,,,,,,,,1,,2,,2,1,1,56,56,9301,93,23,23,124.669.278.152.379
594401,1,2,70,208,48,1,,2,208,1,,9,2,,,,,,,,,,1,,2,,2,1,1,59,59,8511,85,23,23,149.238.458.472.142
594404,1,2,70,16,24,4,,2,77,1,,3,2,,,,,,,,,,1,,2,,2,1,1,77,13,8011,80,23,23,135.837.516.710.334
594404,1,5,70,3,28,4,,2,102,4,,1,1,,,,,,,,,,1,,2,,2,1,1,77,77,1551,15,23,23,135.837.516.710.334
594405,1,4,70,28,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,38,,,,23,23,777.762.438.456.198
594409,1,3,70,2,48,1,,2,4,1,,9,4,,,,,,,,,,1,,1,80000,2,1,1,33,14,9191,91,23,23,137.272.016.771.095
594419,1,4,70,4,45,1,,2,24,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,32,8050,80,23,23,150.268.293.092.331
594450,1,3,70,24,48,1,,2,24,1,,5,4,,,,,,,,,,1,,2,,2,1,1,98,3,2512,25,41,41,127.445.146.137.719
594451,1,2,70,1,48,1,,2,3,4,,1,3,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,41,41,147.466.346.198.699
594458,1,3,70,26,24,1,,2,52,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5239,52,41,41,136.750.059.977.258
594462,1,2,70,156,48,1,,2,156,1,,9,1,,,,,,,,,,1,,2,,2,1,1,53,45,1591,15,41,41,144.849.098.128.408
594466,1,2,70,12,40,1,,2,260,3,,1,9,CON LA HOJA DEL SISBEN,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,41,41,101.539.061.104.463
594471,1,1,70,5,40,1,,2,9,1,,6,1,,,,,,,,,,1,,2,,2,1,1,21,33,8512,85,41,41,124.331.259.478.795
594475,1,3,70,4,32,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,18,,,,41,41,14.284.819.410.339
594477,1,2,70,3,48,1,,2,260,1,,9,2,,,,,,,,,,1,,2,,2,1,1,33,45,5211,52,41,41,132.156.454.184.252
594480,1,2,70,208,48,1,,2,208,2,,9,2,,,,,,,,,,1,,2,,2,1,1,13,13,8050,80,41,41,14.715.583.203.447
594482,1,1,70,2,48,1,,2,2,1,,9,1,,,,,1,,,,,,,1,890000,2,1,1,58,58,7492,74,41,41,144.849.098.128.408
594482,1,4,70,2,84,1,,2,120,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,41,41,144.849.098.128.408
594484,1,5,70,5,48,2,,2,5,2,,9,4,,,,,,,,,,1,,2,,2,1,1,39,21,7523,75,41,41,137.939.389.862.969
594486,1,1,70,8,48,1,,2,48,1,,8,1,,,,,,,,,,1,,2,,2,1,1,21,21,7421,74,41,41,117.477.692.251.651
594490,1,1,70,2,48,4,,2,8,4,,1,2,,,,,,,,,,1,,2,,2,1,1,58,58,7492,74,41,41,147.470.066.265.224
594490,1,5,70,1,24,3,,2,4,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,41,41,147.470.066.265.224
594494,1,2,70,1,48,1,,2,4,1,,2,4,,,,,1,,,,,,,2,,2,1,1,95,95,4521,45,41,41,168.280.646.162.986
594494,1,5,70,4,48,1,,2,8,1,,9,7,,,,,,,,,,1,,2,,2,1,1,45,55,8512,85,41,41,168.280.646.162.986
594506,1,2,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,41,41,157.875.838.322.435
594518,1,2,70,1,20,3,,2,4,3,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,41,41,141.348.350.053.449
594520,1,2,70,4,40,1,,2,144,2,,5,1,,,,,,,,1,,,,2,,2,1,1,37,45,5244,52,41,41,141.371.932.139.091
594521,1,3,70,5,40,1,,2,5,3,,1,1,,,,,,,,,,1,,2,,2,1,1,53,54,9500,95,41,41,105.834.449.770.059
594521,1,6,70,1,40,4,,2,44,3,,1,1,,,,,,,,,,1,,2,,2,1,1,56,54,9500,95,41,41,105.834.449.770.059
594522,1,1,70,2,36,3,,2,520,1,,2,1,,,,,,,,,,1,,2,,2,1,1,54,45,5233,52,44,44,728.966.367.698.739
594522,1,2,70,1,60,4,,2,3,4,,2,1,,,,,,,,,,1,,1,100000,2,1,1,95,95,4521,45,44,44,728.966.367.698.739
594522,1,6,70,1,40,4,,2,4,4,,4,1,,,,,,,,,,1,,2,,2,1,1,17,17,9214,92,44,44,728.966.367.698.739
594524,1,3,70,30,56,4,,2,30,4,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,44,407.199.640.775.065
594524,1,4,70,8,72,4,,2,8,4,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,44,407.199.640.775.065
594525,1,2,70,2,48,3,,2,2,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,55.668.625.626.162
594526,1,2,70,8,36,3,,2,8,3,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,843.577.586.033.504
594527,1,1,70,4,40,3,,2,4,3,,1,1,,,,,,,,,,1,,1,200000,2,1,1,54,54,9500,95,44,44,949.508.053.766.746
594531,1,2,70,1,48,4,,2,2,4,,1,2,,,,,,,,,,1,,1,200000,2,1,1,81,81,3611,36,44,44,114.245.224.479.949
594532,1,1,70,3,40,2,,2,28,1,,9,1,,,,,,,,,,1,,2,,2,1,1,55,55,8511,85,44,44,937.360.451.343.397
594533,1,4,70,6,56,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,44,44,973.354.149.862.207
594537,1,1,70,5,24,4,,2,5,4,,1,1,,,,,,,,,,1,,2,,2,1,1,41,41,5233,52,44,44,407.199.640.775.065
594537,1,5,70,30,50,4,,2,120,1,,4,1,,,,,,,,,,1,,2,,2,1,1,61,95,4521,45,44,44,407.199.640.775.065
594537,1,9,70,5,48,1,,2,36,4,,9,1,,,,,,,,,,1,,2,,2,1,1,39,39,7512,75,44,44,407.199.640.775.065
594537,1,10,70,40,48,1,,2,40,1,,9,1,,,,,,,,,,1,,2,,2,1,1,3,0,4010,40,44,44,407.199.640.775.065
594539,1,2,70,104,24,4,,2,104,4,,1,2,,,,,,,,,,1,,2,,2,1,1,41,41,5233,52,44,44,455.119.853.747.935
594542,1,2,70,6,48,4,,2,30,4,,1,1,,,,,,,,,,1,,2,,2,1,1,41,41,5233,52,44,44,407.199.640.775.065
594542,1,3,70,5,60,4,,2,5,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,98,6031,60,44,44,407.199.640.775.065
594542,1,5,70,2,48,4,,2,2,4,,1,1,,,,,,,,,,1,,1,300000,2,1,1,98,98,6031,60,44,44,407.199.640.775.065
594542,1,7,70,52,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,1,59,37,2212,22,44,44,407.199.640.775.065
594543,1,4,70,5,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,11,,,,44,44,732.556.850.377.988
594548,1,3,70,32,48,2,,2,400,2,,9,2,,,,,,,,,,1,,2,,2,1,1,32,32,7512,75,44,44,748.545.977.955.447
594548,1,5,70,56,48,1,,2,36,4,,1,4,,,,,,,,,,1,,2,,2,1,1,32,45,5261,52,44,44,748.545.977.955.447
594548,1,6,70,22,48,2,,2,22,4,,9,1,,,,,,,,,,1,,2,,2,1,1,39,39,7512,75,44,44,748.545.977.955.447
594551,1,1,70,2,36,3,,2,2,4,,3,4,,,,,,,,,,1,,1,35000,2,1,1,54,56,9301,93,44,44,837.841.516.346.305
594551,1,2,70,5,50,3,,2,5,4,,9,8,,,,,,,,,,1,,1,49500,2,1,1,54,17,7530,75,44,44,837.841.516.346.305
594551,1,3,70,2,60,4,,2,2,4,,3,1,,,,,,,,,,1,,1,80000,2,1,1,95,64,5223,52,44,44,837.841.516.346.305
594552,1,1,70,32,40,3,,2,200,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,605.429.171.719.268
594552,1,4,70,90,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,44,44,605.429.171.719.268
594552,1,6,70,20,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,85,,,,44,44,605.429.171.719.268
594553,1,1,70,240,40,2,,2,245,2,,6,4,,,,,,,,,,1,,2,,2,1,1,32,33,9241,92,44,44,883.818.620.691.974
594553,1,2,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,6,,,,44,44,883.818.620.691.974
594554,1,3,70,90,60,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,44,44,474.146.626.308.833
594557,1,2,70,52,40,1,,2,104,1,,3,4,,,,,,,,,,1,,2,,2,1,1,3,3,0,0,44,44,584.903.813.536.634
594564,1,1,70,52,60,1,,2,300,4,,6,4,,,,,,,,,,1,,2,,2,1,1,0,59,7512,75,44,44,110.809.880.625.955
594572,1,2,70,8,6,3,,2,12,4,,1,8,,,,,,,,,,1,,2,,2,1,1,54,41,5529,55,44,44,109.034.652.819.252
594574,1,1,70,200,48,1,,2,100,1,,3,1,,,,,,,,,,1,,2,,2,1,1,13,84,5020,50,44,44,55.668.625.626.162
594580,1,3,70,80,48,2,,2,80,2,,9,4,,,,,1,,,,,,,2,,2,1,1,11,7,8515,85,44,44,935.742.850.674.626
594584,1,2,70,8,24,1,,2,10,3,,1,4,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,44,44,888.645.340.186.534
594586,1,2,70,12,40,1,,2,84,1,,6,1,,,,,,,,,,1,,2,,2,1,1,98,98,4100,41,44,44,772.152.083.271.533
594588,1,1,70,3,40,1,,2,416,1,,2,1,,,,,,,,,,1,,1,240000,2,1,1,77,77,1551,15,44,44,410.771.328.738.673
594593,1,2,70,4,40,1,,2,28,2,,8,4,,,,,,,,,,1,,2,,2,1,1,8,8,7512,75,44,44,407.199.640.775.065
594593,1,3,70,36,40,1,,2,156,1,,9,9,ES COTIZANTE,,,,,,,,,1,,2,,2,1,1,2,2,4010,40,44,44,407.199.640.775.065
594598,1,2,70,20,40,2,,2,20,1,,4,2,,,,,,,,,,1,,2,,2,1,1,11,11,4010,40,44,44,779.881.972.490.286
594600,1,3,70,4,50,1,,2,2,1,,8,4,,,,,,,,,,1,,1,433700,2,1,1,58,58,7530,75,44,44,112.807.557.290.012
594603,1,2,70,4,48,2,,2,6,1,,2,8,,,,,,,,,,1,,2,,2,1,1,3,45,5233,52,44,44,101.532.456.614.077
594610,1,1,70,10,40,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5132,51,44,44,108.963.100.871.277
594610,1,2,70,4,40,1,,2,5,1,,2,1,,,,,,,,1,,,,1,250000,2,1,1,38,38,6421,64,44,44,108.963.100.871.277
594613,1,4,70,8,40,4,,2,11,4,,1,1,,,,,,,,,,1,,2,,2,1,1,41,93,4552,45,44,44,649.635.856.571.741
594614,1,1,70,9,40,3,,2,30,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,44,44,348.404.605.603.821
594616,1,3,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,44,44,94.855.066.372.708
594617,1,1,70,150,40,1,,2,340,2,,9,1,,,,,,,,1,,,,2,,2,1,1,19,19,8511,85,44,44,737.959.596.058.752
594620,1,1,70,30,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,44,44,10.279.292.147.011
594628,1,1,70,7,48,3,,2,48,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,47,47,125.597.007.422.178
594644,1,2,70,16,48,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,2,2,4530,45,47,47,142.598.668.927.744
594644,1,3,70,50,48,1,,2,50,4,,1,1,,,,,,,,,,1,,2,,2,1,1,59,59,8519,85,47,47,142.598.668.927.744
594649,1,3,70,12,40,1,,2,73,2,,9,2,,,,,,,,,,1,,2,,2,1,1,39,39,7512,75,47,47,109.336.909.327.523
594657,1,2,70,100,48,1,,2,150,1,,9,2,,,,,,,,,,1,,2,,2,1,1,32,33,5239,52,50,50,169.224.510.473.959
594661,1,1,70,2,48,1,,2,12,1,,2,3,,,,,,,,,,1,,2,,2,1,1,45,45,1521,15,50,50,148.528.086.821.769
594664,1,1,70,2,48,1,,2,2,1,,4,6,,,,,,,,,,1,,1,900000,2,1,1,95,95,4530,45,50,50,72.589.764.871.969
594664,1,2,70,8,48,1,,2,100,1,,2,1,,,,,,,,,,1,,2,,2,1,1,39,39,8513,85,50,50,72.589.764.871.969
594669,1,1,70,4,48,1,,2,4,4,,1,1,,,,,1,,,,,,,1,600000,2,1,1,95,93,4552,45,50,50,161.284.371.713.907
594675,1,2,70,52,48,4,,2,98,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,53,5521,55,50,50,188.193.975.056.916
594678,1,1,70,24,48,1,,2,104,2,,9,1,,,,,,,,,,1,,2,,2,1,1,81,85,7513,75,50,50,968.084.573.376.907
594679,1,3,70,8,56,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,50,50,175.975.425.185.988
594685,1,3,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,50,50,181.474.412.179.922
594688,1,1,70,8,54,4,,2,8,2,,9,1,,,,,1,,,,,,,2,,2,1,1,13,3,6331,63,50,50,157.508.111.027.325
594691,1,2,70,4,30,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,45,5262,52,50,50,147.587.413.210.656
594693,1,1,70,4,54,1,,2,4,2,,9,1,,,,,,,,,,1,,1,2000000,2,1,1,8,8,7512,75,50,50,162.504.947.596.965
594696,1,3,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,40000,2,1,1,45,55,8513,85,52,52,898.819.758.422.298
594704,1,1,70,104,20,1,,2,104,1,,9,2,,,,,,,,,,1,,2,,2,1,1,84,84,8050,80,52,52,105.437.510.623.795
594709,1,1,70,104,48,1,,2,24,1,,3,7,,,,,,,,,,1,,2,,2,1,1,39,53,5521,55,52,52,998.772.422.402.534
594709,1,3,70,2,24,1,,2,20,1,,4,1,,,,,,,,,,1,,2,,2,1,1,97,97,1581,15,52,52,998.772.422.402.534
594712,1,4,70,50,48,1,,2,50,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,53,5521,55,52,52,898.135.455.436.552
594713,1,4,70,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,1,1,85,85,6421,64,52,52,928.354.428.127.371
594713,1,7,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,350000,2,1,1,45,45,5234,52,52,52,928.354.428.127.371
594718,1,1,70,8,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,85,85,4542,45,52,52,132.706.191.989.601
594719,1,5,70,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,52,52,14.371.371.458.246
594731,1,1,70,4,40,1,,2,16,4,,1,1,,,,,,,,,,1,,1,100000,2,1,1,58,97,6310,63,52,52,110.790.452.187.248
594732,1,6,70,20,48,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,1,1,85,85,5272,52,52,52,173.908.175.494.095
594732,2,2,70,4,20,1,,2,10,1,,2,1,,,,,,,,,,1,,2,,2,1,1,53,45,5233,52,52,52,173.908.175.494.095
594735,1,3,70,52,40,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,1,59,59,8513,85,52,52,159.290.299.834.815
594736,1,1,70,2,48,1,,2,3,1,,5,9,HOJA SISBEN,,,,,,,,,1,,1,240000,2,1,1,95,95,4521,45,52,52,165.812.482.940.467
594736,1,2,70,8,24,3,,2,18,1,,3,9,HOJA  SISBEN,,,,,,,,,1,,2,,2,1,1,54,54,5511,55,52,52,165.812.482.940.467
594738,1,1,70,6,48,4,,2,6,4,,9,1,,,,,,,,,,1,,2,,2,1,1,58,58,7524,75,52,52,102.350.229.244.844
594738,1,6,70,52,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,52,52,102.350.229.244.844
594741,1,1,70,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,55,37,7411,74,52,52,899.348.993.445.659
594746,1,4,70,104,48,2,,2,104,1,,3,4,,,,,,,,,,1,,2,,2,1,1,12,12,7020,70,52,52,985.508.837.837.591
594747,1,3,70,4,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,1551,15,52,52,941.534.041.912.945
594749,1,4,70,55,55,1,,2,7,4,,3,1,,,,,,,,,,1,,2,,2,1,1,94,81,3611,36,52,52,132.755.736.935.439
594752,1,1,70,156,48,1,,2,26,1,,9,4,,,,,,,,,,1,,2,,2,1,1,58,56,8511,85,52,52,144.608.978.951.408
594761,1,5,70,8,48,1,,2,104,3,,1,1,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,52,52,304.115.279.746.752
594768,1,1,70,2,60,1,,2,2,1,,3,1,,,,,,,,,,1,,1,300000,2,1,1,95,95,4521,45,52,52,253.571.704.253.614
594769,1,1,70,4,54,1,,2,4,1,,3,1,,,,,,,,,,1,,1,400000,2,1,1,95,95,4521,45,52,52,3.524.894.393.855
594773,1,4,70,8,48,4,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,93,45,5233,52,52,52,732.378.801.471.166
594773,1,5,70,48,48,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,7,7,8515,85,52,52,732.378.801.471.166
594773,1,6,70,10,48,1,,2,10,1,,3,1,,,,,,,,,,1,,2,,2,1,1,93,93,5020,50,52,52,732.378.801.471.166
594774,1,2,70,52,48,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,55,7493,74,52,52,220.261.033.933.872
594774,1,3,70,6,60,1,,2,6,1,,9,1,,,,,,,,,,1,,2,,2,1,1,32,32,8511,85,52,52,220.261.033.933.872
594778,1,1,70,3,50,1,,2,3,1,,4,1,,,,,,,,,,1,,1,400000,2,1,1,45,39,5511,55,52,52,125.334.043.548.101
594782,1,1,70,8,48,4,,2,4,4,,1,1,,,,,,,,,,1,,1,150000,2,1,1,93,93,5020,50,52,52,289.217.957.902.816
594784,1,1,70,2,48,4,,2,2,4,,1,1,,,,,,,,,,1,,1,250000,2,1,1,95,95,4521,45,52,52,257.142.368.517.025
594784,1,4,70,20,48,1,,2,21,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,45,5261,52,52,52,257.142.368.517.025
594787,1,3,70,8,48,1,,2,8,5,,2,1,,,,,,,,,,1,,1,300000,2,1,1,37,94,3699,36,52,52,113.775.829.176.172
594791,1,3,70,32,48,1,,2,4,1,,9,4,,,,,1,,,,,,,1,367000,2,1,1,32,39,5239,52,52,52,938.792.962.518.664
594798,1,1,70,12,55,4,,2,78,4,,5,1,,,,,,,,,,1,,2,,2,1,1,80,80,1921,19,54,54,293.584.932.330.944
594804,1,2,70,2,45,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,54,54,252.190.017.184.554
594806,1,3,70,8,54,4,,2,9,4,,2,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,22.211.696.048.651
594807,1,2,70,48,30,3,,2,8,4,,1,8,,,,,,,,1,,,,2,,2,1,1,54,57,9302,93,54,54,331.553.165.735.436
594811,1,4,70,4,48,1,,2,4,1,,5,1,,,,,1,,,,,,,1,700000,2,1,1,21,2,4530,45,54,54,275.046.283.245.766
594812,1,2,70,20,50,1,,2,28,5,,2,1,,,,,,,,,,1,,2,,2,1,1,34,51,5522,55,54,54,278.699.457.784.545
594813,1,1,70,5,55,4,,2,9,4,,3,1,,,,,,,,1,,,,2,,2,1,1,79,79,1810,18,54,54,240.985.960.038.565
594813,1,2,70,1,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,54,54,240.985.960.038.565
594813,1,3,70,9,60,1,,2,28,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,54,54,240.985.960.038.565
594815,1,2,70,1,60,2,,2,48,1,,2,1,,,,,,,,,,1,,2,,2,1,1,58,37,6412,64,54,54,344.138.255.529.707
594818,1,3,70,48,56,1,,2,1,4,,1,4,,,,,,,,,,1,,2,,2,1,1,21,41,5235,52,54,54,27.749.230.805.426
594834,1,2,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,3,,,,54,54,297.722.001.289.702
594834,1,3,70,48,48,1,,2,48,4,,2,4,,,,,,,,,,1,,2,,2,1,1,34,34,7499,74,54,54,297.722.001.289.702
594835,1,1,70,8,48,1,,2,8,1,,6,2,,,,,,,,,,1,,2,,2,1,1,73,73,2010,20,54,54,277.863.941.058.544
594842,1,3,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,54,248.908.475.650.058
594842,1,5,70,4,48,1,,2,8,1,,3,3,,,,,,,,,,1,,2,,2,1,1,55,53,5521,55,54,54,248.908.475.650.058
594844,1,3,70,6,60,2,,2,48,4,,1,4,,,,,,,,,,1,,2,,2,1,1,58,41,5221,52,54,54,293.633.685.739.799
594846,1,2,70,6,48,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,1,1,33,44,7499,74,5,5,827.908.955.449.095
594851,1,1,70,4,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,58,58,9249,92,54,54,349.582.486.168.255
594851,1,3,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,54,54,349.582.486.168.255
594851,1,4,70,16,48,1,,2,24,1,,5,1,,,,,,,,,,1,,2,,2,1,1,45,45,5223,52,54,54,349.582.486.168.255
594854,1,3,70,6,48,1,,2,4,4,,2,1,,,,,,,,,,1,,2,,2,1,1,45,95,4521,45,54,54,31.674.454.479.486
594854,1,5,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,54,54,31.674.454.479.486
594854,1,6,70,4,60,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,80,1921,19,54,54,31.674.454.479.486
594856,1,1,70,4,48,1,,2,15,1,,6,2,,,,,,,,,,1,,2,,2,1,1,55,79,1810,18,5,5,985.792.655.166.554
594857,1,6,70,8,48,1,,2,48,1,,4,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,285.947.461.639.054
594863,1,2,70,8,48,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,53,5521,55,54,54,348.275.324.488.464
594870,1,2,70,2,48,1,,2,9,4,,6,1,,,,,,,,1,,,,2,,2,1,1,16,16,1810,18,54,54,348.771.936.024.634
594872,1,6,70,30,48,1,,2,144,1,,4,7,,,,,,,,,,1,,2,,2,1,1,34,34,7414,74,54,54,237.271.488.982.822
594873,1,1,70,5,48,4,,2,5,4,,1,4,,,,,,,,1,,,,2,,2,1,1,44,44,6715,67,54,54,297.722.001.289.702
